# z (m)           wake (V/pC)     z (m)          wake-log-term (V/pC)
1.459600e-01    6.570563e-03    1.459600e-01    6.570734e-03
1.459700e-01    6.703007e-03    1.459700e-01    6.703320e-03
1.459800e-01    6.835646e-03    1.459800e-01    6.835905e-03
1.459900e-01    6.967119e-03    1.459900e-01    6.967278e-03
1.460000e-01    7.102088e-03    1.460000e-01    7.102291e-03
1.460100e-01    7.237057e-03    1.460100e-01    7.237304e-03
1.460200e-01    7.371444e-03    1.460200e-01    7.371710e-03
1.460300e-01    7.506607e-03    1.460300e-01    7.507026e-03
1.460400e-01    7.641964e-03    1.460400e-01    7.642343e-03
1.460500e-01    7.777127e-03    1.460500e-01    7.777356e-03
1.460600e-01    7.912679e-03    1.460600e-01    7.912975e-03
1.460700e-01    8.047842e-03    1.460700e-01    8.047988e-03
1.460800e-01    8.179510e-03    1.460800e-01    8.179967e-03
1.460900e-01    8.310983e-03    1.460900e-01    8.311340e-03
1.461000e-01    8.442845e-03    1.461000e-01    8.443319e-03
1.461100e-01    8.572182e-03    1.461100e-01    8.572567e-03
1.461200e-01    8.700354e-03    1.461200e-01    8.700602e-03
1.461300e-01    8.827944e-03    1.461300e-01    8.828333e-03
1.461400e-01    8.950678e-03    1.461400e-01    8.950907e-03
1.461500e-01    9.070888e-03    1.461500e-01    9.071357e-03
1.461600e-01    9.189544e-03    1.461600e-01    9.189683e-03
1.461700e-01    9.307229e-03    1.461700e-01    9.307402e-03
1.461800e-01    9.422196e-03    1.461800e-01    9.422390e-03
1.461900e-01    9.532307e-03    1.461900e-01    9.532828e-03
1.462000e-01    9.638923e-03    1.462000e-01    9.639321e-03
1.462100e-01    9.741460e-03    1.462100e-01    9.741871e-03
1.462200e-01    9.843221e-03    1.462200e-01    9.843510e-03
1.462300e-01    9.939739e-03    1.462300e-01    9.940294e-03
1.462400e-01    1.003276e-02    1.462400e-01    1.003313e-02
1.462500e-01    1.012229e-02    1.462500e-01    1.012264e-02
1.462600e-01    1.020657e-02    1.462600e-01    1.020698e-02
1.462700e-01    1.028541e-02    1.462700e-01    1.028587e-02
1.462800e-01    1.036174e-02    1.462800e-01    1.036202e-02
1.462900e-01    1.043320e-02    1.462900e-01    1.043362e-02
1.463000e-01    1.049981e-02    1.463000e-01    1.050037e-02
1.463100e-01    1.056215e-02    1.463100e-01    1.056257e-02
1.463200e-01    1.061905e-02    1.463200e-01    1.061961e-02
1.463300e-01    1.067012e-02    1.463300e-01    1.067058e-02
1.463400e-01    1.071732e-02    1.463400e-01    1.071760e-02
1.463500e-01    1.075693e-02    1.463500e-01    1.075735e-02
1.463600e-01    1.079344e-02    1.463600e-01    1.079406e-02
1.463700e-01    1.082529e-02    1.463700e-01    1.082562e-02
1.463800e-01    1.085131e-02    1.463800e-01    1.085171e-02
1.463900e-01    1.086899e-02    1.463900e-01    1.086961e-02
1.464000e-01    1.088433e-02    1.464000e-01    1.088478e-02
1.464100e-01    1.089287e-02    1.464100e-01    1.089327e-02
1.464200e-01    1.089559e-02    1.464200e-01    1.089600e-02
1.464300e-01    1.089345e-02    1.464300e-01    1.089388e-02
1.464400e-01    1.088685e-02    1.464400e-01    1.088721e-02
1.464500e-01    1.087403e-02    1.464500e-01    1.087446e-02
1.464600e-01    1.085384e-02    1.464600e-01    1.085413e-02
1.464700e-01    1.082859e-02    1.464700e-01    1.082895e-02
1.464800e-01    1.079752e-02    1.464800e-01    1.079801e-02
1.464900e-01    1.076179e-02    1.464900e-01    1.076220e-02
1.465000e-01    1.072256e-02    1.465000e-01    1.072307e-02
1.465100e-01    1.067653e-02    1.465100e-01    1.067695e-02
1.465200e-01    1.062274e-02    1.465200e-01    1.062325e-02
1.465300e-01    1.056545e-02    1.465300e-01    1.056590e-02
1.465400e-01    1.050370e-02    1.465400e-01    1.050401e-02
1.465500e-01    1.043592e-02    1.465500e-01    1.043635e-02
1.465600e-01    1.036387e-02    1.465600e-01    1.036445e-02
1.465700e-01    1.028755e-02    1.465700e-01    1.028799e-02
1.465800e-01    1.020366e-02    1.465800e-01    1.020395e-02
1.465900e-01    1.011627e-02    1.465900e-01    1.011657e-02
1.466000e-01    1.002577e-02    1.466000e-01    1.002616e-02
1.466100e-01    9.931000e-03    1.466100e-01    9.931496e-03
1.466200e-01    9.830210e-03    1.466200e-01    9.830767e-03
1.466300e-01    9.725536e-03    1.466300e-01    9.725790e-03
1.466400e-01    9.618532e-03    1.466400e-01    9.618994e-03
1.466500e-01    9.505702e-03    1.466500e-01    9.506129e-03
1.466600e-01    9.389376e-03    1.466600e-01    9.389623e-03
1.466700e-01    9.270525e-03    1.466700e-01    9.270690e-03
1.466800e-01    9.148374e-03    1.466800e-01    9.148724e-03
1.466900e-01    9.023891e-03    1.466900e-01    9.024026e-03
1.467000e-01    8.895137e-03    1.467000e-01    8.895688e-03
1.467100e-01    8.763081e-03    1.467100e-01    8.763406e-03
1.467200e-01    8.629860e-03    1.467200e-01    8.630213e-03
1.467300e-01    8.493337e-03    1.467300e-01    8.493683e-03
1.467400e-01    8.355261e-03    1.467400e-01    8.355636e-03
1.467500e-01    8.214660e-03    1.467500e-01    8.215162e-03
1.467600e-01    8.074253e-03    1.467600e-01    8.074688e-03
1.467700e-01    7.929963e-03    1.467700e-01    7.930269e-03
1.467800e-01    7.783536e-03    1.467800e-01    7.783727e-03
1.467900e-01    7.638663e-03    1.467900e-01    7.639005e-03
1.468000e-01    7.492624e-03    1.468000e-01    7.492766e-03
1.468100e-01    7.344838e-03    1.468100e-01    7.345314e-03
1.468200e-01    7.196664e-03    1.468200e-01    7.196951e-03
1.468300e-01    7.049460e-03    1.468300e-01    7.049802e-03
1.468400e-01    6.900897e-03    1.468400e-01    6.901136e-03
1.468500e-01    6.753499e-03    1.468500e-01    6.753684e-03
1.468600e-01    6.605907e-03    1.468600e-01    6.606232e-03
1.468700e-01    6.460451e-03    1.468700e-01    6.460600e-03
1.468800e-01    6.314801e-03    1.468800e-01    6.315271e-03
1.468900e-01    6.168957e-03    1.468900e-01    6.169336e-03
1.469000e-01    6.026026e-03    1.469000e-01    6.026434e-03
1.469100e-01    5.884648e-03    1.469100e-01    5.884746e-03
1.469200e-01    5.743465e-03    1.469200e-01    5.743665e-03
1.469300e-01    5.606942e-03    1.469300e-01    5.607135e-03
1.469400e-01    5.472168e-03    1.469400e-01    5.472426e-03
1.469500e-01    5.338170e-03    1.469500e-01    5.338323e-03
1.469600e-01    5.206502e-03    1.469600e-01    5.206647e-03
1.469700e-01    5.080078e-03    1.469700e-01    5.080433e-03
1.469800e-01    4.954819e-03    1.469800e-01    4.955129e-03
1.469900e-01    4.830725e-03    1.469900e-01    4.831038e-03
1.470000e-01    4.714011e-03    1.470000e-01    4.714229e-03
1.470100e-01    4.599239e-03    1.470100e-01    4.599544e-03
1.470200e-01    4.486991e-03    1.470200e-01    4.487286e-03
1.470300e-01    4.378627e-03    1.470300e-01    4.378972e-03
1.470400e-01    4.275119e-03    1.470400e-01    4.275209e-03
1.470500e-01    4.176077e-03    1.470500e-01    4.176301e-03
1.470600e-01    4.079948e-03    1.470600e-01    4.080123e-03
1.470700e-01    3.989451e-03    1.470700e-01    3.989407e-03
1.470800e-01    3.902255e-03    1.470800e-01    3.902331e-03
1.470900e-01    3.820302e-03    1.470900e-01    3.820413e-03
1.471000e-01    3.743593e-03    1.471000e-01    3.743653e-03
1.471100e-01    3.670380e-03    1.471100e-01    3.670533e-03
1.471200e-01    3.601827e-03    1.471200e-01    3.601965e-03
1.471300e-01    3.539683e-03    1.471300e-01    3.539768e-03
1.471400e-01    3.482200e-03    1.471400e-01    3.482425e-03
1.471500e-01    3.430349e-03    1.471500e-01    3.430544e-03
1.471600e-01    3.383158e-03    1.471600e-01    3.383213e-03
1.471700e-01    3.340628e-03    1.471700e-01    3.340737e-03
1.471800e-01    3.302759e-03    1.471800e-01    3.302812e-03
1.471900e-01    3.272076e-03    1.471900e-01    3.272169e-03
1.472000e-01    3.247412e-03    1.472000e-01    3.247594e-03
1.472100e-01    3.225856e-03    1.472100e-01    3.226052e-03
1.472200e-01    3.208961e-03    1.472200e-01    3.209062e-03
1.472300e-01    3.200610e-03    1.472300e-01    3.200870e-03
1.472400e-01    3.196920e-03    1.472400e-01    3.196926e-03
1.472500e-01    3.196532e-03    1.472500e-01    3.196622e-03
1.472600e-01    3.202358e-03    1.472600e-01    3.202387e-03
1.472700e-01    3.213816e-03    1.472700e-01    3.213916e-03
1.472800e-01    3.230711e-03    1.472800e-01    3.230907e-03
1.472900e-01    3.254404e-03    1.472900e-01    3.254572e-03
1.473000e-01    3.279455e-03    1.473000e-01    3.279754e-03
1.473100e-01    3.309945e-03    1.473100e-01    3.310094e-03
1.473200e-01    3.348785e-03    1.473200e-01    3.348929e-03
1.473300e-01    3.390149e-03    1.473300e-01    3.390192e-03
1.473400e-01    3.437923e-03    1.473400e-01    3.438129e-03
1.473500e-01    3.489774e-03    1.473500e-01    3.490010e-03
1.473600e-01    3.546092e-03    1.473600e-01    3.546139e-03
1.473700e-01    3.605711e-03    1.473700e-01    3.605909e-03
1.473800e-01    3.670768e-03    1.473800e-01    3.670837e-03
1.473900e-01    3.741069e-03    1.473900e-01    3.741225e-03
1.474000e-01    3.815642e-03    1.474000e-01    3.815862e-03
1.474100e-01    3.894875e-03    1.474100e-01    3.895049e-03
1.474200e-01    3.975274e-03    1.474200e-01    3.975450e-03
1.474300e-01    4.060139e-03    1.474300e-01    4.060402e-03
1.474400e-01    4.148112e-03    1.474400e-01    4.148388e-03
1.474500e-01    4.242105e-03    1.474500e-01    4.242442e-03
1.474600e-01    4.340564e-03    1.474600e-01    4.340744e-03
1.474700e-01    4.439024e-03    1.474700e-01    4.439045e-03
1.474800e-01    4.539813e-03    1.474800e-01    4.540078e-03
1.474900e-01    4.644099e-03    1.474900e-01    4.644144e-03
1.475000e-01    4.753045e-03    1.475000e-01    4.753368e-03
1.475100e-01    4.863739e-03    1.475100e-01    4.864109e-03
1.475200e-01    4.975598e-03    1.475200e-01    4.975760e-03
1.475300e-01    5.090953e-03    1.475300e-01    5.091052e-03
1.475400e-01    5.207861e-03    1.475400e-01    5.208164e-03
1.475500e-01    5.325352e-03    1.475500e-01    5.325580e-03
1.475600e-01    5.446145e-03    1.475600e-01    5.446333e-03
1.475700e-01    5.567326e-03    1.475700e-01    5.567693e-03
1.475800e-01    5.690060e-03    1.475800e-01    5.690267e-03
1.475900e-01    5.813960e-03    1.475900e-01    5.814358e-03
1.476000e-01    5.939024e-03    1.476000e-01    5.939358e-03
1.476100e-01    6.064089e-03    1.476100e-01    6.064359e-03
1.476200e-01    6.188766e-03    1.476200e-01    6.189057e-03
1.476300e-01    6.315578e-03    1.476300e-01    6.315878e-03
1.476400e-01    6.441614e-03    1.476400e-01    6.441789e-03
1.476500e-01    6.568038e-03    1.476500e-01    6.568307e-03
1.476600e-01    6.693491e-03    1.476600e-01    6.693611e-03
1.476700e-01    6.818945e-03    1.476700e-01    6.819218e-03
1.476800e-01    6.942262e-03    1.476800e-01    6.942399e-03
1.476900e-01    7.064608e-03    1.476900e-01    7.064972e-03
1.477000e-01    7.188896e-03    1.477000e-01    7.189063e-03
1.477100e-01    7.311630e-03    1.477100e-01    7.311940e-03
1.477200e-01    7.431063e-03    1.477200e-01    7.431176e-03
1.477300e-01    7.548166e-03    1.477300e-01    7.548289e-03
1.477400e-01    7.665462e-03    1.477400e-01    7.665704e-03
1.477500e-01    7.780429e-03    1.477500e-01    7.780693e-03
1.477600e-01    7.893065e-03    1.477600e-01    7.893254e-03
1.477700e-01    8.004147e-03    1.477700e-01    8.004602e-03
1.477800e-01    8.112899e-03    1.477800e-01    8.113219e-03
1.477900e-01    8.219127e-03    1.477900e-01    8.219409e-03
1.478000e-01    8.322053e-03    1.478000e-01    8.322262e-03
1.478100e-01    8.420512e-03    1.478100e-01    8.420867e-03
1.478200e-01    8.517806e-03    1.478200e-01    8.518258e-03
1.478300e-01    8.611993e-03    1.478300e-01    8.612312e-03
1.478400e-01    8.703656e-03    1.478400e-01    8.703939e-03
1.478500e-01    8.791822e-03    1.478500e-01    8.792229e-03
1.478600e-01    8.873969e-03    1.478600e-01    8.874450e-03
1.478700e-01    8.954562e-03    1.478700e-01    8.954851e-03
1.478800e-01    9.032048e-03    1.478800e-01    9.032521e-03
1.478900e-01    9.104290e-03    1.478900e-01    9.104731e-03
1.479000e-01    9.173425e-03    1.479000e-01    9.173906e-03
1.479100e-01    9.238871e-03    1.479100e-01    9.239137e-03
1.479200e-01    9.301209e-03    1.479200e-01    9.301637e-03
1.479300e-01    9.356944e-03    1.479300e-01    9.357159e-03
1.479400e-01    9.407436e-03    1.479400e-01    9.407827e-03
1.479500e-01    9.455598e-03    1.479500e-01    9.456068e-03
1.479600e-01    9.500652e-03    1.479600e-01    9.500971e-03
1.479700e-01    9.539492e-03    1.479700e-01    9.539806e-03
1.479800e-01    9.574837e-03    1.479800e-01    9.575304e-03
1.479900e-01    9.604161e-03    1.479900e-01    9.604430e-03
1.480000e-01    9.629019e-03    1.480000e-01    9.629309e-03
1.480100e-01    9.648244e-03    1.480100e-01    9.648727e-03
1.480200e-01    9.666693e-03    1.480200e-01    9.666931e-03
1.480300e-01    9.678540e-03    1.480300e-01    9.679067e-03
1.480400e-01    9.684754e-03    1.480400e-01    9.685135e-03
1.480500e-01    9.686308e-03    1.480500e-01    9.686652e-03
1.480600e-01    9.683395e-03    1.480600e-01    9.683921e-03
1.480700e-01    9.675044e-03    1.480700e-01    9.675426e-03
1.480800e-01    9.662809e-03    1.480800e-01    9.663290e-03
1.480900e-01    9.647856e-03    1.480900e-01    9.648120e-03
1.481000e-01    9.624940e-03    1.481000e-01    9.625365e-03
1.481100e-01    9.598141e-03    1.481100e-01    9.598666e-03
1.481200e-01    9.567651e-03    1.481200e-01    9.568022e-03
1.481300e-01    9.530753e-03    1.481300e-01    9.531008e-03
1.481400e-01    9.489389e-03    1.481400e-01    9.489745e-03
1.481500e-01    9.446276e-03    1.481500e-01    9.446662e-03
1.481600e-01    9.396950e-03    1.481600e-01    9.397208e-03
1.481700e-01    9.344127e-03    1.481700e-01    9.344417e-03
1.481800e-01    9.284896e-03    1.481800e-01    9.285254e-03
1.481900e-01    9.221781e-03    1.481900e-01    9.222146e-03
1.482000e-01    9.155947e-03    1.482000e-01    9.156309e-03
1.482100e-01    9.084870e-03    1.482100e-01    9.085313e-03
1.482200e-01    9.010297e-03    1.482200e-01    9.010677e-03
1.482300e-01    8.932812e-03    1.482300e-01    8.933310e-03
1.482400e-01    8.850471e-03    1.482400e-01    8.850785e-03
1.482500e-01    8.761916e-03    1.482500e-01    8.762495e-03
1.482600e-01    8.671807e-03    1.482600e-01    8.672082e-03
1.482700e-01    8.579173e-03    1.482700e-01    8.579545e-03
1.482800e-01    8.482462e-03    1.482800e-01    8.482761e-03
1.482900e-01    8.382837e-03    1.482900e-01    8.383245e-03
1.483000e-01    8.280105e-03    1.483000e-01    8.280393e-03
1.483100e-01    8.173295e-03    1.483100e-01    8.173596e-03
1.483200e-01    8.062601e-03    1.483200e-01    8.062855e-03
1.483300e-01    7.951325e-03    1.483300e-01    7.951811e-03
1.483400e-01    7.837524e-03    1.483400e-01    7.837732e-03
1.483500e-01    7.720227e-03    1.483500e-01    7.720620e-03
1.483600e-01    7.601765e-03    1.483600e-01    7.602294e-03
1.483700e-01    7.480778e-03    1.483700e-01    7.481237e-03
1.483800e-01    7.355908e-03    1.483800e-01    7.356236e-03
1.483900e-01    7.230649e-03    1.483900e-01    7.230932e-03
1.484000e-01    7.104807e-03    1.484000e-01    7.105021e-03
1.484100e-01    6.977606e-03    1.484100e-01    6.977897e-03
1.484200e-01    6.847104e-03    1.484200e-01    6.847435e-03
1.484300e-01    6.716795e-03    1.484300e-01    6.716973e-03
1.484400e-01    6.584157e-03    1.484400e-01    6.584387e-03
1.484500e-01    6.450936e-03    1.484500e-01    6.451194e-03
1.484600e-01    6.320045e-03    1.484600e-01    6.320125e-03
1.484700e-01    6.187212e-03    1.484700e-01    6.187540e-03
1.484800e-01    6.052049e-03    1.484800e-01    6.052223e-03
1.484900e-01    5.918245e-03    1.484900e-01    5.918424e-03
1.485000e-01    5.785606e-03    1.485000e-01    5.785838e-03
1.485100e-01    5.651220e-03    1.485100e-01    5.651432e-03
1.485200e-01    5.518193e-03    1.485200e-01    5.518543e-03
1.485300e-01    5.386525e-03    1.485300e-01    5.386564e-03
1.485400e-01    5.255440e-03    1.485400e-01    5.255495e-03
1.485500e-01    5.126297e-03    1.485500e-01    5.126550e-03
1.485600e-01    4.997154e-03    1.485600e-01    4.997301e-03
1.485700e-01    4.868400e-03    1.485700e-01    4.868660e-03
1.485800e-01    4.742558e-03    1.485800e-01    4.742749e-03
1.485900e-01    4.619047e-03    1.485900e-01    4.619265e-03
1.486000e-01    4.496701e-03    1.486000e-01    4.496995e-03
1.486100e-01    4.376297e-03    1.486100e-01    4.376545e-03
1.486200e-01    4.259389e-03    1.486200e-01    4.259433e-03
1.486300e-01    4.142674e-03    1.486300e-01    4.142927e-03
1.486400e-01    4.028873e-03    1.486400e-01    4.029152e-03
1.486500e-01    3.918956e-03    1.486500e-01    3.919018e-03
1.486600e-01    3.812534e-03    1.486600e-01    3.812524e-03
1.486700e-01    3.708637e-03    1.486700e-01    3.708762e-03
1.486800e-01    3.608430e-03    1.486800e-01    3.608640e-03
1.486900e-01    3.510942e-03    1.486900e-01    3.510945e-03
1.487000e-01    3.414813e-03    1.487000e-01    3.414767e-03
1.487100e-01    3.324510e-03    1.487100e-01    3.324657e-03
1.487200e-01    3.240615e-03    1.487200e-01    3.240919e-03
1.487300e-01    3.158469e-03    1.487300e-01    3.158697e-03
1.487400e-01    3.079235e-03    1.487400e-01    3.079207e-03
1.487500e-01    3.004080e-03    1.487500e-01    3.004236e-03
1.487600e-01    2.933779e-03    1.487600e-01    2.933939e-03
1.487700e-01    2.867363e-03    1.487700e-01    2.867494e-03
1.487800e-01    2.807549e-03    1.487800e-01    2.807633e-03
1.487900e-01    2.751814e-03    1.487900e-01    2.751868e-03
1.488000e-01    2.699186e-03    1.488000e-01    2.699198e-03
1.488100e-01    2.652189e-03    1.488100e-01    2.652353e-03
1.488200e-01    2.609271e-03    1.488200e-01    2.609270e-03
1.488300e-01    2.570820e-03    1.488300e-01    2.570890e-03
1.488400e-01    2.538582e-03    1.488400e-01    2.538730e-03
1.488500e-01    2.511783e-03    1.488500e-01    2.511940e-03
1.488600e-01    2.488867e-03    1.488600e-01    2.488972e-03
1.488700e-01    2.472166e-03    1.488700e-01    2.472194e-03
1.488800e-01    2.458960e-03    1.488800e-01    2.459118e-03
1.488900e-01    2.449445e-03    1.488900e-01    2.449470e-03
1.489000e-01    2.447503e-03    1.489000e-01    2.447588e-03
1.489100e-01    2.451969e-03    1.489100e-01    2.452048e-03
1.489200e-01    2.460514e-03    1.489200e-01    2.460604e-03
1.489300e-01    2.473331e-03    1.489300e-01    2.473499e-03
1.489400e-01    2.491586e-03    1.489400e-01    2.491733e-03
1.489500e-01    2.512754e-03    1.489500e-01    2.512759e-03
1.489600e-01    2.541884e-03    1.489600e-01    2.541976e-03
1.489700e-01    2.576063e-03    1.489700e-01    2.576200e-03
1.489800e-01    2.614903e-03    1.489800e-01    2.614944e-03
1.489900e-01    2.658210e-03    1.489900e-01    2.658239e-03
1.490000e-01    2.704818e-03    1.490000e-01    2.704963e-03
1.490100e-01    2.756281e-03    1.490100e-01    2.756328e-03
1.490200e-01    2.813570e-03    1.490200e-01    2.813671e-03
1.490300e-01    2.877461e-03    1.490300e-01    2.877597e-03
1.490400e-01    2.944849e-03    1.490400e-01    2.945013e-03
1.490500e-01    3.013790e-03    1.490500e-01    3.013885e-03
1.490600e-01    3.088751e-03    1.490600e-01    3.088915e-03
1.490700e-01    3.166819e-03    1.490700e-01    3.166889e-03
1.490800e-01    3.250131e-03    1.490800e-01    3.250324e-03
1.490900e-01    3.338298e-03    1.490900e-01    3.338310e-03
1.491000e-01    3.429572e-03    1.491000e-01    3.429634e-03
1.491100e-01    3.522594e-03    1.491100e-01    3.522777e-03
1.491200e-01    3.621442e-03    1.491200e-01    3.621382e-03
1.491300e-01    3.723785e-03    1.491300e-01    3.723932e-03
1.491400e-01    3.826323e-03    1.491400e-01    3.826481e-03
1.491500e-01    3.932550e-03    1.491500e-01    3.932671e-03
1.491600e-01    4.043632e-03    1.491600e-01    4.043715e-03
1.491700e-01    4.157434e-03    1.491700e-01    4.157490e-03
1.491800e-01    4.272594e-03    1.491800e-01    4.272782e-03
1.491900e-01    4.390474e-03    1.491900e-01    4.390805e-03
1.492000e-01    4.508936e-03    1.492000e-01    4.509131e-03
1.492100e-01    4.630116e-03    1.492100e-01    4.630187e-03
1.492200e-01    4.753822e-03    1.492200e-01    4.753975e-03
1.492300e-01    4.879663e-03    1.492300e-01    4.879886e-03
1.492400e-01    5.005893e-03    1.492400e-01    5.006100e-03
1.492500e-01    5.132512e-03    1.492500e-01    5.132618e-03
1.492600e-01    5.259130e-03    1.492600e-01    5.259439e-03
1.492700e-01    5.387302e-03    1.492700e-01    5.387474e-03
1.492800e-01    5.518387e-03    1.492800e-01    5.518543e-03
1.492900e-01    5.649278e-03    1.492900e-01    5.649308e-03
1.493000e-01    5.777644e-03    1.493000e-01    5.777950e-03
1.493100e-01    5.906010e-03    1.493100e-01    5.906288e-03
1.493200e-01    6.035736e-03    1.493200e-01    6.035840e-03
1.493300e-01    6.165073e-03    1.493300e-01    6.165391e-03
1.493400e-01    6.293051e-03    1.493400e-01    6.293123e-03
1.493500e-01    6.418893e-03    1.493500e-01    6.419034e-03
1.493600e-01    6.544152e-03    1.493600e-01    6.544338e-03
1.493700e-01    6.669993e-03    1.493700e-01    6.670249e-03
1.493800e-01    6.792533e-03    1.493800e-01    6.792823e-03
1.493900e-01    6.913326e-03    1.493900e-01    6.913576e-03
1.494000e-01    7.031982e-03    1.494000e-01    7.032205e-03
1.494100e-01    7.149473e-03    1.494100e-01    7.149621e-03
1.494200e-01    7.262886e-03    1.494200e-01    7.263396e-03
1.494300e-01    7.375328e-03    1.494300e-01    7.375654e-03
1.494400e-01    7.484468e-03    1.494400e-01    7.484878e-03
1.494500e-01    7.590113e-03    1.494500e-01    7.590461e-03
1.494600e-01    7.693039e-03    1.494600e-01    7.693314e-03
1.494700e-01    7.794023e-03    1.494700e-01    7.794346e-03
1.494800e-01    7.889375e-03    1.494800e-01    7.889614e-03
1.494900e-01    7.982397e-03    1.494900e-01    7.982757e-03
1.495000e-01    8.072700e-03    1.495000e-01    8.073171e-03
1.495100e-01    8.157759e-03    1.495100e-01    8.158123e-03
1.495200e-01    8.237381e-03    1.495200e-01    8.237613e-03
1.495300e-01    8.314673e-03    1.495300e-01    8.314980e-03
1.495400e-01    8.387886e-03    1.495400e-01    8.388100e-03
1.495500e-01    8.455662e-03    1.495500e-01    8.455758e-03
1.495600e-01    8.520137e-03    1.495600e-01    8.520382e-03
1.495700e-01    8.580921e-03    1.495700e-01    8.581366e-03
1.495800e-01    8.634326e-03    1.495800e-01    8.634764e-03
1.495900e-01    8.682682e-03    1.495900e-01    8.683005e-03
1.496000e-01    8.728125e-03    1.496000e-01    8.728515e-03
1.496100e-01    8.768518e-03    1.496100e-01    8.768867e-03
1.496200e-01    8.803474e-03    1.496200e-01    8.803758e-03
1.496300e-01    8.833770e-03    1.496300e-01    8.834098e-03
1.496400e-01    8.857462e-03    1.496400e-01    8.857763e-03
1.496500e-01    8.876494e-03    1.496500e-01    8.876877e-03
1.496600e-01    8.891447e-03    1.496600e-01    8.891744e-03
1.496700e-01    8.899603e-03    1.496700e-01    8.899936e-03
1.496800e-01    8.904653e-03    1.496800e-01    8.905093e-03
1.496900e-01    8.903099e-03    1.496900e-01    8.903576e-03
1.497000e-01    8.896108e-03    1.497000e-01    8.896295e-03
1.497100e-01    8.882902e-03    1.497100e-01    8.883249e-03
1.497200e-01    8.866784e-03    1.497200e-01    8.867168e-03
1.497300e-01    8.844062e-03    1.497300e-01    8.844413e-03
1.497400e-01    8.816292e-03    1.497400e-01    8.816804e-03
1.497500e-01    8.783666e-03    1.497500e-01    8.784037e-03
1.497600e-01    8.746574e-03    1.497600e-01    8.747022e-03
1.497700e-01    8.703656e-03    1.497700e-01    8.703939e-03
1.497800e-01    8.654717e-03    1.497800e-01    8.655092e-03
1.497900e-01    8.602672e-03    1.497900e-01    8.602907e-03
1.498000e-01    8.544606e-03    1.498000e-01    8.544958e-03
1.498100e-01    8.483044e-03    1.498100e-01    8.483367e-03
1.498200e-01    8.417793e-03    1.498200e-01    8.418136e-03
1.498300e-01    8.346328e-03    1.498300e-01    8.346534e-03
1.498400e-01    8.269230e-03    1.498400e-01    8.269470e-03
1.498500e-01    8.188249e-03    1.498500e-01    8.188463e-03
1.498600e-01    8.104160e-03    1.498600e-01    8.104421e-03
1.498700e-01    8.018518e-03    1.498700e-01    8.018862e-03
1.498800e-01    7.927438e-03    1.498800e-01    7.927539e-03
1.498900e-01    7.829756e-03    1.498900e-01    7.830147e-03
1.499000e-01    7.729160e-03    1.499000e-01    7.729418e-03
1.499100e-01    7.626428e-03    1.499100e-01    7.626869e-03
1.499200e-01    7.521366e-03    1.499200e-01    7.521589e-03
1.499300e-01    7.412808e-03    1.499300e-01    7.412972e-03
1.499400e-01    7.301337e-03    1.499400e-01    7.301624e-03
1.499500e-01    7.185788e-03    1.499500e-01    7.186029e-03
1.499600e-01    7.066938e-03    1.499600e-01    7.067096e-03
1.499700e-01    6.947117e-03    1.499700e-01    6.947253e-03
1.499800e-01    6.825547e-03    1.499800e-01    6.825590e-03
1.499900e-01    6.702619e-03    1.499900e-01    6.703016e-03
1.500000e-01    6.576195e-03    1.500000e-01    6.576498e-03
1.500100e-01    6.447246e-03    1.500100e-01    6.447553e-03
1.500200e-01    6.317132e-03    1.500200e-01    6.317395e-03
1.500300e-01    6.187600e-03    1.500300e-01    6.187843e-03
1.500400e-01    6.056321e-03    1.500400e-01    6.056471e-03
1.500500e-01    5.923100e-03    1.500500e-01    5.923278e-03
1.500600e-01    5.789490e-03    1.500600e-01    5.789782e-03
1.500700e-01    5.656075e-03    1.500700e-01    5.656286e-03
1.500800e-01    5.522660e-03    1.500800e-01    5.522790e-03
1.500900e-01    5.388079e-03    1.500900e-01    5.388384e-03
1.501000e-01    5.252722e-03    1.501000e-01    5.253068e-03
1.501100e-01    5.119112e-03    1.501100e-01    5.119268e-03
1.501200e-01    4.986279e-03    1.501200e-01    4.986379e-03
1.501300e-01    4.853252e-03    1.501300e-01    4.853490e-03
1.501400e-01    4.721779e-03    1.501400e-01    4.721814e-03
1.501500e-01    4.591082e-03    1.501500e-01    4.591049e-03
1.501600e-01    4.459609e-03    1.501600e-01    4.459980e-03
1.501700e-01    4.329883e-03    1.501700e-01    4.330125e-03
1.501800e-01    4.204818e-03    1.501800e-01    4.204821e-03
1.501900e-01    4.081696e-03    1.501900e-01    4.081640e-03
1.502000e-01    3.957796e-03    1.502000e-01    3.957853e-03
1.502100e-01    3.836227e-03    1.502100e-01    3.836493e-03
1.502200e-01    3.716600e-03    1.502200e-01    3.716650e-03
1.502300e-01    3.600080e-03    1.502300e-01    3.600448e-03
1.502400e-01    3.486861e-03    1.502400e-01    3.486976e-03
1.502500e-01    3.377138e-03    1.502500e-01    3.377145e-03
1.502600e-01    3.269163e-03    1.502600e-01    3.269135e-03
1.502700e-01    3.162935e-03    1.502700e-01    3.162945e-03
1.502800e-01    3.061369e-03    1.502800e-01    3.061306e-03
1.502900e-01    2.962909e-03    1.502900e-01    2.963004e-03
1.503000e-01    2.867557e-03    1.503000e-01    2.867767e-03
1.503100e-01    2.776477e-03    1.503100e-01    2.776595e-03
