# z (m)           wake (V/pC)     z (m)          wake-log-term (V/pC)
1.801500e-01    -3.682365e-04    1.801500e-01    -3.682916e-04
1.801600e-01    -2.737901e-04    1.801600e-01    -2.738305e-04
1.801700e-01    -1.782245e-04    1.801700e-01    -1.782527e-04
1.801800e-01    -8.158613e-05    1.801800e-01    -8.160141e-05
1.801900e-01    1.671156e-05    1.801900e-01    1.671420e-05
1.802000e-01    1.153305e-04    1.802000e-01    1.153476e-04
1.802100e-01    2.143504e-04    1.802100e-01    2.143764e-04
1.802200e-01    3.137066e-04    1.802200e-01    3.137567e-04
1.802300e-01    4.137393e-04    1.802300e-01    4.138240e-04
1.802400e-01    5.138107e-04    1.802400e-01    5.138835e-04
1.802500e-01    6.137468e-04    1.802500e-01    6.138259e-04
1.802600e-01    7.135283e-04    1.802600e-01    7.136512e-04
1.802700e-01    8.128652e-04    1.802700e-01    8.130080e-04
1.802800e-01    9.116801e-04    1.802800e-01    9.118182e-04
1.802900e-01    1.009432e-03    1.802900e-01    1.009574e-03
1.803000e-01    1.106700e-03    1.803000e-01    1.106862e-03
1.803100e-01    1.203698e-03    1.803100e-01    1.203876e-03
1.803200e-01    1.298995e-03    1.803200e-01    1.299212e-03
1.803300e-01    1.392804e-03    1.803300e-01    1.393025e-03
1.803400e-01    1.485047e-03    1.803400e-01    1.485277e-03
1.803500e-01    1.576632e-03    1.803500e-01    1.576904e-03
1.803600e-01    1.665821e-03    1.803600e-01    1.666071e-03
1.803700e-01    1.753212e-03    1.803700e-01    1.753521e-03
1.803800e-01    1.838496e-03    1.803800e-01    1.838784e-03
1.803900e-01    1.922117e-03    1.803900e-01    1.922447e-03
1.804000e-01    2.002975e-03    1.804000e-01    2.003377e-03
1.804100e-01    2.082614e-03    1.804100e-01    2.082979e-03
1.804200e-01    2.159161e-03    1.804200e-01    2.159498e-03
1.804300e-01    2.231842e-03    1.804300e-01    2.232307e-03
1.804400e-01    2.303363e-03    1.804400e-01    2.303711e-03
1.804500e-01    2.372564e-03    1.804500e-01    2.372851e-03
1.804600e-01    2.436933e-03    1.804600e-01    2.437267e-03
1.804700e-01    2.499176e-03    1.804700e-01    2.499692e-03
1.804800e-01    2.559099e-03    1.804800e-01    2.559423e-03
1.804900e-01    2.615349e-03    1.804900e-01    2.615836e-03
1.805000e-01    2.668120e-03    1.805000e-01    2.668540e-03
1.805100e-01    2.717798e-03    1.805100e-01    2.718277e-03
1.805200e-01    2.763997e-03    1.805200e-01    2.764344e-03
1.805300e-01    2.806909e-03    1.805300e-01    2.807327e-03
1.805400e-01    2.846729e-03    1.805400e-01    2.847187e-03
1.805500e-01    2.881910e-03    1.805500e-01    2.882440e-03
1.805600e-01    2.913804e-03    1.805600e-01    2.914258e-03
1.805700e-01    2.942219e-03    1.805700e-01    2.942757e-03
1.805800e-01    2.967155e-03    1.805800e-01    2.967743e-03
1.805900e-01    2.988225e-03    1.805900e-01    2.988629e-03
1.806000e-01    3.005428e-03    1.806000e-01    3.005846e-03
1.806100e-01    3.018766e-03    1.806100e-01    3.019197e-03
1.806200e-01    3.028818e-03    1.806200e-01    3.029348e-03
1.806300e-01    3.034230e-03    1.806300e-01    3.034657e-03
1.806400e-01    3.036163e-03    1.806400e-01    3.036648e-03
1.806500e-01    3.034810e-03    1.806500e-01    3.035204e-03
1.806600e-01    3.029204e-03    1.806600e-01    3.029777e-03
1.806700e-01    3.020506e-03    1.806700e-01    3.020915e-03
1.806800e-01    3.006975e-03    1.806800e-01    3.007446e-03
1.806900e-01    2.989964e-03    1.806900e-01    2.990386e-03
1.807000e-01    2.969475e-03    1.807000e-01    2.970007e-03
1.807100e-01    2.945505e-03    1.807100e-01    2.945958e-03
1.807200e-01    2.917863e-03    1.807200e-01    2.918396e-03
1.807300e-01    2.886356e-03    1.807300e-01    2.886735e-03
1.807400e-01    2.851562e-03    1.807400e-01    2.852106e-03
1.807500e-01    2.812902e-03    1.807500e-01    2.813300e-03
1.807600e-01    2.771149e-03    1.807600e-01    2.771645e-03
1.807700e-01    2.725723e-03    1.807700e-01    2.726163e-03
1.807800e-01    2.677398e-03    1.807800e-01    2.677871e-03
1.807900e-01    2.625980e-03    1.807900e-01    2.626377e-03
1.808000e-01    2.571277e-03    1.808000e-01    2.571760e-03
1.808100e-01    2.513480e-03    1.808100e-01    2.513942e-03
1.808200e-01    2.452204e-03    1.808200e-01    2.452649e-03
1.808300e-01    2.388415e-03    1.808300e-01    2.388780e-03
1.808400e-01    2.322306e-03    1.808400e-01    2.322685e-03
1.808500e-01    2.252525e-03    1.808500e-01    2.252881e-03
1.808600e-01    2.180617e-03    1.808600e-01    2.180970e-03
1.808700e-01    2.106970e-03    1.808700e-01    2.107301e-03
1.808800e-01    2.030423e-03    1.808800e-01    2.030744e-03
1.808900e-01    1.951557e-03    1.808900e-01    1.951883e-03
1.809000e-01    1.870371e-03    1.809000e-01    1.870680e-03
1.809100e-01    1.787658e-03    1.809100e-01    1.787954e-03
1.809200e-01    1.702664e-03    1.809200e-01    1.702925e-03
1.809300e-01    1.615408e-03    1.809300e-01    1.615670e-03
1.809400e-01    1.526954e-03    1.809400e-01    1.527206e-03
1.809500e-01    1.436915e-03    1.809500e-01    1.437140e-03
1.809600e-01    1.345523e-03    1.809600e-01    1.345748e-03
1.809700e-01    1.252642e-03    1.809700e-01    1.252833e-03
1.809800e-01    1.158698e-03    1.809800e-01    1.158902e-03
1.809900e-01    1.063807e-03    1.809900e-01    1.063996e-03
1.810000e-01    9.677178e-04    1.810000e-01    9.678797e-04
1.810100e-01    8.716670e-04    1.810100e-01    8.718022e-04
1.810200e-01    7.749397e-04    1.810200e-01    7.750611e-04
1.810300e-01    6.772265e-04    1.810300e-01    6.773440e-04
1.810400e-01    5.786049e-04    1.810400e-01    5.786899e-04
1.810500e-01    4.811817e-04    1.810500e-01    4.812851e-04
1.810600e-01    3.830046e-04    1.810600e-01    3.830644e-04
1.810700e-01    2.846149e-04    1.810700e-01    2.846719e-04
1.810800e-01    1.866621e-04    1.810800e-01    1.866932e-04
1.810900e-01    8.888514e-05    1.810900e-01    8.890189e-05
1.811000e-01    -7.714990e-06    1.811000e-01    -7.716256e-06
1.811100e-01    -1.044361e-04    1.811100e-01    -1.044515e-04
1.811200e-01    -2.001621e-04    1.811200e-01    -2.001971e-04
1.811300e-01    -2.949758e-04    1.811300e-01    -2.950175e-04
1.811400e-01    -3.887456e-04    1.811400e-01    -3.888072e-04
1.811500e-01    -4.812590e-04    1.811500e-01    -4.813242e-04
1.811600e-01    -5.731538e-04    1.811600e-01    -5.732243e-04
1.811700e-01    -6.631930e-04    1.811700e-01    -6.632896e-04
1.811800e-01    -7.509125e-04    1.811800e-01    -7.510515e-04
1.811900e-01    -8.380521e-04    1.811900e-01    -8.381888e-04
1.812000e-01    -9.230075e-04    1.812000e-01    -9.231789e-04
1.812100e-01    -1.006165e-03    1.812100e-01    -1.006334e-03
1.812200e-01    -1.087139e-03    1.812200e-01    -1.087303e-03
1.812300e-01    -1.165715e-03    1.812300e-01    -1.165891e-03
1.812400e-01    -1.242397e-03    1.812400e-01    -1.242604e-03
1.812500e-01    -1.316895e-03    1.812500e-01    -1.317092e-03
1.812600e-01    -1.388783e-03    1.812600e-01    -1.389004e-03
1.812700e-01    -1.457540e-03    1.812700e-01    -1.457754e-03
1.812800e-01    -1.524055e-03    1.812800e-01    -1.524317e-03
1.812900e-01    -1.587979e-03    1.812900e-01    -1.588225e-03
1.813000e-01    -1.648868e-03    1.813000e-01    -1.649128e-03
1.813100e-01    -1.707013e-03    1.813100e-01    -1.707297e-03
1.813200e-01    -1.761852e-03    1.813200e-01    -1.762148e-03
1.813300e-01    -1.813734e-03    1.813300e-01    -1.814033e-03
1.813400e-01    -1.862755e-03    1.813400e-01    -1.863067e-03
1.813500e-01    -1.908354e-03    1.813500e-01    -1.908666e-03
1.813600e-01    -1.950784e-03    1.813600e-01    -1.951141e-03
1.813700e-01    -1.989057e-03    1.813700e-01    -1.989400e-03
1.813800e-01    -2.024817e-03    1.813800e-01    -2.025083e-03
1.813900e-01    -2.056712e-03    1.813900e-01    -2.056940e-03
1.814000e-01    -2.084547e-03    1.814000e-01    -2.084931e-03
1.814100e-01    -2.109676e-03    1.814100e-01    -2.109956e-03
1.814200e-01    -2.131326e-03    1.814200e-01    -2.131584e-03
1.814300e-01    -2.148916e-03    1.814300e-01    -2.149308e-03
1.814400e-01    -2.163027e-03    1.814400e-01    -2.163324e-03
1.814500e-01    -2.173079e-03    1.814500e-01    -2.173513e-03
1.814600e-01    -2.180231e-03    1.814600e-01    -2.180501e-03
1.814700e-01    -2.182937e-03    1.814700e-01    -2.183312e-03
1.814800e-01    -2.181584e-03    1.814800e-01    -2.181985e-03
1.814900e-01    -2.177524e-03    1.814900e-01    -2.177807e-03
1.815000e-01    -2.169986e-03    1.815000e-01    -2.170351e-03
1.815100e-01    -2.157228e-03    1.815100e-01    -2.157546e-03
1.815200e-01    -2.141571e-03    1.815200e-01    -2.141852e-03
1.815300e-01    -2.122627e-03    1.815300e-01    -2.122956e-03
1.815400e-01    -2.100398e-03    1.815400e-01    -2.100625e-03
1.815500e-01    -2.074302e-03    1.815500e-01    -2.074703e-03
1.815600e-01    -2.044534e-03    1.815600e-01    -2.044798e-03
1.815700e-01    -2.010707e-03    1.815700e-01    -2.011107e-03
1.815800e-01    -1.973980e-03    1.815800e-01    -1.974292e-03
1.815900e-01    -1.933387e-03    1.815900e-01    -1.933729e-03
1.816000e-01    -1.890029e-03    1.816000e-01    -1.890356e-03
1.816100e-01    -1.843289e-03    1.816100e-01    -1.843586e-03
1.816200e-01    -1.793476e-03    1.816200e-01    -1.793771e-03
1.816300e-01    -1.740009e-03    1.816300e-01    -1.740286e-03
1.816400e-01    -1.683875e-03    1.816400e-01    -1.684147e-03
1.816500e-01    -1.625189e-03    1.816500e-01    -1.625469e-03
1.816600e-01    -1.563294e-03    1.816600e-01    -1.563552e-03
1.816700e-01    -1.497669e-03    1.816700e-01    -1.497926e-03
1.816800e-01    -1.430459e-03    1.816800e-01    -1.430699e-03
1.816900e-01    -1.360890e-03    1.816900e-01    -1.361091e-03
1.817000e-01    -1.288055e-03    1.817000e-01    -1.288242e-03
1.817100e-01    -1.212861e-03    1.817100e-01    -1.213051e-03
1.817200e-01    -1.136275e-03    1.817200e-01    -1.136454e-03
1.817300e-01    -1.057100e-03    1.817300e-01    -1.057281e-03
1.817400e-01    -9.762230e-04    1.817400e-01    -9.763904e-04
1.817500e-01    -8.930267e-04    1.817500e-01    -8.931571e-04
1.817600e-01    -8.079747e-04    1.817600e-01    -8.081280e-04
1.817700e-01    -7.215309e-04    1.817700e-01    -7.216544e-04
1.817800e-01    -6.334828e-04    1.817800e-01    -6.335802e-04
1.817900e-01    -5.443135e-04    1.817900e-01    -5.444128e-04
1.818000e-01    -4.530372e-04    1.818000e-01    -4.530982e-04
1.818100e-01    -3.617416e-04    1.818100e-01    -3.617915e-04
1.818200e-01    -2.693829e-04    1.818200e-01    -2.694189e-04
1.818300e-01    -1.757232e-04    1.818300e-01    -1.757542e-04
1.818400e-01    -8.141409e-05    1.818400e-01    -8.142963e-05
1.818500e-01    1.274272e-05    1.818500e-01    1.274500e-05
1.818600e-01    1.081591e-04    1.818600e-01    1.081759e-04
1.818700e-01    2.033516e-04    1.818700e-01    2.033906e-04
1.818800e-01    2.980106e-04    1.818800e-01    2.980548e-04
1.818900e-01    3.936554e-04    1.818900e-01    3.937184e-04
1.819000e-01    4.887011e-04    1.819000e-01    4.887808e-04
1.819100e-01    5.831861e-04    1.819100e-01    5.832966e-04
1.819200e-01    6.774972e-04    1.819200e-01    6.776173e-04
1.819300e-01    7.711317e-04    1.819300e-01    7.712742e-04
1.819400e-01    8.632585e-04    1.819400e-01    8.634086e-04
1.819500e-01    9.545734e-04    1.819500e-01    9.547232e-04
1.819600e-01    1.046062e-03    1.819600e-01    1.046233e-03
1.819700e-01    1.134903e-03    1.819700e-01    1.135088e-03
1.819800e-01    1.223009e-03    1.819800e-01    1.223201e-03
1.819900e-01    1.309781e-03    1.819900e-01    1.309987e-03
1.820000e-01    1.394118e-03    1.820000e-01    1.394353e-03
1.820100e-01    1.477315e-03    1.820100e-01    1.477547e-03
1.820200e-01    1.558829e-03    1.820200e-01    1.559062e-03
1.820300e-01    1.637541e-03    1.820300e-01    1.637806e-03
1.820400e-01    1.714397e-03    1.820400e-01    1.714676e-03
1.820500e-01    1.789629e-03    1.820500e-01    1.789906e-03
1.820600e-01    1.861537e-03    1.820600e-01    1.861857e-03
1.820700e-01    1.931473e-03    1.820700e-01    1.931777e-03
1.820800e-01    1.998722e-03    1.820800e-01    1.999121e-03
1.820900e-01    2.063284e-03    1.820900e-01    2.063537e-03
1.821000e-01    2.124560e-03    1.821000e-01    2.124986e-03
1.821100e-01    2.183323e-03    1.821100e-01    2.183780e-03
1.821200e-01    2.239187e-03    1.821200e-01    2.239491e-03
1.821300e-01    2.292345e-03    1.821300e-01    2.292780e-03
1.821400e-01    2.341636e-03    1.821400e-01    2.341932e-03
1.821500e-01    2.387448e-03    1.821500e-01    2.387921e-03
1.821600e-01    2.430747e-03    1.821600e-01    2.431060e-03
1.821700e-01    2.470761e-03    1.821700e-01    2.471115e-03
1.821800e-01    2.506714e-03    1.821800e-01    2.507071e-03
1.821900e-01    2.538802e-03    1.821900e-01    2.539162e-03
1.822000e-01    2.567604e-03    1.822000e-01    2.568090e-03
1.822100e-01    2.594086e-03    1.822100e-01    2.594442e-03
1.822200e-01    2.615349e-03    1.822200e-01    2.615797e-03
1.822300e-01    2.632939e-03    1.822300e-01    2.633443e-03
1.822400e-01    2.647630e-03    1.822400e-01    2.648005e-03
1.822500e-01    2.657875e-03    1.822500e-01    2.658351e-03
1.822600e-01    2.664834e-03    1.822600e-01    2.665261e-03
1.822700e-01    2.667927e-03    1.822700e-01    2.668384e-03
1.822800e-01    2.667733e-03    1.822800e-01    2.668189e-03
1.822900e-01    2.663674e-03    1.822900e-01    2.664051e-03
1.823000e-01    2.655362e-03    1.823000e-01    2.655774e-03
1.823100e-01    2.643377e-03    1.823100e-01    2.643828e-03
1.823200e-01    2.627720e-03    1.823200e-01    2.628212e-03
1.823300e-01    2.609163e-03    1.823300e-01    2.609512e-03
1.823400e-01    2.585387e-03    1.823400e-01    2.585736e-03
1.823500e-01    2.558712e-03    1.823500e-01    2.559111e-03
1.823600e-01    2.528557e-03    1.823600e-01    2.528894e-03
1.823700e-01    2.495116e-03    1.823700e-01    2.495515e-03
1.823800e-01    2.457423e-03    1.823800e-01    2.457763e-03
1.823900e-01    2.416443e-03    1.823900e-01    2.416927e-03
1.824000e-01    2.372564e-03    1.824000e-01    2.373007e-03
1.824100e-01    2.325206e-03    1.824100e-01    2.325496e-03
1.824200e-01    2.274368e-03    1.824200e-01    2.274783e-03
1.824300e-01    2.220437e-03    1.824300e-01    2.220751e-03
1.824400e-01    2.163220e-03    1.824400e-01    2.163597e-03
1.824500e-01    2.103297e-03    1.824500e-01    2.103709e-03
1.824600e-01    2.040475e-03    1.824600e-01    2.040777e-03
1.824700e-01    1.974366e-03    1.824700e-01    1.974682e-03
1.824800e-01    1.905725e-03    1.824800e-01    1.906050e-03
1.824900e-01    1.835210e-03    1.824900e-01    1.835505e-03
1.825000e-01    1.761156e-03    1.825000e-01    1.761446e-03
1.825100e-01    1.684378e-03    1.825100e-01    1.684654e-03
1.825200e-01    1.606497e-03    1.825200e-01    1.606769e-03
1.825300e-01    1.525988e-03    1.825300e-01    1.526230e-03
1.825400e-01    1.443236e-03    1.825400e-01    1.443465e-03
1.825500e-01    1.358706e-03    1.825500e-01    1.358943e-03
1.825600e-01    1.272977e-03    1.825600e-01    1.273172e-03
1.825700e-01    1.184368e-03    1.825700e-01    1.184552e-03
1.825800e-01    1.094716e-03    1.825800e-01    1.094877e-03
1.825900e-01    1.004251e-03    1.825900e-01    1.004421e-03
1.826000e-01    9.112549e-04    1.826000e-01    9.113888e-04
1.826100e-01    8.177750e-04    1.826100e-01    8.178880e-04
1.826200e-01    7.236765e-04    1.826200e-01    7.238016e-04
1.826300e-01    6.280317e-04    1.826300e-01    6.281536e-04
1.826400e-01    5.314783e-04    1.826400e-01    5.315686e-04
1.826500e-01    4.350410e-04    1.826500e-01    4.351008e-04
1.826600e-01    3.379657e-04    1.826600e-01    3.380161e-04
1.826700e-01    2.399433e-04    1.826700e-01    2.399828e-04
1.826800e-01    1.422553e-04    1.826800e-01    1.422774e-04
1.826900e-01    4.452279e-05    1.826900e-01    4.452902e-05
1.827000e-01    -5.315363e-05    1.827000e-01    -5.316077e-05
1.827100e-01    -1.506290e-04    1.827100e-01    -1.506554e-04
1.827200e-01    -2.473273e-04    1.827200e-01    -2.473613e-04
1.827300e-01    -3.440160e-04    1.827300e-01    -3.440712e-04
1.827400e-01    -4.397382e-04    1.827400e-01    -4.397856e-04
1.827500e-01    -5.349771e-04    1.827500e-01    -5.350432e-04
1.827600e-01    -6.293461e-04    1.827600e-01    -6.294419e-04
1.827700e-01    -7.224587e-04    1.827700e-01    -7.225914e-04
1.827800e-01    -8.144116e-04    1.827800e-01    -8.145306e-04
1.827900e-01    -9.049146e-04    1.827900e-01    -9.050643e-04
1.828000e-01    -9.942579e-04    1.828000e-01    -9.944269e-04
1.828100e-01    -1.081977e-03    1.828100e-01    -1.082150e-03
1.828200e-01    -1.167706e-03    1.828200e-01    -1.167882e-03
1.828300e-01    -1.251347e-03    1.828300e-01    -1.251544e-03
1.828400e-01    -1.333190e-03    1.828400e-01    -1.333411e-03
1.828500e-01    -1.413236e-03    1.828500e-01    -1.413482e-03
1.828600e-01    -1.491097e-03    1.828600e-01    -1.491367e-03
1.828700e-01    -1.566523e-03    1.828700e-01    -1.566792e-03
1.828800e-01    -1.639609e-03    1.828800e-01    -1.639875e-03
1.828900e-01    -1.710183e-03    1.828900e-01    -1.710460e-03
1.829000e-01    -1.778901e-03    1.829000e-01    -1.779209e-03
1.829100e-01    -1.843328e-03    1.829100e-01    -1.843625e-03
1.829200e-01    -1.905513e-03    1.829200e-01    -1.905816e-03
1.829300e-01    -1.965474e-03    1.829300e-01    -1.965820e-03
1.829400e-01    -2.022305e-03    1.829400e-01    -2.022740e-03
1.829500e-01    -2.075655e-03    1.829500e-01    -2.076030e-03
1.829600e-01    -2.126107e-03    1.829600e-01    -2.126509e-03
1.829700e-01    -2.173852e-03    1.829700e-01    -2.174255e-03
1.829800e-01    -2.218117e-03    1.829800e-01    -2.218565e-03
1.829900e-01    -2.258517e-03    1.829900e-01    -2.258972e-03
1.830000e-01    -2.296791e-03    1.830000e-01    -2.297075e-03
1.830100e-01    -2.330425e-03    1.830100e-01    -2.330727e-03
1.830200e-01    -2.360966e-03    1.830200e-01    -2.361452e-03
1.830300e-01    -2.388608e-03    1.830300e-01    -2.388975e-03
1.830400e-01    -2.412577e-03    1.830400e-01    -2.412984e-03
1.830500e-01    -2.432294e-03    1.830500e-01    -2.432778e-03
1.830600e-01    -2.448531e-03    1.830600e-01    -2.448979e-03
1.830700e-01    -2.461482e-03    1.830700e-01    -2.461862e-03
1.830800e-01    -2.471340e-03    1.830800e-01    -2.471700e-03
1.830900e-01    -2.476560e-03    1.830900e-01    -2.476932e-03
1.831000e-01    -2.478106e-03    1.831000e-01    -2.478532e-03
1.831100e-01    -2.477526e-03    1.831100e-01    -2.477869e-03
1.831200e-01    -2.471920e-03    1.831200e-01    -2.472247e-03
1.831300e-01    -2.463029e-03    1.831300e-01    -2.463502e-03
1.831400e-01    -2.450464e-03    1.831400e-01    -2.450931e-03
1.831500e-01    -2.434807e-03    1.831500e-01    -2.435159e-03
1.831600e-01    -2.414897e-03    1.831600e-01    -2.415288e-03
1.831700e-01    -2.391701e-03    1.831700e-01    -2.392059e-03
1.831800e-01    -2.365412e-03    1.831800e-01    -2.365902e-03
1.831900e-01    -2.335644e-03    1.831900e-01    -2.335958e-03
1.832000e-01    -2.301623e-03    1.832000e-01    -2.302033e-03
1.832100e-01    -2.264703e-03    1.832100e-01    -2.265023e-03
1.832200e-01    -2.225270e-03    1.832200e-01    -2.225709e-03
1.832300e-01    -2.182164e-03    1.832300e-01    -2.182492e-03
1.832400e-01    -2.135385e-03    1.832400e-01    -2.135800e-03
1.832500e-01    -2.086673e-03    1.832500e-01    -2.086961e-03
1.832600e-01    -2.034096e-03    1.832600e-01    -2.034413e-03
1.832700e-01    -1.978425e-03    1.832700e-01    -1.978664e-03
1.832800e-01    -1.919392e-03    1.832800e-01    -1.919714e-03
1.832900e-01    -1.859043e-03    1.832900e-01    -1.859358e-03
1.833000e-01    -1.795177e-03    1.833000e-01    -1.795450e-03
1.833100e-01    -1.728605e-03    1.833100e-01    -1.728886e-03
1.833200e-01    -1.659848e-03    1.833200e-01    -1.660098e-03
1.833300e-01    -1.588636e-03    1.833300e-01    -1.588889e-03
1.833400e-01    -1.514563e-03    1.833400e-01    -1.514830e-03
1.833500e-01    -1.439003e-03    1.833500e-01    -1.439249e-03
1.833600e-01    -1.361199e-03    1.833600e-01    -1.361442e-03
1.833700e-01    -1.281424e-03    1.833700e-01    -1.281644e-03
1.833800e-01    -1.199639e-03    1.833800e-01    -1.199816e-03
1.833900e-01    -1.115863e-03    1.833900e-01    -1.116036e-03
1.834000e-01    -1.031024e-03    1.834000e-01    -1.031203e-03
1.834100e-01    -9.450050e-04    1.834100e-01    -9.451584e-04
1.834200e-01    -8.573628e-04    1.834200e-01    -8.575136e-04
1.834300e-01    -7.683482e-04    1.834300e-01    -7.684634e-04
1.834400e-01    -6.779611e-04    1.834400e-01    -6.780858e-04
1.834500e-01    -5.869748e-04    1.834500e-01    -5.870445e-04
1.834600e-01    -4.950606e-04    1.834600e-01    -4.951443e-04
1.834700e-01    -4.025666e-04    1.834700e-01    -4.026195e-04
1.834800e-01    -3.092607e-04    1.834800e-01    -3.093022e-04
1.834900e-01    -2.154522e-04    1.834900e-01    -2.154813e-04
1.835000e-01    -1.216708e-04    1.835000e-01    -1.216916e-04
1.835100e-01    -2.808262e-05    1.835100e-01    -2.808694e-05
1.835200e-01    6.634443e-05    1.835200e-01    6.635629e-05
1.835300e-01    1.601278e-04    1.835300e-01    1.601538e-04
1.835400e-01    2.533197e-04    1.835400e-01    2.533696e-04
1.835500e-01    3.465482e-04    1.835500e-01    3.466127e-04
1.835600e-01    4.395062e-04    1.835600e-01    4.395904e-04
1.835700e-01    5.311691e-04    1.835700e-01    5.312563e-04
1.835800e-01    6.222907e-04    1.835800e-01    6.224147e-04
1.835900e-01    7.120979e-04    1.835900e-01    7.122067e-04
1.836000e-01    8.011125e-04    1.836000e-01    8.012570e-04
1.836000e-01    8.011125e-04    1.836000e-01    8.012570e-04
1.836100e-01    8.897986e-04    1.836100e-01    8.899558e-04
1.836200e-01    9.752565e-04    1.836200e-01    9.754144e-04
1.836300e-01    1.059922e-03    1.836300e-01    1.060092e-03
1.836400e-01    1.143060e-03    1.836400e-01    1.143247e-03
1.836500e-01    1.224787e-03    1.836500e-01    1.224997e-03
1.836600e-01    1.304620e-03    1.836600e-01    1.304834e-03
1.836700e-01    1.381612e-03    1.836700e-01    1.381860e-03
1.836800e-01    1.457347e-03    1.836800e-01    1.457597e-03
1.836900e-01    1.530781e-03    1.836900e-01    1.531032e-03
1.837000e-01    1.600988e-03    1.837000e-01    1.601265e-03
1.837100e-01    1.669513e-03    1.837100e-01    1.669780e-03
1.837200e-01    1.735273e-03    1.837200e-01    1.735562e-03
1.837300e-01    1.798483e-03    1.837300e-01    1.798768e-03
1.837400e-01    1.859043e-03    1.837400e-01    1.859358e-03
1.837500e-01    1.916473e-03    1.837500e-01    1.916786e-03
1.837600e-01    1.970500e-03    1.837600e-01    1.970934e-03
1.837700e-01    2.022305e-03    1.837700e-01    2.022662e-03
1.837800e-01    2.070630e-03    1.837800e-01    2.070955e-03
1.837900e-01    2.115089e-03    1.837900e-01    2.115421e-03
1.838000e-01    2.156841e-03    1.838000e-01    2.157116e-03
1.838100e-01    2.195695e-03    1.838100e-01    2.195961e-03
1.838200e-01    2.230295e-03    1.838200e-01    2.230589e-03
1.838300e-01    2.261803e-03    1.838300e-01    2.262251e-03
1.838400e-01    2.290025e-03    1.838400e-01    2.290360e-03
1.838500e-01    2.313994e-03    1.838500e-01    2.314447e-03
1.838600e-01    2.334871e-03    1.838600e-01    2.335217e-03
1.838700e-01    2.351494e-03    1.838700e-01    2.351848e-03
1.838800e-01    2.364252e-03    1.838800e-01    2.364692e-03
1.838900e-01    2.374111e-03    1.838900e-01    2.374452e-03
1.839000e-01    2.380683e-03    1.839000e-01    2.380972e-03
1.839100e-01    2.382229e-03    1.839100e-01    2.382533e-03
1.839200e-01    2.379716e-03    1.839200e-01    2.380152e-03
1.839300e-01    2.374111e-03    1.839300e-01    2.374530e-03
1.839400e-01    2.365219e-03    1.839400e-01    2.365590e-03
1.839500e-01    2.351881e-03    1.839500e-01    2.352199e-03
1.839600e-01    2.334677e-03    1.839600e-01    2.335060e-03
1.839700e-01    2.313608e-03    1.839700e-01    2.314018e-03
1.839800e-01    2.289445e-03    1.839800e-01    2.289891e-03
1.839900e-01    2.261223e-03    1.839900e-01    2.261548e-03
1.840000e-01    2.228749e-03    1.840000e-01    2.229184e-03
1.840100e-01    2.193182e-03    1.840100e-01    2.193540e-03
1.840200e-01    2.153942e-03    1.840200e-01    2.154227e-03
1.840300e-01    2.111609e-03    1.840300e-01    2.111869e-03
1.840400e-01    2.065024e-03    1.840400e-01    2.065411e-03
1.840500e-01    2.015346e-03    1.840500e-01    2.015713e-03
1.840600e-01    1.961608e-03    1.840600e-01    1.962033e-03
1.840700e-01    1.905803e-03    1.840700e-01    1.906128e-03
1.840800e-01    1.845686e-03    1.840800e-01    1.845967e-03
1.840900e-01    1.783753e-03    1.840900e-01    1.784050e-03
1.841000e-01    1.718012e-03    1.841000e-01    1.718307e-03
1.841100e-01    1.649042e-03    1.841100e-01    1.649323e-03
1.841200e-01    1.577618e-03    1.841200e-01    1.577880e-03
1.841300e-01    1.503429e-03    1.841300e-01    1.503665e-03
1.841400e-01    1.426225e-03    1.841400e-01    1.426444e-03
1.841500e-01    1.346199e-03    1.841500e-01    1.346412e-03
1.841600e-01    1.264820e-03    1.841600e-01    1.265013e-03
1.841700e-01    1.180212e-03    1.841700e-01    1.180413e-03
1.841800e-01    1.093285e-03    1.841800e-01    1.093471e-03
1.841900e-01    1.004522e-03    1.841900e-01    1.004694e-03
1.842000e-01    9.146763e-04    1.842000e-01    9.148243e-04
1.842100e-01    8.223562e-04    1.842100e-01    8.224947e-04
1.842200e-01    7.280065e-04    1.842200e-01    7.281350e-04
1.842300e-01    6.327096e-04    1.842300e-01    6.327994e-04
1.842400e-01    5.363688e-04    1.842400e-01    5.364486e-04
1.842500e-01    4.381338e-04    1.842500e-01    4.381850e-04
1.842600e-01    3.387003e-04    1.842600e-01    3.387462e-04
1.842700e-01    2.383776e-04    1.842700e-01    2.384212e-04
1.842800e-01    1.379640e-04    1.842800e-01    1.379869e-04
1.842900e-01    3.607751e-05    1.842900e-01    3.608272e-05
1.843000e-01    -6.638888e-05    1.843000e-01    -6.639923e-05
1.843100e-01    -1.685692e-04    1.843100e-01    -1.685942e-04
1.843200e-01    -2.708713e-04    1.843200e-01    -2.709064e-04
1.843300e-01    -3.731270e-04    1.843300e-01    -3.731834e-04
1.843400e-01    -4.762912e-04    1.843400e-01    -4.763661e-04
1.843500e-01    -5.785662e-04    1.843500e-01    -5.786509e-04
1.843600e-01    -6.799134e-04    1.843600e-01    -6.799987e-04
1.843700e-01    -7.812606e-04    1.843700e-01    -7.813856e-04
1.843800e-01    -8.817766e-04    1.843800e-01    -8.819136e-04
