# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
2.3310000e+04    5.7355122e+06    6.8215281e+06
2.3320000e+04    5.7348121e+06    6.8205825e+06
2.3330000e+04    5.7341120e+06    6.8196369e+06
2.3340000e+04    5.7334119e+06    6.8186912e+06
2.3350000e+04    5.7327118e+06    6.8177456e+06
2.3360000e+04    5.7320117e+06    6.8168000e+06
2.3370000e+04    5.7313116e+06    6.8158543e+06
2.3380000e+04    5.7306115e+06    6.8149087e+06
2.3390000e+04    5.7299114e+06    6.8139631e+06
2.3400000e+04    5.7292114e+06    6.8130174e+06
2.3410000e+04    5.7285113e+06    6.8120718e+06
2.3420000e+04    5.7278112e+06    6.8111262e+06
2.3430000e+04    5.7271111e+06    6.8101805e+06
2.3440000e+04    5.7264110e+06    6.8092349e+06
2.3450000e+04    5.7257109e+06    6.8082893e+06
2.3460000e+04    5.7250108e+06    6.8073436e+06
2.3470000e+04    5.7243107e+06    6.8063980e+06
2.3480000e+04    5.7236106e+06    6.8054524e+06
2.3490000e+04    5.7229105e+06    6.8045067e+06
2.3500000e+04    5.7222105e+06    6.8035611e+06
2.3510000e+04    5.7215104e+06    6.8026155e+06
2.3520000e+04    5.7208103e+06    6.8016698e+06
2.3530000e+04    5.7201102e+06    6.8007242e+06
2.3540000e+04    5.7194101e+06    6.7997786e+06
2.3550000e+04    5.7187100e+06    6.7988329e+06
2.3560000e+04    5.7180099e+06    6.7978873e+06
2.3570000e+04    5.7173098e+06    6.7969417e+06
2.3580000e+04    5.7166097e+06    6.7959960e+06
2.3590000e+04    5.7159096e+06    6.7950504e+06
2.3600000e+04    5.7152095e+06    6.7941048e+06
2.3610000e+04    5.7145095e+06    6.7931591e+06
2.3620000e+04    5.7138094e+06    6.7922135e+06
2.3630000e+04    5.7131093e+06    6.7912679e+06
2.3640000e+04    5.7124092e+06    6.7903222e+06
2.3650000e+04    5.7117091e+06    6.7893766e+06
2.3660000e+04    5.7110090e+06    6.7884310e+06
2.3670000e+04    5.7103089e+06    6.7874854e+06
2.3680000e+04    5.7096088e+06    6.7865397e+06
2.3690000e+04    5.7089087e+06    6.7855941e+06
2.3700000e+04    5.7082086e+06    6.7846485e+06
2.3710000e+04    5.7075086e+06    6.7837028e+06
2.3720000e+04    5.7068085e+06    6.7827572e+06
2.3730000e+04    5.7061084e+06    6.7818116e+06
2.3740000e+04    5.7054083e+06    6.7808659e+06
2.3750000e+04    5.7047082e+06    6.7799203e+06
2.3760000e+04    5.7040081e+06    6.7789747e+06
2.3770000e+04    5.7033080e+06    6.7780290e+06
2.3780000e+04    5.7026079e+06    6.7770834e+06
2.3790000e+04    5.7019078e+06    6.7761378e+06
2.3800000e+04    5.7012077e+06    6.7751921e+06
2.3810000e+04    5.7005076e+06    6.7742465e+06
2.3820000e+04    5.6998076e+06    6.7733009e+06
2.3830000e+04    5.6991075e+06    6.7723552e+06
2.3840000e+04    5.6984074e+06    6.7714096e+06
2.3850000e+04    5.6977073e+06    6.7704640e+06
2.3860000e+04    5.6970072e+06    6.7695183e+06
2.3870000e+04    5.6963071e+06    6.7685727e+06
2.3880000e+04    5.6956070e+06    6.7676271e+06
2.3890000e+04    5.6949069e+06    6.7666814e+06
2.3900000e+04    5.6942068e+06    6.7657358e+06
2.3910000e+04    5.6935067e+06    6.7647902e+06
2.3920000e+04    5.6928067e+06    6.7638445e+06
2.3930000e+04    5.6921066e+06    6.7628989e+06
2.3940000e+04    5.6914065e+06    6.7619533e+06
2.3950000e+04    5.6907064e+06    6.7610076e+06
2.3960000e+04    5.6900063e+06    6.7600620e+06
2.3970000e+04    5.6893062e+06    6.7591164e+06
2.3980000e+04    5.6886061e+06    6.7581707e+06
2.3990000e+04    5.6879060e+06    6.7572251e+06
2.4000000e+04    5.6872059e+06    6.7562795e+06
2.4010000e+04    5.6865058e+06    6.7553338e+06
2.4020000e+04    5.6858057e+06    6.7543882e+06
2.4030000e+04    5.6851057e+06    6.7534426e+06
2.4040000e+04    5.6844056e+06    6.7524969e+06
2.4050000e+04    5.6837055e+06    6.7515513e+06
2.4060000e+04    5.6830054e+06    6.7506057e+06
2.4070000e+04    5.6823053e+06    6.7496600e+06
2.4080000e+04    5.6816052e+06    6.7487144e+06
2.4090000e+04    5.6809051e+06    6.7477688e+06
2.4100000e+04    5.6802050e+06    6.7468231e+06
2.4110000e+04    5.6795049e+06    6.7458775e+06
2.4120000e+04    5.6788048e+06    6.7449319e+06
2.4130000e+04    5.6781047e+06    6.7439862e+06
2.4140000e+04    5.6774047e+06    6.7430406e+06
2.4150000e+04    5.6767046e+06    6.7420950e+06
2.4160000e+04    5.6760045e+06    6.7411493e+06
2.4170000e+04    5.6753044e+06    6.7402037e+06
2.4180000e+04    5.6746043e+06    6.7392581e+06
2.4190000e+04    5.6739042e+06    6.7383124e+06
2.4200000e+04    5.6732041e+06    6.7373668e+06
2.4210000e+04    5.6725040e+06    6.7364212e+06
2.4220000e+04    5.6718039e+06    6.7354755e+06
2.4230000e+04    5.6711038e+06    6.7345299e+06
2.4240000e+04    5.6704038e+06    6.7335843e+06
2.4250000e+04    5.6697037e+06    6.7326386e+06
2.4260000e+04    5.6690036e+06    6.7316930e+06
2.4270000e+04    5.6683035e+06    6.7307474e+06
2.4280000e+04    5.6676034e+06    6.7298017e+06
2.4290000e+04    5.6669033e+06    6.7288561e+06
2.4300000e+04    5.6662032e+06    6.7279105e+06
2.4310000e+04    5.6655031e+06    6.7269648e+06
2.4320000e+04    5.6648030e+06    6.7260192e+06
2.4330000e+04    5.6641029e+06    6.7250736e+06
2.4340000e+04    5.6634028e+06    6.7241279e+06
2.4350000e+04    5.6627028e+06    6.7231823e+06
2.4360000e+04    5.6620027e+06    6.7222367e+06
2.4370000e+04    5.6613026e+06    6.7212910e+06
2.4380000e+04    5.6606025e+06    6.7203454e+06
2.4390000e+04    5.6599024e+06    6.7193998e+06
2.4400000e+04    5.6592023e+06    6.7184541e+06
2.4410000e+04    5.6585022e+06    6.7175085e+06
2.4420000e+04    5.6578021e+06    6.7165629e+06
2.4430000e+04    5.6571020e+06    6.7156172e+06
2.4440000e+04    5.6564019e+06    6.7146716e+06
2.4450000e+04    5.6557019e+06    6.7137260e+06
2.4460000e+04    5.6550018e+06    6.7127803e+06
2.4470000e+04    5.6543017e+06    6.7118347e+06
2.4480000e+04    5.6536016e+06    6.7108891e+06
2.4490000e+04    5.6529015e+06    6.7099434e+06
2.4500000e+04    5.6522014e+06    6.7089978e+06
2.4510000e+04    5.6515013e+06    6.7080522e+06
2.4520000e+04    5.6508012e+06    6.7071065e+06
2.4530000e+04    5.6501011e+06    6.7061609e+06
2.4540000e+04    5.6494010e+06    6.7052153e+06
2.4550000e+04    5.6487009e+06    6.7042696e+06
2.4560000e+04    5.6480009e+06    6.7033240e+06
2.4570000e+04    5.6473008e+06    6.7023784e+06
2.4580000e+04    5.6466007e+06    6.7014327e+06
2.4590000e+04    5.6459006e+06    6.7004871e+06
2.4600000e+04    5.6452005e+06    6.6995415e+06
2.4610000e+04    5.6445004e+06    6.6985958e+06
2.4620000e+04    5.6438003e+06    6.6976502e+06
2.4630000e+04    5.6431002e+06    6.6967046e+06
2.4640000e+04    5.6424001e+06    6.6957589e+06
2.4650000e+04    5.6417000e+06    6.6948133e+06
2.4660000e+04    5.6410000e+06    6.6938677e+06
2.4670000e+04    5.6402999e+06    6.6929220e+06
2.4680000e+04    5.6395998e+06    6.6919764e+06
2.4690000e+04    5.6388997e+06    6.6910308e+06
2.4700000e+04    5.6381996e+06    6.6900851e+06
2.4710000e+04    5.6374995e+06    6.6891395e+06
2.4720000e+04    5.6367994e+06    6.6881939e+06
2.4730000e+04    5.6360993e+06    6.6872483e+06
2.4740000e+04    5.6353992e+06    6.6863026e+06
2.4750000e+04    5.6346991e+06    6.6853570e+06
2.4760000e+04    5.6339990e+06    6.6844114e+06
2.4770000e+04    5.6332990e+06    6.6834657e+06
2.4780000e+04    5.6325989e+06    6.6825201e+06
2.4790000e+04    5.6318988e+06    6.6815745e+06
2.4800000e+04    5.6311987e+06    6.6806288e+06
2.4810000e+04    5.6304986e+06    6.6796832e+06
2.4820000e+04    5.6297985e+06    6.6787376e+06
2.4830000e+04    5.6290984e+06    6.6777919e+06
2.4840000e+04    5.6283983e+06    6.6768463e+06
2.4850000e+04    5.6276982e+06    6.6759007e+06
2.4860000e+04    5.6269981e+06    6.6749550e+06
2.4870000e+04    5.6262980e+06    6.6740094e+06
2.4880000e+04    5.6255980e+06    6.6730638e+06
2.4890000e+04    5.6248979e+06    6.6721181e+06
2.4900000e+04    5.6241978e+06    6.6711725e+06
2.4910000e+04    5.6234977e+06    6.6702269e+06
2.4920000e+04    5.6227976e+06    6.6692812e+06
2.4930000e+04    5.6220975e+06    6.6683356e+06
2.4940000e+04    5.6213974e+06    6.6673900e+06
2.4950000e+04    5.6206973e+06    6.6664443e+06
2.4960000e+04    5.6199972e+06    6.6654987e+06
2.4970000e+04    5.6192971e+06    6.6645531e+06
2.4980000e+04    5.6185971e+06    6.6636074e+06
2.4990000e+04    5.6178970e+06    6.6626618e+06
2.5000000e+04    5.6171969e+06    6.6617162e+06
2.5010000e+04    5.6164968e+06    6.6607705e+06
2.5020000e+04    5.6157967e+06    6.6598249e+06
2.5030000e+04    5.6150966e+06    6.6588793e+06
2.5040000e+04    5.6143965e+06    6.6579336e+06
2.5050000e+04    5.6136964e+06    6.6569880e+06
2.5060000e+04    5.6129963e+06    6.6560424e+06
2.5070000e+04    5.6122962e+06    6.6550967e+06
2.5080000e+04    5.6115961e+06    6.6541511e+06
2.5090000e+04    5.6108961e+06    6.6532055e+06
2.5100000e+04    5.6101960e+06    6.6522598e+06
2.5110000e+04    5.6094959e+06    6.6513142e+06
2.5120000e+04    5.6087958e+06    6.6503686e+06
2.5130000e+04    5.6080957e+06    6.6494229e+06
2.5140000e+04    5.6073956e+06    6.6484773e+06
2.5150000e+04    5.6066955e+06    6.6475317e+06
2.5160000e+04    5.6059954e+06    6.6465860e+06
2.5170000e+04    5.6052953e+06    6.6456404e+06
2.5180000e+04    5.6045952e+06    6.6446948e+06
2.5190000e+04    5.6038952e+06    6.6437491e+06
2.5200000e+04    5.6031951e+06    6.6428035e+06
2.5210000e+04    5.6024950e+06    6.6418579e+06
2.5220000e+04    5.6017949e+06    6.6409122e+06
2.5230000e+04    5.6010948e+06    6.6399666e+06
2.5240000e+04    5.6003947e+06    6.6390210e+06
2.5250000e+04    5.5996946e+06    6.6380753e+06
2.5260000e+04    5.5989945e+06    6.6371297e+06
2.5270000e+04    5.5982944e+06    6.6361841e+06
2.5280000e+04    5.5975943e+06    6.6352384e+06
2.5290000e+04    5.5968942e+06    6.6342928e+06
2.5300000e+04    5.5961942e+06    6.6333472e+06
2.5310000e+04    5.5954941e+06    6.6324015e+06
2.5320000e+04    5.5947940e+06    6.6314559e+06
2.5330000e+04    5.5940939e+06    6.6305103e+06
2.5340000e+04    5.5933938e+06    6.6295646e+06
2.5350000e+04    5.5926937e+06    6.6286190e+06
2.5360000e+04    5.5919936e+06    6.6276734e+06
2.5370000e+04    5.5912935e+06    6.6267277e+06
2.5380000e+04    5.5905934e+06    6.6257821e+06
2.5390000e+04    5.5898933e+06    6.6248365e+06
2.5400000e+04    5.5891933e+06    6.6238908e+06
2.5410000e+04    5.5884932e+06    6.6229452e+06
2.5420000e+04    5.5877931e+06    6.6219996e+06
2.5430000e+04    5.5870930e+06    6.6210539e+06
2.5440000e+04    5.5863929e+06    6.6201083e+06
2.5450000e+04    5.5856928e+06    6.6191627e+06
2.5460000e+04    5.5849927e+06    6.6182170e+06
2.5470000e+04    5.5842926e+06    6.6172714e+06
2.5480000e+04    5.5835925e+06    6.6163258e+06
2.5490000e+04    5.5828924e+06    6.6153801e+06
2.5500000e+04    5.5821923e+06    6.6144345e+06
2.5510000e+04    5.5814923e+06    6.6134889e+06
2.5520000e+04    5.5807922e+06    6.6125432e+06
2.5530000e+04    5.5800921e+06    6.6115976e+06
2.5540000e+04    5.5793920e+06    6.6106520e+06
2.5550000e+04    5.5786919e+06    6.6097063e+06
2.5560000e+04    5.5779918e+06    6.6087607e+06
2.5570000e+04    5.5772917e+06    6.6078151e+06
2.5580000e+04    5.5765916e+06    6.6068694e+06
2.5590000e+04    5.5758915e+06    6.6059238e+06
2.5600000e+04    5.5751914e+06    6.6049782e+06
2.5610000e+04    5.5744913e+06    6.6040325e+06
2.5620000e+04    5.5737913e+06    6.6030869e+06
2.5630000e+04    5.5730912e+06    6.6021413e+06
2.5640000e+04    5.5723911e+06    6.6011956e+06
2.5650000e+04    5.5716910e+06    6.6002500e+06
2.5660000e+04    5.5709909e+06    6.5993044e+06
2.5670000e+04    5.5702908e+06    6.5983587e+06
2.5680000e+04    5.5695907e+06    6.5974131e+06
2.5690000e+04    5.5688906e+06    6.5964675e+06
2.5700000e+04    5.5681905e+06    6.5955218e+06
2.5710000e+04    5.5674904e+06    6.5945762e+06
2.5720000e+04    5.5667904e+06    6.5936306e+06
2.5730000e+04    5.5660903e+06    6.5926849e+06
2.5740000e+04    5.5653902e+06    6.5917393e+06
2.5750000e+04    5.5646901e+06    6.5907937e+06
2.5760000e+04    5.5639900e+06    6.5898480e+06
2.5770000e+04    5.5632899e+06    6.5889024e+06
2.5780000e+04    5.5625898e+06    6.5879568e+06
2.5790000e+04    5.5618897e+06    6.5870112e+06
2.5800000e+04    5.5611896e+06    6.5860655e+06
2.5810000e+04    5.5604895e+06    6.5851199e+06
2.5820000e+04    5.5597894e+06    6.5841743e+06
2.5830000e+04    5.5590894e+06    6.5832286e+06
2.5840000e+04    5.5583893e+06    6.5822830e+06
2.5850000e+04    5.5576892e+06    6.5813374e+06
2.5860000e+04    5.5569891e+06    6.5803917e+06
2.5870000e+04    5.5562890e+06    6.5794461e+06
2.5880000e+04    5.5555889e+06    6.5785005e+06
2.5890000e+04    5.5548888e+06    6.5775548e+06
2.5900000e+04    5.5541887e+06    6.5766092e+06
2.5910000e+04    5.5534886e+06    6.5756636e+06
2.5920000e+04    5.5527885e+06    6.5747179e+06
2.5930000e+04    5.5520885e+06    6.5737723e+06
2.5940000e+04    5.5513884e+06    6.5728267e+06
2.5950000e+04    5.5506883e+06    6.5718810e+06
2.5960000e+04    5.5499882e+06    6.5709354e+06
2.5970000e+04    5.5492881e+06    6.5699898e+06
2.5980000e+04    5.5485880e+06    6.5690441e+06
2.5990000e+04    5.5478879e+06    6.5680985e+06
2.6000000e+04    5.5471878e+06    6.5671529e+06
2.6010000e+04    5.5464877e+06    6.5662072e+06
2.6020000e+04    5.5457876e+06    6.5652616e+06
2.6030000e+04    5.5450875e+06    6.5643160e+06
2.6040000e+04    5.5443875e+06    6.5633703e+06
2.6050000e+04    5.5436874e+06    6.5624247e+06
2.6060000e+04    5.5429873e+06    6.5614791e+06
2.6070000e+04    5.5422872e+06    6.5605334e+06
2.6080000e+04    5.5415871e+06    6.5595878e+06
2.6090000e+04    5.5408870e+06    6.5586422e+06
2.6100000e+04    5.5401869e+06    6.5576965e+06
2.6110000e+04    5.5394868e+06    6.5567509e+06
2.6120000e+04    5.5387867e+06    6.5558053e+06
2.6130000e+04    5.5380866e+06    6.5548596e+06
2.6140000e+04    5.5373866e+06    6.5539140e+06
2.6150000e+04    5.5366865e+06    6.5529684e+06
2.6160000e+04    5.5359864e+06    6.5520227e+06
2.6170000e+04    5.5352863e+06    6.5510771e+06
2.6180000e+04    5.5345862e+06    6.5501315e+06
2.6190000e+04    5.5338861e+06    6.5491858e+06
2.6200000e+04    5.5331860e+06    6.5482402e+06
2.6210000e+04    5.5324859e+06    6.5472946e+06
2.6220000e+04    5.5317858e+06    6.5463489e+06
2.6230000e+04    5.5310857e+06    6.5454033e+06
2.6240000e+04    5.5303856e+06    6.5444577e+06
2.6250000e+04    5.5296856e+06    6.5435120e+06
2.6260000e+04    5.5289855e+06    6.5425664e+06
2.6270000e+04    5.5282854e+06    6.5416208e+06
2.6280000e+04    5.5275853e+06    6.5406751e+06
2.6290000e+04    5.5268852e+06    6.5397295e+06
2.6300000e+04    5.5261851e+06    6.5387839e+06
2.6310000e+04    5.5254850e+06    6.5378382e+06
2.6320000e+04    5.5247849e+06    6.5368926e+06
2.6330000e+04    5.5240848e+06    6.5359470e+06
2.6340000e+04    5.5233847e+06    6.5350013e+06
2.6350000e+04    5.5226846e+06    6.5340557e+06
2.6360000e+04    5.5219846e+06    6.5331101e+06
2.6370000e+04    5.5212845e+06    6.5321644e+06
2.6380000e+04    5.5205844e+06    6.5312188e+06
2.6390000e+04    5.5198843e+06    6.5302732e+06
2.6400000e+04    5.5191842e+06    6.5293275e+06
2.6410000e+04    5.5184841e+06    6.5283819e+06
2.6420000e+04    5.5177840e+06    6.5274363e+06
2.6430000e+04    5.5170839e+06    6.5264906e+06
2.6440000e+04    5.5163838e+06    6.5255450e+06
2.6450000e+04    5.5156837e+06    6.5245994e+06
2.6460000e+04    5.5149837e+06    6.5236537e+06
2.6470000e+04    5.5142836e+06    6.5227081e+06
2.6480000e+04    5.5135835e+06    6.5217625e+06
2.6490000e+04    5.5128834e+06    6.5208168e+06
2.6500000e+04    5.5121833e+06    6.5198712e+06
2.6510000e+04    5.5114832e+06    6.5189256e+06
2.6520000e+04    5.5107831e+06    6.5179799e+06
2.6530000e+04    5.5100830e+06    6.5170343e+06
2.6540000e+04    5.5093829e+06    6.5160887e+06
2.6550000e+04    5.5086828e+06    6.5151430e+06
2.6560000e+04    5.5079827e+06    6.5141974e+06
2.6570000e+04    5.5072827e+06    6.5132518e+06
2.6580000e+04    5.5065826e+06    6.5123061e+06
2.6590000e+04    5.5058825e+06    6.5113605e+06
2.6600000e+04    5.5051824e+06    6.5104149e+06
2.6610000e+04    5.5044823e+06    6.5094692e+06
2.6620000e+04    5.5037822e+06    6.5085236e+06
2.6630000e+04    5.5030821e+06    6.5075780e+06
2.6640000e+04    5.5023820e+06    6.5066323e+06
2.6650000e+04    5.5016819e+06    6.5056867e+06
2.6660000e+04    5.5009818e+06    6.5047411e+06
2.6670000e+04    5.5002818e+06    6.5037954e+06
2.6680000e+04    5.4995817e+06    6.5028498e+06
2.6690000e+04    5.4988816e+06    6.5019042e+06
2.6700000e+04    5.4981815e+06    6.5009585e+06
2.6710000e+04    5.4974814e+06    6.5000129e+06
2.6720000e+04    5.4967813e+06    6.4990673e+06
2.6730000e+04    5.4960812e+06    6.4981216e+06
2.6740000e+04    5.4953811e+06    6.4971760e+06
2.6750000e+04    5.4946810e+06    6.4962304e+06
2.6760000e+04    5.4939809e+06    6.4952847e+06
2.6770000e+04    5.4932808e+06    6.4943391e+06
2.6780000e+04    5.4925808e+06    6.4933935e+06
2.6790000e+04    5.4918807e+06    6.4924478e+06
2.6800000e+04    5.4911806e+06    6.4915022e+06
2.6810000e+04    5.4904805e+06    6.4905566e+06
2.6820000e+04    5.4897804e+06    6.4896110e+06
2.6830000e+04    5.4890803e+06    6.4886653e+06
2.6840000e+04    5.4883802e+06    6.4877197e+06
2.6850000e+04    5.4876801e+06    6.4867741e+06
2.6860000e+04    5.4869800e+06    6.4858284e+06
2.6870000e+04    5.4862799e+06    6.4848828e+06
2.6880000e+04    5.4855799e+06    6.4839372e+06
2.6890000e+04    5.4848798e+06    6.4829915e+06
2.6900000e+04    5.4841797e+06    6.4820459e+06
2.6910000e+04    5.4834796e+06    6.4811003e+06
2.6920000e+04    5.4827795e+06    6.4801546e+06
2.6930000e+04    5.4820794e+06    6.4792090e+06
2.6940000e+04    5.4813793e+06    6.4782634e+06
2.6950000e+04    5.4806792e+06    6.4773177e+06
2.6960000e+04    5.4799791e+06    6.4763721e+06
2.6970000e+04    5.4792790e+06    6.4754265e+06
2.6980000e+04    5.4785789e+06    6.4744808e+06
2.6990000e+04    5.4778789e+06    6.4735352e+06
2.7000000e+04    5.4771788e+06    6.4725896e+06
2.7010000e+04    5.4764787e+06    6.4716439e+06
2.7020000e+04    5.4757786e+06    6.4706983e+06
2.7030000e+04    5.4750785e+06    6.4697527e+06
2.7040000e+04    5.4743784e+06    6.4688070e+06
2.7050000e+04    5.4736783e+06    6.4678614e+06
2.7060000e+04    5.4729782e+06    6.4669158e+06
2.7070000e+04    5.4722781e+06    6.4659701e+06
2.7080000e+04    5.4715780e+06    6.4650245e+06
2.7090000e+04    5.4708779e+06    6.4640789e+06
2.7100000e+04    5.4701779e+06    6.4631332e+06
2.7110000e+04    5.4694778e+06    6.4621876e+06
2.7120000e+04    5.4687777e+06    6.4612420e+06
2.7130000e+04    5.4680776e+06    6.4602963e+06
2.7140000e+04    5.4673775e+06    6.4593507e+06
2.7150000e+04    5.4666774e+06    6.4584051e+06
2.7160000e+04    5.4659773e+06    6.4574594e+06
2.7170000e+04    5.4652772e+06    6.4565138e+06
2.7180000e+04    5.4645771e+06    6.4555682e+06
2.7190000e+04    5.4638770e+06    6.4546225e+06
2.7200000e+04    5.4631770e+06    6.4536769e+06
2.7210000e+04    5.4624769e+06    6.4527313e+06
2.7220000e+04    5.4617768e+06    6.4517856e+06
2.7230000e+04    5.4610767e+06    6.4508400e+06
2.7240000e+04    5.4603766e+06    6.4498944e+06
2.7250000e+04    5.4596765e+06    6.4489487e+06
2.7260000e+04    5.4589764e+06    6.4480031e+06
2.7270000e+04    5.4582763e+06    6.4470575e+06
2.7280000e+04    5.4575762e+06    6.4461118e+06
2.7290000e+04    5.4568761e+06    6.4451662e+06
2.7300000e+04    5.4561760e+06    6.4442206e+06
2.7310000e+04    5.4554760e+06    6.4432749e+06
2.7320000e+04    5.4547759e+06    6.4423293e+06
2.7330000e+04    5.4540758e+06    6.4413837e+06
2.7340000e+04    5.4533757e+06    6.4404380e+06
2.7350000e+04    5.4526756e+06    6.4394924e+06
2.7360000e+04    5.4519755e+06    6.4385468e+06
2.7370000e+04    5.4512754e+06    6.4376011e+06
2.7380000e+04    5.4505753e+06    6.4366555e+06
2.7390000e+04    5.4498752e+06    6.4357099e+06
2.7400000e+04    5.4491751e+06    6.4347642e+06
2.7410000e+04    5.4484751e+06    6.4338186e+06
2.7420000e+04    5.4477750e+06    6.4328730e+06
2.7430000e+04    5.4470749e+06    6.4319273e+06
2.7440000e+04    5.4463748e+06    6.4309817e+06
2.7450000e+04    5.4456747e+06    6.4300361e+06
2.7460000e+04    5.4449746e+06    6.4290904e+06
2.7470000e+04    5.4442745e+06    6.4281448e+06
2.7480000e+04    5.4435744e+06    6.4271992e+06
2.7490000e+04    5.4428743e+06    6.4262535e+06
2.7500000e+04    5.4421742e+06    6.4253079e+06
2.7510000e+04    5.4414741e+06    6.4243623e+06
2.7520000e+04    5.4407741e+06    6.4234166e+06
2.7530000e+04    5.4400740e+06    6.4224710e+06
2.7540000e+04    5.4393739e+06    6.4215254e+06
2.7550000e+04    5.4386738e+06    6.4205797e+06
2.7560000e+04    5.4379737e+06    6.4196341e+06
2.7570000e+04    5.4372736e+06    6.4186885e+06
2.7580000e+04    5.4365735e+06    6.4177428e+06
2.7590000e+04    5.4358734e+06    6.4167972e+06
2.7600000e+04    5.4351733e+06    6.4158516e+06
2.7610000e+04    5.4344732e+06    6.4149059e+06
2.7620000e+04    5.4337732e+06    6.4139603e+06
2.7630000e+04    5.4330731e+06    6.4130147e+06
2.7640000e+04    5.4323730e+06    6.4120690e+06
2.7650000e+04    5.4316729e+06    6.4111234e+06
2.7660000e+04    5.4309728e+06    6.4101778e+06
2.7670000e+04    5.4302727e+06    6.4092321e+06
2.7680000e+04    5.4295726e+06    6.4082865e+06
2.7690000e+04    5.4288725e+06    6.4073409e+06
2.7700000e+04    5.4281724e+06    6.4063952e+06
2.7710000e+04    5.4274723e+06    6.4054496e+06
2.7720000e+04    5.4267722e+06    6.4045040e+06
2.7730000e+04    5.4260722e+06    6.4035583e+06
2.7740000e+04    5.4253721e+06    6.4026127e+06
2.7750000e+04    5.4246720e+06    6.4016671e+06
2.7760000e+04    5.4239719e+06    6.4007214e+06
2.7770000e+04    5.4232718e+06    6.3997758e+06
2.7780000e+04    5.4225717e+06    6.3988302e+06
2.7790000e+04    5.4218716e+06    6.3978845e+06
2.7800000e+04    5.4211715e+06    6.3969389e+06
2.7810000e+04    5.4204714e+06    6.3959933e+06
2.7820000e+04    5.4197713e+06    6.3950476e+06
2.7830000e+04    5.4190712e+06    6.3941020e+06
2.7840000e+04    5.4183712e+06    6.3931564e+06
2.7850000e+04    5.4176711e+06    6.3922107e+06
2.7860000e+04    5.4169710e+06    6.3912651e+06
2.7870000e+04    5.4162709e+06    6.3903195e+06
2.7880000e+04    5.4155708e+06    6.3893739e+06
2.7890000e+04    5.4148707e+06    6.3884282e+06
2.7900000e+04    5.4141706e+06    6.3874826e+06
2.7910000e+04    5.4134705e+06    6.3865370e+06
2.7920000e+04    5.4127704e+06    6.3855913e+06
2.7930000e+04    5.4120703e+06    6.3846457e+06
2.7940000e+04    5.4113703e+06    6.3837001e+06
2.7950000e+04    5.4106702e+06    6.3827544e+06
2.7960000e+04    5.4099701e+06    6.3818088e+06
2.7970000e+04    5.4092700e+06    6.3808632e+06
2.7980000e+04    5.4085699e+06    6.3799175e+06
2.7990000e+04    5.4078698e+06    6.3789719e+06
2.8000000e+04    5.4071697e+06    6.3780263e+06
2.8010000e+04    5.4064696e+06    6.3770806e+06
2.8020000e+04    5.4057695e+06    6.3761350e+06
2.8030000e+04    5.4050694e+06    6.3751894e+06
2.8040000e+04    5.4043693e+06    6.3742437e+06
2.8050000e+04    5.4036693e+06    6.3732981e+06
2.8060000e+04    5.4029692e+06    6.3723525e+06
2.8070000e+04    5.4022691e+06    6.3714068e+06
2.8080000e+04    5.4015690e+06    6.3704612e+06
2.8090000e+04    5.4008689e+06    6.3695156e+06
2.8100000e+04    5.4001688e+06    6.3685699e+06
2.8110000e+04    5.3994687e+06    6.3676243e+06
2.8120000e+04    5.3987686e+06    6.3666787e+06
2.8130000e+04    5.3980685e+06    6.3657330e+06
2.8140000e+04    5.3973684e+06    6.3647874e+06
2.8150000e+04    5.3966684e+06    6.3638418e+06
2.8160000e+04    5.3959683e+06    6.3628961e+06
2.8170000e+04    5.3952682e+06    6.3619505e+06
2.8180000e+04    5.3945681e+06    6.3610049e+06
2.8190000e+04    5.3938680e+06    6.3600592e+06
2.8200000e+04    5.3931679e+06    6.3591136e+06
2.8210000e+04    5.3924678e+06    6.3581680e+06
2.8220000e+04    5.3917677e+06    6.3572223e+06
2.8230000e+04    5.3910676e+06    6.3562767e+06
2.8240000e+04    5.3903675e+06    6.3553311e+06
2.8250000e+04    5.3896674e+06    6.3543854e+06
2.8260000e+04    5.3889674e+06    6.3534398e+06
2.8270000e+04    5.3882673e+06    6.3524942e+06
2.8280000e+04    5.3875672e+06    6.3515485e+06
2.8290000e+04    5.3868671e+06    6.3506029e+06
2.8300000e+04    5.3861670e+06    6.3496573e+06
2.8310000e+04    5.3854669e+06    6.3487116e+06
2.8320000e+04    5.3847668e+06    6.3477660e+06
2.8330000e+04    5.3840667e+06    6.3468204e+06
2.8340000e+04    5.3833666e+06    6.3458747e+06
2.8350000e+04    5.3826665e+06    6.3449291e+06
2.8360000e+04    5.3819665e+06    6.3439835e+06
2.8370000e+04    5.3812664e+06    6.3430378e+06
2.8380000e+04    5.3805663e+06    6.3420922e+06
2.8390000e+04    5.3798662e+06    6.3411466e+06
2.8400000e+04    5.3791661e+06    6.3402009e+06
2.8410000e+04    5.3784660e+06    6.3392553e+06
2.8420000e+04    5.3777659e+06    6.3383097e+06
2.8430000e+04    5.3770658e+06    6.3373640e+06
2.8440000e+04    5.3763657e+06    6.3364184e+06
2.8450000e+04    5.3756656e+06    6.3354728e+06
2.8460000e+04    5.3749655e+06    6.3345271e+06
2.8470000e+04    5.3742655e+06    6.3335815e+06
