time [ns]	Wlong [V/pC]	Wxdip [V/(pC mm)]	Wydip [V/(pC mm)]	Wxquad [V/(pC mm)]	Wyquad [V/(pC mm)]
5.591000000000000192e+00	4.987503967391363409e-11	2.371087247909630561e-17	1.171356271585991092e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.592000000000001414e+00	5.057393224810730054e-11	3.090413396112637736e-17	1.171559529257167783e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.592999999999999972e+00	5.122324215108328124e-11	3.808610885556755829e-17	1.170838632773572090e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.594000000000000306e+00	5.182296938391803543e-11	4.525679716267653634e-17	1.169193582155247490e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.594999999999999751e+00	5.242269661587126711e-11	5.242748546854275647e-17	1.167548531518605785e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.596000000000000085e+00	5.285991376836394842e-11	5.937003698935238651e-17	1.162524618674129736e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.597000000000000419e+00	5.329713092085662973e-11	6.631258851016202886e-17	1.157500705829653687e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.597999999999999865e+00	5.362627156217988671e-11	7.311177779801801179e-17	1.151128167119892122e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.599000000000000199e+00	5.384733569467797506e-11	7.976760485604046506e-17	1.143407002574081211e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.600000000000001421e+00	5.406839982578610917e-11	8.642343191282441903e-17	1.135685838026702193e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.600999999999999979e+00	5.403311968290314702e-11	9.285084737294261412e-17	1.127675559556583480e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.602000000000000313e+00	5.399783954002015901e-11	9.927826283306610936e-17	1.119665281086458357e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.602999999999999758e+00	5.382225171785987529e-11	1.056264668701511779e-16	1.112828357383479850e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.604000000000000092e+00	5.350635621946464675e-11	1.118954594859261771e-16	1.107164788422191542e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.605000000000000426e+00	5.319046071950799848e-11	1.181644521006628012e-16	1.101501219480279876e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.605999999999999872e+00	5.258660032285102748e-11	1.242419463179657342e-16	1.099411324468279631e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.607000000000000206e+00	5.198273992619353302e-11	1.303194405352737208e-16	1.097321429456276551e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.607999999999999652e+00	5.123942859684227871e-11	1.362067465977490343e-16	1.096517491692388685e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.608999999999999986e+00	5.035666633782226404e-11	1.419038645095116240e-16	1.096999511148726103e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.610000000000000320e+00	4.947390407741700618e-11	1.476009824175914906e-16	1.097481530604097536e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.610999999999999766e+00	4.833579816796040202e-11	1.526180610215804014e-16	1.097785377280004103e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.612000000000000099e+00	4.719769225850286729e-11	1.576351396255734044e-16	1.098089223955910670e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.613000000000001322e+00	4.594939589570000875e-11	1.621678211742841967e-16	1.096812133549416070e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.613999999999999879e+00	4.459090908194601024e-11	1.662161056782043324e-16	1.093954106094815783e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.615000000000000213e+00	4.323242226722512806e-11	1.702643901760889674e-16	1.091096078614765610e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.616000000000001435e+00	4.169600167310597148e-11	1.731981438335507957e-16	1.083544630456800218e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.616999999999999993e+00	4.015958107899062122e-11	1.761318974910053517e-16	1.075993182298852821e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.618000000000001215e+00	3.855699294506594980e-11	1.785414217321760463e-16	1.066501183220429917e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.618999999999999773e+00	3.688823727277499965e-11	1.804267165684207756e-16	1.055068633263666664e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.620000000000000995e+00	3.521948160000338002e-11	1.823120114003097107e-16	1.043636083300691747e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.621000000000001329e+00	3.346284332071651539e-11	1.833931093328087757e-16	1.031063279446626091e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.622000000000000774e+00	3.170620504143111126e-11	1.844742072653069531e-16	1.018490475592569926e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.623000000000001108e+00	2.992536379354990347e-11	1.853053807641702405e-16	1.006937777508084276e-16	0.000000000000000000e+00	0.000000000000000000e+00
5.624000000000001442e+00	2.812031957759932787e-11	1.858866298348187038e-16	9.964051851710528100e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.625000000000000888e+00	2.631527536155864774e-11	1.864678789039848974e-16	9.858725928554131562e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.626000000000001222e+00	2.449334022719390194e-11	1.867758604151836631e-16	9.792836284639732321e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.627000000000001556e+00	2.267140509283067157e-11	1.870838419263821083e-16	9.726946640725388547e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.628000000000001002e+00	2.085187032899449786e-11	1.872881179454002605e-16	9.679049564891807824e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.629000000000001336e+00	1.903473593563483556e-11	1.873886884744873099e-16	9.649145056748780105e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.630000000000000782e+00	1.721760154236391100e-11	1.874892590020115765e-16	9.619240548677413003e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.631000000000001116e+00	1.541655654366321280e-11	1.873016222894943757e-16	9.602547501619306431e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.632000000000000561e+00	1.361551154496252752e-11	1.871139855769772736e-16	9.585854454561201091e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.633000000000000895e+00	1.182331552824301773e-11	1.867170776062927587e-16	9.561751928365429928e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.634000000000001229e+00	1.003996849330978544e-11	1.861108983819790493e-16	9.530239923192655558e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.634999999999999787e+00	8.256621458440578880e-12	1.855047191550648599e-16	9.498727917849890291e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.636000000000001009e+00	6.484808595226558094e-12	1.844188448953615284e-16	9.435859705360098101e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.637000000000001343e+00	4.712995732012540538e-12	1.833329706356582954e-16	9.372991492870307144e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.638000000000000789e+00	2.941406729525300166e-12	1.820449364138706867e-16	9.296778323493981186e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.639000000000001123e+00	1.170041587757052068e-12	1.805547422343810958e-16	9.207220197520423871e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.640000000000000568e+00	-6.013235540768779261e-13	1.790645480537062907e-16	9.117662071526363568e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.641000000000000902e+00	-2.384800340403040735e-12	1.773557861365326199e-16	9.024322820748832390e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.642000000000001236e+00	-4.168277126730679181e-12	1.756470242193575194e-16	8.930983569971223559e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.642999999999999794e+00	-5.963003506311897728e-12	1.739238553911530512e-16	8.849362002966169833e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.644000000000001016e+00	-7.768979478905677838e-12	1.721862796522287202e-16	8.779458119479399156e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.645000000000001350e+00	-9.574955451647509546e-12	1.704487039135188607e-16	8.709554236199239778e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.646000000000001684e+00	-1.140823230460449913e-11	1.687506544442252920e-16	8.677749556405621480e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.647000000000001130e+00	-1.324150915756299767e-11	1.670526049749303674e-16	8.645944876611976065e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.648000000000000576e+00	-1.508665364677782317e-11	1.653125164487020405e-16	8.629236678839277146e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.649000000000000909e+00	-1.694366577199003094e-11	1.635303888664537874e-16	8.627624962760080888e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.650000000000001243e+00	-1.880067789725794092e-11	1.617482612821910548e-16	8.626013246693959999e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.650999999999999801e+00	-2.066767937225840062e-11	1.595948781097257598e-16	8.626813719317071157e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.652000000000001023e+00	-2.253468084726039513e-11	1.574414949372587638e-16	8.627614191940183548e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.653000000000001357e+00	-2.439440883381580398e-11	1.549349963442528030e-16	8.612793567082009401e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.654000000000001691e+00	-2.624686333208083831e-11	1.520753823383696148e-16	8.582351845081400220e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.655000000000001137e+00	-2.809931783008077740e-11	1.492157683273509422e-16	8.551910122791502186e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.656000000000000583e+00	-2.990259943302043885e-11	1.454094770529236336e-16	8.468119627870663257e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.657000000000000917e+00	-3.170588103595860749e-11	1.416031857784995543e-16	8.384329132949895819e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.658000000000001251e+00	-3.346320891745196735e-11	1.372971384366787021e-16	8.274083626460448937e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.658999999999999808e+00	-3.517458307849436948e-11	1.324913350383081609e-16	8.137383108976323690e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.660000000000001030e+00	-3.688595723878092886e-11	1.276855316352233622e-16	8.000682591321194352e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.661000000000001364e+00	-3.845767434475311475e-11	1.220110302098315739e-16	7.832465156758625151e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.662000000000001698e+00	-4.002939145072399525e-11	1.163365287844445188e-16	7.664247722196195233e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.663000000000001144e+00	-4.150685654769337166e-11	1.103379301062100626e-16	7.494874795472121191e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.664000000000000590e+00	-4.289006963770315223e-11	1.040152341821681604e-16	7.324346376611741485e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.665000000000000924e+00	-4.427328272644481322e-11	9.769253825560170609e-17	7.153817957846885438e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.666000000000001258e+00	-4.542240839280095424e-11	9.090520997571811602e-17	7.000932295335575049e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.667000000000000703e+00	-4.657153405915615175e-11	8.411788169584015892e-17	6.848046632824392850e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.668000000000001037e+00	-4.758464034713553542e-11	7.712904797774288547e-17	6.703750656168168599e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.669000000000001371e+00	-4.846172725968801059e-11	6.993870882580192225e-17	6.568044365180748379e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.669999999999999929e+00	-4.933881417062161574e-11	6.274836967138213619e-17	6.432338074179388740e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.671000000000001151e+00	-4.991747284005599069e-11	5.509976913757871760e-17	6.294040681819537743e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.672000000000000597e+00	-5.049613150948984865e-11	4.745116860378163456e-17	6.155743289459801378e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.673000000000001819e+00	-5.091970171193125577e-11	3.953235003491276557e-17	6.002939849914842815e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.674000000000001265e+00	-5.118818345074306958e-11	3.134331343683869047e-17	5.835630363499370716e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.675000000000000711e+00	-5.145666518789879026e-11	2.315427683589615381e-17	5.668320876838522199e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.676000000000001044e+00	-5.141975460802985814e-11	1.443496895057987838e-17	5.455731731504113461e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.677000000000001378e+00	-5.138284402816091955e-11	5.715661065263618359e-18	5.243142586169704106e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.677999999999999936e+00	-5.120413695241635635e-11	-3.180038065187309016e-18	5.010430774744135708e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.679000000000001158e+00	-5.088363338387118661e-11	-1.225212843696191132e-17	4.757596297663455446e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.680000000000000604e+00	-5.056312981399355168e-11	-2.132421880887051289e-17	4.504761820501779507e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.681000000000000938e+00	-4.999682785839270808e-11	-3.042240371340961915e-17	4.236951010551511410e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.682000000000001272e+00	-4.943052590279186449e-11	-3.952058861794872540e-17	3.969140200601243928e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.683000000000000718e+00	-4.876698729449978454e-11	-4.844722224252259019e-17	3.710183079864400538e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.684000000000001052e+00	-4.800621203562430540e-11	-5.720230459086671024e-17	3.460079648148526913e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.685000000000001386e+00	-4.724543677602590917e-11	-6.595738693587393634e-17	3.209976216652048447e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.685999999999999943e+00	-4.635133055314133558e-11	-7.409705074779937593e-17	3.000335585673303742e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.687000000000001165e+00	-4.545722433025601883e-11	-8.223671455973157014e-17	2.790694954694384008e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.688000000000000611e+00	-4.452961174270699161e-11	-9.002919100167751104e-17	2.601692475805657679e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.689000000000000945e+00	-4.356849279121945223e-11	-9.747448008118011402e-17	2.433328148559197205e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.690000000000000391e+00	-4.260737383972824223e-11	-1.049197691575445667e-16	2.264963821422746159e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.691000000000000725e+00	-4.164558020500481839e-11	-1.117862882458889804e-16	2.116888434031080428e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.692000000000000171e+00	-4.068378657028059968e-11	-1.186528073342391504e-16	1.968813046639291129e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.693000000000001393e+00	-3.975223255372040273e-11	-1.253383052222203578e-16	1.815579615711137651e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.694000000000000838e+00	-3.885091815466907464e-11	-1.318427819137533152e-16	1.657188141358629922e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.695000000000000284e+00	-3.794960375622249314e-11	-1.383472586043204111e-16	1.498796666825477360e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.696000000000000618e+00	-3.715996189586789499e-11	-1.446725855498494320e-16	1.307113425504799369e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.697000000000000064e+00	-3.637032003551265060e-11	-1.509979124953836545e-16	1.115430184183962989e-17	0.000000000000000000e+00	0.000000000000000000e+00
5.698000000000000398e+00	-3.565517511959661265e-11	-1.572575223042746290e-16	9.056661434127866509e-18	0.000000000000000000e+00	0.000000000000000000e+00
5.698999999999999844e+00	-3.501452714650444602e-11	-1.634514149779423053e-16	6.778213035836374438e-18	0.000000000000000000e+00	0.000000000000000000e+00
5.700000000000001066e+00	-3.437387917433221409e-11	-1.696453076503552737e-16	4.499764636552476860e-18	0.000000000000000000e+00	0.000000000000000000e+00
