# Freq(GHz) Re(Z) Im(Z)
4.050000e+00 1.077355e+04 1.680811e+04
4.060000e+00 1.079535e+04 1.682404e+04
4.070000e+00 1.081671e+04 1.683974e+04
4.080000e+00 1.083756e+04 1.685524e+04
4.090000e+00 1.085796e+04 1.687056e+04
4.100000e+00 1.087787e+04 1.688575e+04
4.110000e+00 1.089626e+04 1.690151e+04
4.120000e+00 1.091419e+04 1.691716e+04
4.130000e+00 1.093166e+04 1.693271e+04
4.140000e+00 1.094862e+04 1.694820e+04
4.150000e+00 1.096513e+04 1.696363e+04
4.160000e+00 1.098119e+04 1.697904e+04
4.170000e+00 1.099681e+04 1.699444e+04
4.180000e+00 1.101198e+04 1.700984e+04
4.190000e+00 1.102670e+04 1.702528e+04
4.200000e+00 1.104095e+04 1.704076e+04
4.210000e+00 1.105478e+04 1.705632e+04
4.220000e+00 1.106743e+04 1.707177e+04
4.230000e+00 1.107915e+04 1.708720e+04
4.240000e+00 1.109046e+04 1.710274e+04
4.250000e+00 1.110136e+04 1.711842e+04
4.260000e+00 1.111186e+04 1.713426e+04
4.270000e+00 1.112198e+04 1.715027e+04
4.280000e+00 1.113175e+04 1.716645e+04
4.290000e+00 1.114116e+04 1.718283e+04
4.300000e+00 1.115024e+04 1.719940e+04
4.310000e+00 1.115897e+04 1.721622e+04
4.320000e+00 1.116737e+04 1.723327e+04
4.330000e+00 1.117548e+04 1.725057e+04
4.340000e+00 1.118330e+04 1.726811e+04
4.350000e+00 1.119084e+04 1.728592e+04
4.360000e+00 1.119781e+04 1.730443e+04
4.370000e+00 1.120401e+04 1.732390e+04
4.380000e+00 1.120998e+04 1.734366e+04
4.390000e+00 1.121574e+04 1.736372e+04
4.400000e+00 1.122130e+04 1.738408e+04
4.410000e+00 1.122668e+04 1.740474e+04
4.420000e+00 1.123189e+04 1.742572e+04
4.430000e+00 1.123692e+04 1.744706e+04
4.440000e+00 1.124182e+04 1.746871e+04
4.450000e+00 1.124660e+04 1.749069e+04
4.460000e+00 1.125126e+04 1.751300e+04
4.470000e+00 1.125584e+04 1.753563e+04
4.480000e+00 1.126033e+04 1.755861e+04
4.490000e+00 1.126476e+04 1.758194e+04
4.500000e+00 1.126914e+04 1.760561e+04
4.510000e+00 1.127349e+04 1.762960e+04
4.520000e+00 1.127782e+04 1.765392e+04
4.530000e+00 1.128215e+04 1.767856e+04
4.540000e+00 1.128649e+04 1.770354e+04
4.550000e+00 1.129086e+04 1.772887e+04
4.560000e+00 1.129526e+04 1.775451e+04
4.570000e+00 1.129972e+04 1.778045e+04
4.580000e+00 1.130424e+04 1.780671e+04
4.590000e+00 1.130884e+04 1.783326e+04
4.600000e+00 1.131354e+04 1.786013e+04
