# f (Hz)        Re[Z] (Ohm/m)     Im[Z] (Ohm/m)
2.5050000e+04    4.4013921e+06    1.0618409e+07
2.5060000e+04    4.4012530e+06    1.0617250e+07
2.5070000e+04    4.4011138e+06    1.0616092e+07
2.5080000e+04    4.4009746e+06    1.0614934e+07
2.5090000e+04    4.4008355e+06    1.0613775e+07
2.5100000e+04    4.4006963e+06    1.0612617e+07
2.5110000e+04    4.4005571e+06    1.0611458e+07
2.5120000e+04    4.4004180e+06    1.0610300e+07
2.5130000e+04    4.4002788e+06    1.0609142e+07
2.5140000e+04    4.4001396e+06    1.0607983e+07
2.5150000e+04    4.4000005e+06    1.0606825e+07
2.5160000e+04    4.3998613e+06    1.0605667e+07
2.5170000e+04    4.3997221e+06    1.0604508e+07
2.5180000e+04    4.3995830e+06    1.0603350e+07
2.5190000e+04    4.3994438e+06    1.0602191e+07
2.5200000e+04    4.3993046e+06    1.0601033e+07
2.5210000e+04    4.3991655e+06    1.0599875e+07
2.5220000e+04    4.3990263e+06    1.0598716e+07
2.5230000e+04    4.3988871e+06    1.0597558e+07
2.5240000e+04    4.3987480e+06    1.0596399e+07
2.5250000e+04    4.3986088e+06    1.0595241e+07
2.5260000e+04    4.3984696e+06    1.0594083e+07
2.5270000e+04    4.3983305e+06    1.0592924e+07
2.5280000e+04    4.3981913e+06    1.0591766e+07
2.5290000e+04    4.3980521e+06    1.0590607e+07
2.5300000e+04    4.3979130e+06    1.0589449e+07
2.5310000e+04    4.3977738e+06    1.0588291e+07
2.5320000e+04    4.3976346e+06    1.0587132e+07
2.5330000e+04    4.3974955e+06    1.0585974e+07
2.5340000e+04    4.3973563e+06    1.0584816e+07
2.5350000e+04    4.3972171e+06    1.0583657e+07
2.5360000e+04    4.3970780e+06    1.0582499e+07
2.5370000e+04    4.3969388e+06    1.0581340e+07
2.5380000e+04    4.3967996e+06    1.0580182e+07
2.5390000e+04    4.3966604e+06    1.0579024e+07
2.5400000e+04    4.3965213e+06    1.0577865e+07
2.5410000e+04    4.3963821e+06    1.0576707e+07
2.5420000e+04    4.3962429e+06    1.0575548e+07
2.5430000e+04    4.3961038e+06    1.0574390e+07
2.5440000e+04    4.3959646e+06    1.0573232e+07
2.5450000e+04    4.3958254e+06    1.0572073e+07
2.5460000e+04    4.3956863e+06    1.0570915e+07
2.5470000e+04    4.3955471e+06    1.0569757e+07
2.5480000e+04    4.3954079e+06    1.0568598e+07
2.5490000e+04    4.3952688e+06    1.0567440e+07
2.5500000e+04    4.3951296e+06    1.0566281e+07
2.5510000e+04    4.3949904e+06    1.0565123e+07
2.5520000e+04    4.3948513e+06    1.0563965e+07
2.5530000e+04    4.3947121e+06    1.0562806e+07
2.5540000e+04    4.3945729e+06    1.0561648e+07
2.5550000e+04    4.3944338e+06    1.0560489e+07
2.5560000e+04    4.3942946e+06    1.0559331e+07
2.5570000e+04    4.3941554e+06    1.0558173e+07
2.5580000e+04    4.3940163e+06    1.0557014e+07
2.5590000e+04    4.3938771e+06    1.0555856e+07
2.5600000e+04    4.3937379e+06    1.0554698e+07
2.5610000e+04    4.3935988e+06    1.0553539e+07
2.5620000e+04    4.3934596e+06    1.0552381e+07
2.5630000e+04    4.3933204e+06    1.0551222e+07
2.5640000e+04    4.3931813e+06    1.0550064e+07
2.5650000e+04    4.3930421e+06    1.0548906e+07
2.5660000e+04    4.3929029e+06    1.0547747e+07
2.5670000e+04    4.3927638e+06    1.0546589e+07
2.5680000e+04    4.3926246e+06    1.0545430e+07
2.5690000e+04    4.3924854e+06    1.0544272e+07
2.5700000e+04    4.3923463e+06    1.0543114e+07
2.5710000e+04    4.3922071e+06    1.0541955e+07
2.5720000e+04    4.3920679e+06    1.0540797e+07
2.5730000e+04    4.3919288e+06    1.0539638e+07
2.5740000e+04    4.3917896e+06    1.0538480e+07
2.5750000e+04    4.3916504e+06    1.0537322e+07
2.5760000e+04    4.3915113e+06    1.0536163e+07
2.5770000e+04    4.3913721e+06    1.0535005e+07
2.5780000e+04    4.3912329e+06    1.0533847e+07
2.5790000e+04    4.3910938e+06    1.0532688e+07
2.5800000e+04    4.3909546e+06    1.0531530e+07
2.5810000e+04    4.3908154e+06    1.0530371e+07
2.5820000e+04    4.3906763e+06    1.0529213e+07
2.5830000e+04    4.3905371e+06    1.0528055e+07
2.5840000e+04    4.3903979e+06    1.0526896e+07
2.5850000e+04    4.3902588e+06    1.0525738e+07
2.5860000e+04    4.3901196e+06    1.0524579e+07
2.5870000e+04    4.3899804e+06    1.0523421e+07
2.5880000e+04    4.3898413e+06    1.0522263e+07
2.5890000e+04    4.3897021e+06    1.0521104e+07
2.5900000e+04    4.3895629e+06    1.0519946e+07
2.5910000e+04    4.3894238e+06    1.0518788e+07
2.5920000e+04    4.3892846e+06    1.0517629e+07
2.5930000e+04    4.3891454e+06    1.0516471e+07
2.5940000e+04    4.3890063e+06    1.0515312e+07
2.5950000e+04    4.3888671e+06    1.0514154e+07
2.5960000e+04    4.3887279e+06    1.0512996e+07
2.5970000e+04    4.3885887e+06    1.0511837e+07
2.5980000e+04    4.3884496e+06    1.0510679e+07
2.5990000e+04    4.3883104e+06    1.0509520e+07
2.6000000e+04    4.3881712e+06    1.0508362e+07
2.6010000e+04    4.3880321e+06    1.0507204e+07
2.6020000e+04    4.3878929e+06    1.0506045e+07
2.6030000e+04    4.3877537e+06    1.0504887e+07
2.6040000e+04    4.3876146e+06    1.0503728e+07
2.6050000e+04    4.3874754e+06    1.0502570e+07
2.6060000e+04    4.3873362e+06    1.0501412e+07
2.6070000e+04    4.3871971e+06    1.0500253e+07
2.6080000e+04    4.3870579e+06    1.0499095e+07
2.6090000e+04    4.3869187e+06    1.0497937e+07
2.6100000e+04    4.3867796e+06    1.0496778e+07
2.6110000e+04    4.3866404e+06    1.0495620e+07
2.6120000e+04    4.3865012e+06    1.0494461e+07
2.6130000e+04    4.3863621e+06    1.0493303e+07
2.6140000e+04    4.3862229e+06    1.0492145e+07
2.6150000e+04    4.3860837e+06    1.0490986e+07
2.6160000e+04    4.3859446e+06    1.0489828e+07
2.6170000e+04    4.3858054e+06    1.0488669e+07
2.6180000e+04    4.3856662e+06    1.0487511e+07
2.6190000e+04    4.3855271e+06    1.0486353e+07
2.6200000e+04    4.3853879e+06    1.0485194e+07
2.6210000e+04    4.3852487e+06    1.0484036e+07
2.6220000e+04    4.3851096e+06    1.0482878e+07
2.6230000e+04    4.3849704e+06    1.0481719e+07
2.6240000e+04    4.3848312e+06    1.0480561e+07
2.6250000e+04    4.3846921e+06    1.0479402e+07
2.6260000e+04    4.3845529e+06    1.0478244e+07
2.6270000e+04    4.3844137e+06    1.0477086e+07
2.6280000e+04    4.3842746e+06    1.0475927e+07
2.6290000e+04    4.3841354e+06    1.0474769e+07
2.6300000e+04    4.3839962e+06    1.0473610e+07
2.6310000e+04    4.3838571e+06    1.0472452e+07
2.6320000e+04    4.3837179e+06    1.0471294e+07
2.6330000e+04    4.3835787e+06    1.0470135e+07
2.6340000e+04    4.3834396e+06    1.0468977e+07
2.6350000e+04    4.3833004e+06    1.0467818e+07
2.6360000e+04    4.3831612e+06    1.0466660e+07
2.6370000e+04    4.3830221e+06    1.0465502e+07
2.6380000e+04    4.3828829e+06    1.0464343e+07
2.6390000e+04    4.3827437e+06    1.0463185e+07
2.6400000e+04    4.3826046e+06    1.0462027e+07
2.6410000e+04    4.3824654e+06    1.0460868e+07
2.6420000e+04    4.3823262e+06    1.0459710e+07
2.6430000e+04    4.3821871e+06    1.0458551e+07
2.6440000e+04    4.3820479e+06    1.0457393e+07
2.6450000e+04    4.3819087e+06    1.0456235e+07
2.6460000e+04    4.3817696e+06    1.0455076e+07
2.6470000e+04    4.3816304e+06    1.0453918e+07
2.6480000e+04    4.3814912e+06    1.0452759e+07
2.6490000e+04    4.3813521e+06    1.0451601e+07
2.6500000e+04    4.3812129e+06    1.0450443e+07
2.6510000e+04    4.3810737e+06    1.0449284e+07
2.6520000e+04    4.3809346e+06    1.0448126e+07
2.6530000e+04    4.3807954e+06    1.0446968e+07
2.6540000e+04    4.3806562e+06    1.0445809e+07
2.6550000e+04    4.3805170e+06    1.0444651e+07
2.6560000e+04    4.3803779e+06    1.0443492e+07
2.6570000e+04    4.3802387e+06    1.0442334e+07
2.6580000e+04    4.3800995e+06    1.0441176e+07
2.6590000e+04    4.3799604e+06    1.0440017e+07
2.6600000e+04    4.3798212e+06    1.0438859e+07
2.6610000e+04    4.3796820e+06    1.0437700e+07
2.6620000e+04    4.3795429e+06    1.0436542e+07
2.6630000e+04    4.3794037e+06    1.0435384e+07
2.6640000e+04    4.3792645e+06    1.0434225e+07
2.6650000e+04    4.3791254e+06    1.0433067e+07
2.6660000e+04    4.3789862e+06    1.0431908e+07
2.6670000e+04    4.3788470e+06    1.0430750e+07
2.6680000e+04    4.3787079e+06    1.0429592e+07
2.6690000e+04    4.3785687e+06    1.0428433e+07
2.6700000e+04    4.3784295e+06    1.0427275e+07
2.6710000e+04    4.3782904e+06    1.0426117e+07
2.6720000e+04    4.3781512e+06    1.0424958e+07
2.6730000e+04    4.3780120e+06    1.0423800e+07
2.6740000e+04    4.3778729e+06    1.0422641e+07
2.6750000e+04    4.3777337e+06    1.0421483e+07
2.6760000e+04    4.3775945e+06    1.0420325e+07
2.6770000e+04    4.3774554e+06    1.0419166e+07
2.6780000e+04    4.3773162e+06    1.0418008e+07
2.6790000e+04    4.3771770e+06    1.0416849e+07
2.6800000e+04    4.3770379e+06    1.0415691e+07
2.6810000e+04    4.3768987e+06    1.0414533e+07
2.6820000e+04    4.3767595e+06    1.0413374e+07
2.6830000e+04    4.3766204e+06    1.0412216e+07
2.6840000e+04    4.3764812e+06    1.0411058e+07
2.6850000e+04    4.3763420e+06    1.0409899e+07
2.6860000e+04    4.3762029e+06    1.0408741e+07
2.6870000e+04    4.3760637e+06    1.0407582e+07
2.6880000e+04    4.3759245e+06    1.0406424e+07
2.6890000e+04    4.3757854e+06    1.0405266e+07
2.6900000e+04    4.3756462e+06    1.0404107e+07
2.6910000e+04    4.3755070e+06    1.0402949e+07
2.6920000e+04    4.3753679e+06    1.0401790e+07
2.6930000e+04    4.3752287e+06    1.0400632e+07
2.6940000e+04    4.3750895e+06    1.0399474e+07
2.6950000e+04    4.3749504e+06    1.0398315e+07
2.6960000e+04    4.3748112e+06    1.0397157e+07
2.6970000e+04    4.3746720e+06    1.0395998e+07
2.6980000e+04    4.3745329e+06    1.0394840e+07
2.6990000e+04    4.3743937e+06    1.0393682e+07
2.7000000e+04    4.3742545e+06    1.0392523e+07
2.7010000e+04    4.3741154e+06    1.0391365e+07
2.7020000e+04    4.3739762e+06    1.0390207e+07
2.7030000e+04    4.3738370e+06    1.0389048e+07
2.7040000e+04    4.3737010e+06    1.0387895e+07
2.7050000e+04    4.3735897e+06    1.0386788e+07
2.7060000e+04    4.3734785e+06    1.0385681e+07
2.7070000e+04    4.3733672e+06    1.0384573e+07
2.7080000e+04    4.3732559e+06    1.0383466e+07
2.7090000e+04    4.3731447e+06    1.0382358e+07
2.7100000e+04    4.3730334e+06    1.0381251e+07
2.7110000e+04    4.3729222e+06    1.0380143e+07
2.7120000e+04    4.3728109e+06    1.0379036e+07
2.7130000e+04    4.3726997e+06    1.0377928e+07
2.7140000e+04    4.3725884e+06    1.0376821e+07
2.7150000e+04    4.3724772e+06    1.0375713e+07
2.7160000e+04    4.3723659e+06    1.0374606e+07
2.7170000e+04    4.3722547e+06    1.0373499e+07
2.7180000e+04    4.3721434e+06    1.0372391e+07
2.7190000e+04    4.3720321e+06    1.0371284e+07
2.7200000e+04    4.3719209e+06    1.0370176e+07
2.7210000e+04    4.3718096e+06    1.0369069e+07
2.7220000e+04    4.3716984e+06    1.0367961e+07
2.7230000e+04    4.3715871e+06    1.0366854e+07
2.7240000e+04    4.3714759e+06    1.0365746e+07
2.7250000e+04    4.3713646e+06    1.0364639e+07
2.7260000e+04    4.3712534e+06    1.0363531e+07
2.7270000e+04    4.3711421e+06    1.0362424e+07
2.7280000e+04    4.3710309e+06    1.0361317e+07
2.7290000e+04    4.3709196e+06    1.0360209e+07
2.7300000e+04    4.3708083e+06    1.0359102e+07
2.7310000e+04    4.3706971e+06    1.0357994e+07
2.7320000e+04    4.3705858e+06    1.0356887e+07
2.7330000e+04    4.3704746e+06    1.0355779e+07
2.7340000e+04    4.3703633e+06    1.0354672e+07
2.7350000e+04    4.3702521e+06    1.0353564e+07
2.7360000e+04    4.3701408e+06    1.0352457e+07
2.7370000e+04    4.3700296e+06    1.0351349e+07
2.7380000e+04    4.3699183e+06    1.0350242e+07
2.7390000e+04    4.3698071e+06    1.0349134e+07
2.7400000e+04    4.3696958e+06    1.0348027e+07
2.7410000e+04    4.3695846e+06    1.0346920e+07
2.7420000e+04    4.3694733e+06    1.0345812e+07
2.7430000e+04    4.3693620e+06    1.0344705e+07
2.7440000e+04    4.3692508e+06    1.0343597e+07
2.7450000e+04    4.3691395e+06    1.0342490e+07
2.7460000e+04    4.3690283e+06    1.0341382e+07
2.7470000e+04    4.3689170e+06    1.0340275e+07
2.7480000e+04    4.3688058e+06    1.0339167e+07
2.7490000e+04    4.3686945e+06    1.0338060e+07
2.7500000e+04    4.3685833e+06    1.0336952e+07
2.7510000e+04    4.3684720e+06    1.0335845e+07
2.7520000e+04    4.3683608e+06    1.0334738e+07
2.7530000e+04    4.3682495e+06    1.0333630e+07
2.7540000e+04    4.3681382e+06    1.0332523e+07
2.7550000e+04    4.3680270e+06    1.0331415e+07
2.7560000e+04    4.3679157e+06    1.0330308e+07
2.7570000e+04    4.3678045e+06    1.0329200e+07
2.7580000e+04    4.3676932e+06    1.0328093e+07
2.7590000e+04    4.3675820e+06    1.0326985e+07
2.7600000e+04    4.3674707e+06    1.0325878e+07
2.7610000e+04    4.3673595e+06    1.0324770e+07
2.7620000e+04    4.3672482e+06    1.0323663e+07
2.7630000e+04    4.3671370e+06    1.0322556e+07
2.7640000e+04    4.3670257e+06    1.0321448e+07
2.7650000e+04    4.3669144e+06    1.0320341e+07
2.7660000e+04    4.3668032e+06    1.0319233e+07
2.7670000e+04    4.3666919e+06    1.0318126e+07
2.7680000e+04    4.3665807e+06    1.0317018e+07
2.7690000e+04    4.3664694e+06    1.0315911e+07
2.7700000e+04    4.3663582e+06    1.0314803e+07
2.7710000e+04    4.3662469e+06    1.0313696e+07
2.7720000e+04    4.3661357e+06    1.0312588e+07
2.7730000e+04    4.3660244e+06    1.0311481e+07
2.7740000e+04    4.3659132e+06    1.0310374e+07
2.7750000e+04    4.3658019e+06    1.0309266e+07
2.7760000e+04    4.3656907e+06    1.0308159e+07
2.7770000e+04    4.3655794e+06    1.0307051e+07
2.7780000e+04    4.3654681e+06    1.0305944e+07
2.7790000e+04    4.3653569e+06    1.0304836e+07
2.7800000e+04    4.3652456e+06    1.0303729e+07
2.7810000e+04    4.3651344e+06    1.0302621e+07
2.7820000e+04    4.3650231e+06    1.0301514e+07
2.7830000e+04    4.3649119e+06    1.0300406e+07
2.7840000e+04    4.3648006e+06    1.0299299e+07
2.7850000e+04    4.3646894e+06    1.0298191e+07
2.7860000e+04    4.3645781e+06    1.0297084e+07
2.7870000e+04    4.3644669e+06    1.0295977e+07
2.7880000e+04    4.3643556e+06    1.0294869e+07
2.7890000e+04    4.3642443e+06    1.0293762e+07
2.7900000e+04    4.3641331e+06    1.0292654e+07
2.7910000e+04    4.3640218e+06    1.0291547e+07
2.7920000e+04    4.3639106e+06    1.0290439e+07
2.7930000e+04    4.3637993e+06    1.0289332e+07
2.7940000e+04    4.3636881e+06    1.0288224e+07
2.7950000e+04    4.3635768e+06    1.0287117e+07
2.7960000e+04    4.3634656e+06    1.0286009e+07
2.7970000e+04    4.3633543e+06    1.0284902e+07
2.7980000e+04    4.3632431e+06    1.0283795e+07
2.7990000e+04    4.3631318e+06    1.0282687e+07
2.8000000e+04    4.3630205e+06    1.0281580e+07
2.8010000e+04    4.3629093e+06    1.0280472e+07
2.8020000e+04    4.3627980e+06    1.0279365e+07
2.8030000e+04    4.3626868e+06    1.0278257e+07
2.8040000e+04    4.3625755e+06    1.0277150e+07
2.8050000e+04    4.3624643e+06    1.0276042e+07
2.8060000e+04    4.3623530e+06    1.0274935e+07
2.8070000e+04    4.3622418e+06    1.0273827e+07
2.8080000e+04    4.3621305e+06    1.0272720e+07
2.8090000e+04    4.3620193e+06    1.0271613e+07
2.8100000e+04    4.3619080e+06    1.0270505e+07
2.8110000e+04    4.3617968e+06    1.0269398e+07
2.8120000e+04    4.3616855e+06    1.0268290e+07
2.8130000e+04    4.3615742e+06    1.0267183e+07
2.8140000e+04    4.3614630e+06    1.0266075e+07
2.8150000e+04    4.3613517e+06    1.0264968e+07
2.8160000e+04    4.3612405e+06    1.0263860e+07
2.8170000e+04    4.3611292e+06    1.0262753e+07
2.8180000e+04    4.3610180e+06    1.0261645e+07
2.8190000e+04    4.3609067e+06    1.0260538e+07
2.8200000e+04    4.3607955e+06    1.0259431e+07
2.8210000e+04    4.3606842e+06    1.0258323e+07
2.8220000e+04    4.3605730e+06    1.0257216e+07
2.8230000e+04    4.3604617e+06    1.0256108e+07
2.8240000e+04    4.3603504e+06    1.0255001e+07
2.8250000e+04    4.3602392e+06    1.0253893e+07
2.8260000e+04    4.3601279e+06    1.0252786e+07
2.8270000e+04    4.3600167e+06    1.0251678e+07
2.8280000e+04    4.3599054e+06    1.0250571e+07
2.8290000e+04    4.3597942e+06    1.0249463e+07
2.8300000e+04    4.3596829e+06    1.0248356e+07
2.8310000e+04    4.3595717e+06    1.0247248e+07
2.8320000e+04    4.3594604e+06    1.0246141e+07
2.8330000e+04    4.3593492e+06    1.0245034e+07
2.8340000e+04    4.3592379e+06    1.0243926e+07
2.8350000e+04    4.3591297e+06    1.0242825e+07
2.8360000e+04    4.3590284e+06    1.0241736e+07
2.8370000e+04    4.3589270e+06    1.0240648e+07
2.8380000e+04    4.3588256e+06    1.0239559e+07
2.8390000e+04    4.3587243e+06    1.0238471e+07
2.8400000e+04    4.3586229e+06    1.0237383e+07
2.8410000e+04    4.3585215e+06    1.0236294e+07
2.8420000e+04    4.3584201e+06    1.0235206e+07
2.8430000e+04    4.3583188e+06    1.0234117e+07
2.8440000e+04    4.3582174e+06    1.0233029e+07
2.8450000e+04    4.3581160e+06    1.0231940e+07
2.8460000e+04    4.3580147e+06    1.0230852e+07
2.8470000e+04    4.3579133e+06    1.0229764e+07
2.8480000e+04    4.3578119e+06    1.0228675e+07
2.8490000e+04    4.3577105e+06    1.0227587e+07
2.8500000e+04    4.3576092e+06    1.0226498e+07
2.8510000e+04    4.3575078e+06    1.0225410e+07
2.8520000e+04    4.3574064e+06    1.0224322e+07
2.8530000e+04    4.3573051e+06    1.0223233e+07
2.8540000e+04    4.3572037e+06    1.0222145e+07
2.8550000e+04    4.3571023e+06    1.0221056e+07
2.8560000e+04    4.3570010e+06    1.0219968e+07
2.8570000e+04    4.3568996e+06    1.0218880e+07
2.8580000e+04    4.3567982e+06    1.0217791e+07
2.8590000e+04    4.3566968e+06    1.0216703e+07
2.8600000e+04    4.3565955e+06    1.0215614e+07
2.8610000e+04    4.3564941e+06    1.0214526e+07
2.8620000e+04    4.3563927e+06    1.0213437e+07
2.8630000e+04    4.3562914e+06    1.0212349e+07
2.8640000e+04    4.3561900e+06    1.0211261e+07
2.8650000e+04    4.3560886e+06    1.0210172e+07
2.8660000e+04    4.3559872e+06    1.0209084e+07
2.8670000e+04    4.3558859e+06    1.0207995e+07
2.8680000e+04    4.3557845e+06    1.0206907e+07
2.8690000e+04    4.3556831e+06    1.0205819e+07
2.8700000e+04    4.3555818e+06    1.0204730e+07
2.8710000e+04    4.3554804e+06    1.0203642e+07
2.8720000e+04    4.3553790e+06    1.0202553e+07
2.8730000e+04    4.3552776e+06    1.0201465e+07
2.8740000e+04    4.3551763e+06    1.0200377e+07
2.8750000e+04    4.3550749e+06    1.0199288e+07
2.8760000e+04    4.3549735e+06    1.0198200e+07
2.8770000e+04    4.3548722e+06    1.0197111e+07
2.8780000e+04    4.3547708e+06    1.0196023e+07
2.8790000e+04    4.3546694e+06    1.0194934e+07
2.8800000e+04    4.3545680e+06    1.0193846e+07
2.8810000e+04    4.3544667e+06    1.0192758e+07
2.8820000e+04    4.3543653e+06    1.0191669e+07
2.8830000e+04    4.3542639e+06    1.0190581e+07
2.8840000e+04    4.3541626e+06    1.0189492e+07
2.8850000e+04    4.3540612e+06    1.0188404e+07
2.8860000e+04    4.3539598e+06    1.0187316e+07
2.8870000e+04    4.3538584e+06    1.0186227e+07
2.8880000e+04    4.3537571e+06    1.0185139e+07
2.8890000e+04    4.3536557e+06    1.0184050e+07
2.8900000e+04    4.3535543e+06    1.0182962e+07
2.8910000e+04    4.3534530e+06    1.0181874e+07
2.8920000e+04    4.3533516e+06    1.0180785e+07
2.8930000e+04    4.3532502e+06    1.0179697e+07
2.8940000e+04    4.3531488e+06    1.0178608e+07
2.8950000e+04    4.3530475e+06    1.0177520e+07
2.8960000e+04    4.3529461e+06    1.0176431e+07
2.8970000e+04    4.3528447e+06    1.0175343e+07
2.8980000e+04    4.3527434e+06    1.0174255e+07
2.8990000e+04    4.3526420e+06    1.0173166e+07
2.9000000e+04    4.3525406e+06    1.0172078e+07
2.9010000e+04    4.3524392e+06    1.0170989e+07
2.9020000e+04    4.3523379e+06    1.0169901e+07
2.9030000e+04    4.3522365e+06    1.0168813e+07
2.9040000e+04    4.3521351e+06    1.0167724e+07
2.9050000e+04    4.3520338e+06    1.0166636e+07
2.9060000e+04    4.3519324e+06    1.0165547e+07
2.9070000e+04    4.3518310e+06    1.0164459e+07
2.9080000e+04    4.3517297e+06    1.0163371e+07
2.9090000e+04    4.3516283e+06    1.0162282e+07
2.9100000e+04    4.3515269e+06    1.0161194e+07
2.9110000e+04    4.3514255e+06    1.0160105e+07
2.9120000e+04    4.3513242e+06    1.0159017e+07
2.9130000e+04    4.3512228e+06    1.0157928e+07
2.9140000e+04    4.3511214e+06    1.0156840e+07
2.9150000e+04    4.3510201e+06    1.0155752e+07
2.9160000e+04    4.3509187e+06    1.0154663e+07
2.9170000e+04    4.3508173e+06    1.0153575e+07
2.9180000e+04    4.3507159e+06    1.0152486e+07
2.9190000e+04    4.3506146e+06    1.0151398e+07
2.9200000e+04    4.3505132e+06    1.0150310e+07
2.9210000e+04    4.3504118e+06    1.0149221e+07
2.9220000e+04    4.3503105e+06    1.0148133e+07
2.9230000e+04    4.3502091e+06    1.0147044e+07
2.9240000e+04    4.3501077e+06    1.0145956e+07
2.9250000e+04    4.3500063e+06    1.0144867e+07
2.9260000e+04    4.3499050e+06    1.0143779e+07
2.9270000e+04    4.3498036e+06    1.0142691e+07
2.9280000e+04    4.3497022e+06    1.0141602e+07
2.9290000e+04    4.3496009e+06    1.0140514e+07
2.9300000e+04    4.3494995e+06    1.0139425e+07
2.9310000e+04    4.3493981e+06    1.0138337e+07
2.9320000e+04    4.3492967e+06    1.0137249e+07
2.9330000e+04    4.3491954e+06    1.0136160e+07
2.9340000e+04    4.3490940e+06    1.0135072e+07
2.9350000e+04    4.3489926e+06    1.0133983e+07
2.9360000e+04    4.3488913e+06    1.0132895e+07
2.9370000e+04    4.3487899e+06    1.0131807e+07
2.9380000e+04    4.3486885e+06    1.0130718e+07
2.9390000e+04    4.3485871e+06    1.0129630e+07
2.9400000e+04    4.3484858e+06    1.0128541e+07
2.9410000e+04    4.3483844e+06    1.0127453e+07
2.9420000e+04    4.3482830e+06    1.0126364e+07
2.9430000e+04    4.3481817e+06    1.0125276e+07
2.9440000e+04    4.3480803e+06    1.0124188e+07
2.9450000e+04    4.3479789e+06    1.0123099e+07
2.9460000e+04    4.3478775e+06    1.0122011e+07
2.9470000e+04    4.3477762e+06    1.0120922e+07
2.9480000e+04    4.3476748e+06    1.0119834e+07
2.9490000e+04    4.3475734e+06    1.0118746e+07
2.9500000e+04    4.3474721e+06    1.0117657e+07
2.9510000e+04    4.3473707e+06    1.0116569e+07
2.9520000e+04    4.3472693e+06    1.0115480e+07
2.9530000e+04    4.3471679e+06    1.0114392e+07
2.9540000e+04    4.3470666e+06    1.0113304e+07
2.9550000e+04    4.3469652e+06    1.0112215e+07
2.9560000e+04    4.3468638e+06    1.0111127e+07
2.9570000e+04    4.3467550e+06    1.0110067e+07
2.9580000e+04    4.3466450e+06    1.0109012e+07
2.9590000e+04    4.3465349e+06    1.0107957e+07
2.9600000e+04    4.3464248e+06    1.0106901e+07
2.9610000e+04    4.3463148e+06    1.0105846e+07
2.9620000e+04    4.3462047e+06    1.0104791e+07
2.9630000e+04    4.3460947e+06    1.0103736e+07
2.9640000e+04    4.3459846e+06    1.0102681e+07
2.9650000e+04    4.3458746e+06    1.0101625e+07
2.9660000e+04    4.3457645e+06    1.0100570e+07
2.9670000e+04    4.3456545e+06    1.0099515e+07
2.9680000e+04    4.3455444e+06    1.0098460e+07
2.9690000e+04    4.3454344e+06    1.0097405e+07
2.9700000e+04    4.3453243e+06    1.0096350e+07
2.9710000e+04    4.3452143e+06    1.0095294e+07
2.9720000e+04    4.3451042e+06    1.0094239e+07
2.9730000e+04    4.3449942e+06    1.0093184e+07
2.9740000e+04    4.3448841e+06    1.0092129e+07
2.9750000e+04    4.3447741e+06    1.0091074e+07
2.9760000e+04    4.3446640e+06    1.0090019e+07
2.9770000e+04    4.3445540e+06    1.0088963e+07
2.9780000e+04    4.3444439e+06    1.0087908e+07
2.9790000e+04    4.3443338e+06    1.0086853e+07
2.9800000e+04    4.3442238e+06    1.0085798e+07
2.9810000e+04    4.3441137e+06    1.0084743e+07
2.9820000e+04    4.3440037e+06    1.0083688e+07
2.9830000e+04    4.3438936e+06    1.0082632e+07
2.9840000e+04    4.3437836e+06    1.0081577e+07
2.9850000e+04    4.3436735e+06    1.0080522e+07
2.9860000e+04    4.3435635e+06    1.0079467e+07
2.9870000e+04    4.3434534e+06    1.0078412e+07
2.9880000e+04    4.3433434e+06    1.0077357e+07
2.9890000e+04    4.3432333e+06    1.0076301e+07
2.9900000e+04    4.3431233e+06    1.0075246e+07
2.9910000e+04    4.3430132e+06    1.0074191e+07
2.9920000e+04    4.3429032e+06    1.0073136e+07
2.9930000e+04    4.3427931e+06    1.0072081e+07
2.9940000e+04    4.3426831e+06    1.0071025e+07
2.9950000e+04    4.3425730e+06    1.0069970e+07
2.9960000e+04    4.3424630e+06    1.0068915e+07
2.9970000e+04    4.3423529e+06    1.0067860e+07
2.9980000e+04    4.3422428e+06    1.0066805e+07
2.9990000e+04    4.3421328e+06    1.0065750e+07
3.0000000e+04    4.3420227e+06    1.0064694e+07
3.0010000e+04    4.3419127e+06    1.0063639e+07
3.0020000e+04    4.3418026e+06    1.0062584e+07
3.0030000e+04    4.3416926e+06    1.0061529e+07
3.0040000e+04    4.3415825e+06    1.0060474e+07
3.0050000e+04    4.3414725e+06    1.0059419e+07
3.0060000e+04    4.3413624e+06    1.0058363e+07
3.0070000e+04    4.3412524e+06    1.0057308e+07
3.0080000e+04    4.3411423e+06    1.0056253e+07
3.0090000e+04    4.3410323e+06    1.0055198e+07
3.0100000e+04    4.3409222e+06    1.0054143e+07
3.0110000e+04    4.3408122e+06    1.0053088e+07
3.0120000e+04    4.3407021e+06    1.0052032e+07
3.0130000e+04    4.3405921e+06    1.0050977e+07
3.0140000e+04    4.3404820e+06    1.0049922e+07
3.0150000e+04    4.3403720e+06    1.0048867e+07
3.0160000e+04    4.3402619e+06    1.0047812e+07
3.0170000e+04    4.3401518e+06    1.0046757e+07
3.0180000e+04    4.3400418e+06    1.0045701e+07
3.0190000e+04    4.3399317e+06    1.0044646e+07
3.0200000e+04    4.3398217e+06    1.0043591e+07
3.0210000e+04    4.3397116e+06    1.0042536e+07
