# This wake function is calculated with resonator para. from IDDEFIX fitting.
# bunch sigma is 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
1.645129025805161120e+02	6.246147953435183392e-02
1.645529105821163967e+02	6.254878338246970537e-02
1.645929185837167381e+02	6.262746756818843297e-02
1.646329265853170796e+02	6.269746747335754045e-02
1.646729345869173642e+02	6.275872092218495735e-02
1.647129425885177056e+02	6.281116820731263983e-02
1.647529505901180471e+02	6.285475211507313142e-02
1.647929585917183317e+02	6.288941794991453893e-02
1.648329665933186732e+02	6.291511355798719285e-02
1.648729745949189862e+02	6.293178934988041817e-02
1.649129825965192992e+02	6.293939832250033950e-02
1.649529905981196407e+02	6.293789608008280856e-02
1.649929985997199537e+02	6.292724085432853387e-02
1.650330066013202668e+02	6.290739352365652681e-02
1.650730146029205798e+02	6.287831763156480347e-02
1.651130226045208929e+02	6.283997940409248584e-02
1.651530306061212059e+02	6.279234776637708515e-02
1.651930386077215474e+02	6.273539435829697530e-02
1.652330466093218604e+02	6.266909354919669717e-02
1.652730546109221734e+02	6.259342245168501850e-02
1.653130626125225149e+02	6.250836093450282127e-02
1.653530706141228279e+02	6.241389163445355825e-02
1.653930786157231410e+02	6.230999996739309404e-02
1.654330866173234824e+02	6.219667413827095759e-02
1.654730946189237955e+02	6.207390515022273569e-02
1.655131026205241085e+02	6.194168681270586369e-02
1.655531106221244215e+02	6.180001574867665520e-02
1.655931186237247630e+02	6.164889140080673929e-02
1.656331266253250476e+02	6.148831603673189650e-02
1.656731346269253606e+02	6.131829475333439722e-02
1.657131426285257021e+02	6.113883548005576846e-02
1.657531506301260151e+02	6.094994898123603372e-02
1.657931586317263282e+02	6.075164885747966897e-02
1.658331666333266696e+02	6.054395154604748364e-02
1.658731746349269827e+02	6.032687632027185221e-02
1.659131826365272957e+02	6.010044528799513008e-02
1.659531906381276372e+02	5.986468338903382091e-02
1.659931986397279502e+02	5.961961839166400601e-02
1.660332066413282632e+02	5.936528088813203957e-02
1.660732146429286047e+02	5.910170428919168245e-02
1.661132226445289177e+02	5.882892481766643228e-02
1.661532306461292308e+02	5.854698150103982562e-02
1.661932386477295438e+02	5.825591616307766035e-02
1.662332466493298284e+02	5.795577341448223535e-02
1.662732546509301699e+02	5.764660064258000927e-02
1.663132626525305113e+02	5.732844800005147679e-02
1.663532706541307959e+02	5.700136839270017464e-02
1.663932786557311374e+02	5.666541746626755499e-02
1.664332866573314789e+02	5.632065359229975615e-02
1.664732946589317635e+02	5.596713785306750566e-02
1.665133026605321049e+02	5.560493402554344405e-02
1.665533106621324464e+02	5.523410856444856132e-02
1.665933186637327310e+02	5.485473058436490801e-02
1.666333266653330725e+02	5.446687184092438572e-02
1.666733346669334139e+02	5.407060671108313704e-02
1.667133426685336985e+02	5.366601217248095912e-02
1.667533506701340400e+02	5.325316778189746053e-02
1.667933586717343530e+02	5.283215565281370457e-02
1.668333666733346377e+02	5.240306043208158016e-02
1.668733746749349791e+02	5.196596927571164176e-02
1.669133826765353206e+02	5.152097182379115209e-02
1.669533906781356052e+02	5.106816017453372214e-02
1.669933986797359466e+02	5.060762885747421141e-02
1.670334066813362881e+02	5.013947480581943533e-02
1.670734146829365727e+02	4.966379732795948160e-02
1.671134226845369142e+02	4.918069807815111244e-02
1.671534306861372272e+02	4.869028102638851829e-02
1.671934386877375402e+02	4.819265242746285927e-02
1.672334466893378817e+02	4.768792078922781674e-02
1.672734546909381947e+02	4.717619684008206304e-02
1.673134626925385078e+02	4.665759349567668440e-02
1.673534706941388208e+02	4.613222582485915907e-02
1.673934786957391339e+02	4.560021101487274353e-02
1.674334866973394469e+02	4.506166833581291831e-02
1.674734946989397883e+02	4.451671910436112711e-02
1.675135027005401014e+02	4.396548664680650920e-02
1.675535107021404144e+02	4.340809626136783728e-02
1.675935187037407559e+02	4.284467517982639556e-02
1.676335267053410689e+02	4.227535252849266151e-02
1.676735347069413820e+02	4.170025928850813052e-02
1.677135427085417234e+02	4.111952825550348189e-02
1.677535507101420365e+02	4.053329399862947574e-02
1.677935587117423495e+02	3.994169281896813722e-02
1.678335667133426909e+02	3.934486270734219998e-02
1.678735747149430040e+02	3.874294330154216121e-02
1.679135827165432886e+02	3.813607584297795672e-02
1.679535907181436016e+02	3.752440313277432410e-02
1.679935987197439431e+02	3.690806948733072607e-02
1.680336067213442561e+02	3.628722069335089950e-02
1.680736147229445692e+02	3.566200396236512277e-02
1.681136227245449106e+02	3.503256788476370731e-02
1.681536307261452237e+02	3.439906238334912436e-02
1.681936387277455367e+02	3.376163866642941519e-02
1.682336467293458782e+02	3.312044918047258452e-02
1.682736547309461912e+02	3.247564756233001920e-02
1.683136627325465042e+02	3.182738859105074813e-02
1.683536707341468457e+02	3.117582813930828631e-02
1.683936787357471587e+02	3.052112312444769243e-02
1.684336867373474718e+02	2.986343145917506534e-02
1.684736947389478132e+02	2.920291200191273834e-02
1.685137027405480978e+02	2.853972450682642700e-02
1.685537107421484109e+02	2.787402957354867886e-02
1.685937187437487523e+02	2.720598859661929950e-02
1.686337267453490369e+02	2.653576371465472816e-02
1.686737347469493784e+02	2.586351775926431368e-02
1.687137427485497199e+02	2.518941420374134696e-02
1.687537507501500045e+02	2.451361711153418263e-02
1.687937587517503459e+02	2.383629108452136464e-02
1.688337667533506874e+02	2.315760121111465342e-02
1.688737747549509720e+02	2.247771301420024154e-02
1.689137827565513135e+02	2.179679239893592135e-02
1.689537907581516549e+02	2.111500560043539157e-02
1.689937987597519395e+02	2.043251913134241232e-02
1.690338067613522810e+02	1.974949972932078107e-02
1.690738147629525940e+02	1.906611430448405461e-02
1.691138227645528787e+02	1.838252988677339592e-02
1.691538307661532201e+02	1.769891357330636433e-02
1.691938387677535616e+02	1.701543247572262149e-02
1.692338467693538462e+02	1.633225366753153149e-02
1.692738547709541876e+02	1.564954413148979262e-02
1.693138627725545291e+02	1.496747070702937783e-02
1.693538707741548137e+02	1.428620003774589212e-02
1.693938787757551552e+02	1.360589851897182727e-02
1.694338867773554966e+02	1.292673224545530866e-02
1.694738947789557812e+02	1.224886695915614575e-02
1.695139027805561227e+02	1.157246799718204995e-02
1.695539107821564357e+02	1.089770023988563714e-02
1.695939187837567488e+02	1.022472805913553218e-02
1.696339267853570618e+02	9.553715266779973930e-03
1.696739347869573749e+02	8.884825063329155129e-03
1.697139427885576879e+02	8.218219986863277426e-03
1.697539507901580293e+02	7.554061862191347766e-03
1.697939587917583424e+02	6.892511750278620085e-03
1.698339667933586554e+02	6.233729897957990436e-03
1.698739747949589969e+02	5.577875687940850487e-03
1.699139827965593099e+02	4.925107589154800215e-03
1.699539907981596230e+02	4.275583107413851586e-03
1.699939987997599644e+02	3.629458736443624302e-03
1.700340068013602774e+02	2.986889909283742435e-03
1.700740148029605905e+02	2.348030950074715163e-03
1.701140228045609319e+02	1.713035026251696685e-03
1.701540308061612450e+02	1.082054101165424173e-03
1.701940388077615580e+02	4.552388871377111186e-04
1.702340468093618426e+02	-1.672612010249904736e-04
1.702740548109621841e+02	-7.852980920430544139e-04
1.703140628125624971e+02	-1.398725103690819788e-03
1.703540708141628102e+02	-2.007396987819252444e-03
1.703940788157631516e+02	-2.611169974853219406e-03
1.704340868173634647e+02	-3.209901817760514933e-03
1.704740948189637777e+02	-3.803451835465447919e-03
1.705141028205641192e+02	-4.391680955698279432e-03
1.705541108221644322e+02	-4.974451757263163160e-03
1.705941188237647452e+02	-5.551628511714088061e-03
1.706341268253650867e+02	-6.123077224414598223e-03
1.706741348269653997e+02	-6.688665674980434281e-03
1.707141428285657128e+02	-7.248263457082273521e-03
1.707541508301660542e+02	-7.801742017594776729e-03
1.707941588317663388e+02	-8.348974695083310679e-03
1.708341668333666519e+02	-8.889836757613919435e-03
1.708741748349669933e+02	-9.424205439867916131e-03
1.709141828365673064e+02	-9.951959979557703853e-03
1.709541908381676194e+02	-1.047298165312501514e-02
1.709941988397679609e+02	-1.098715381071000731e-02
1.710342068413682455e+02	-1.149436191038172295e-02
1.710742148429685869e+02	-1.199449355161963209e-02
1.711142228445689284e+02	-1.248743850802634323e-02
1.711542308461692130e+02	-1.297308875927369494e-02
1.711942388477695545e+02	-1.345133852226151720e-02
1.712342468493698959e+02	-1.392208428148116427e-02
1.712742548509701805e+02	-1.438522481857554963e-02
1.713142628525705220e+02	-1.484066124108690890e-02
1.713542708541708350e+02	-1.528829701037517572e-02
1.713942788557711197e+02	-1.572803796871025811e-02
1.714342868573714611e+02	-1.615979236551823295e-02
1.714742948589718026e+02	-1.658347088277874887e-02
1.715143028605720872e+02	-1.699898665956287025e-02
1.715543108621724286e+02	-1.740625531570788587e-02
1.715943188637727701e+02	-1.780519497461412887e-02
1.716343268653730547e+02	-1.819572628516448118e-02
1.716743348669733962e+02	-1.857777244275460315e-02
1.717143428685737376e+02	-1.895125920942839978e-02
1.717543508701740222e+02	-1.931611493311331459e-02
1.717943588717743637e+02	-1.967227056595195755e-02
1.718343668733747052e+02	-2.001965968171683444e-02
1.718743748749749898e+02	-2.035821849231281289e-02
1.719143828765753028e+02	-2.068788586335586904e-02
1.719543908781756159e+02	-2.100860332882513101e-02
1.719943988797759289e+02	-2.132031510478571770e-02
1.720344068813762703e+02	-2.162296810217800846e-02
1.720744148829765834e+02	-2.191651193866671690e-02
1.721144228845768964e+02	-2.220089894955279419e-02
1.721544308861772379e+02	-2.247608419774003996e-02
1.721944388877775509e+02	-2.274202548275662192e-02
1.722344468893778640e+02	-2.299868334882838178e-02
1.722744548909782054e+02	-2.324602109200542277e-02
1.723144628925785184e+02	-2.348400476633373882e-02
1.723544708941788315e+02	-2.371260318908007328e-02
1.723944788957791729e+02	-2.393178794500108036e-02
1.724344868973794860e+02	-2.414153338966293708e-02
1.724744948989797990e+02	-2.434181665180624315e-02
1.725145029005801121e+02	-2.453261763476236382e-02
1.725545109021804251e+02	-2.471391901691546641e-02
1.725945189037807381e+02	-2.488570625121782134e-02
1.726345269053810512e+02	-2.504796756375543554e-02
1.726745349069813926e+02	-2.520069395136818532e-02
1.727145429085817057e+02	-2.534387917832543399e-02
1.727545509101820187e+02	-2.547751977206146740e-02
1.727945589117823602e+02	-2.560161501797046657e-02
1.728345669133826732e+02	-2.571616695326882016e-02
1.728745749149829862e+02	-2.582118035992396129e-02
1.729145829165833277e+02	-2.591666275665719874e-02
1.729545909181836407e+02	-2.600262439002177378e-02
1.729945989197839538e+02	-2.607907822456443855e-02
1.730346069213842952e+02	-2.614603993207087820e-02
1.730746149229845798e+02	-2.620352787990604462e-02
1.731146229245848929e+02	-2.625156311844892634e-02
1.731546309261852343e+02	-2.629016936763292622e-02
1.731946389277855474e+02	-2.631937300259475435e-02
1.732346469293858604e+02	-2.633920303844047850e-02
1.732746549309862019e+02	-2.634969111413438744e-02
1.733146629325864865e+02	-2.635087147551893466e-02
1.733546709341868279e+02	-2.634278095747273271e-02
1.733946789357871694e+02	-2.632545896521401585e-02
1.734346869373874540e+02	-2.629894745476016663e-02
1.734746949389877955e+02	-2.626329091254851061e-02
1.735147029405881369e+02	-2.621853633422915539e-02
1.735547109421884215e+02	-2.616473320263953267e-02
1.735947189437887630e+02	-2.610193346496801278e-02
1.736347269453890760e+02	-2.603019150911793297e-02
1.736747349469893607e+02	-2.594956413928213926e-02
1.737147429485897021e+02	-2.586011055073658693e-02
1.737547509501900436e+02	-2.576189230386525739e-02
1.737947589517903282e+02	-2.565497329742761137e-02
1.738347669533906696e+02	-2.553941974107637805e-02
1.738747749549910111e+02	-2.541530012714142764e-02
1.739147829565912957e+02	-2.528268520168885924e-02
1.739547909581916372e+02	-2.514164793486631938e-02
1.739947989597919786e+02	-2.499226349054979243e-02
1.740348069613922632e+02	-2.483460919530080732e-02
1.740748149629926047e+02	-2.466876450664875001e-02
1.741148229645929462e+02	-2.449481098071086549e-02
1.741548309661932308e+02	-2.431283223916248792e-02
1.741948389677935722e+02	-2.412291393557013802e-02
1.742348469693938853e+02	-2.392514372110374557e-02
1.742748549709941699e+02	-2.371961120963776704e-02
1.743148629725945113e+02	-2.350640794225816038e-02
1.743548709741948244e+02	-2.328562735118909141e-02
1.743948789757951374e+02	-2.305736472315083815e-02
1.744348869773954789e+02	-2.282171716216739588e-02
1.744748949789957919e+02	-2.257878355183591187e-02
1.745149029805961050e+02	-2.232866451707395811e-02
1.745549109821964464e+02	-2.207146238535706226e-02
1.745949189837967594e+02	-2.180728114746740762e-02
1.746349269853970725e+02	-2.153622641776261129e-02
1.746749349869974139e+02	-2.125840539398400272e-02
1.747149429885977270e+02	-2.097392681661923441e-02
1.747549509901980400e+02	-2.068290092783492407e-02
1.747949589917983531e+02	-2.038543942999403516e-02
1.748349669933986661e+02	-2.008165544377693221e-02
1.748749749949989791e+02	-1.977166346592039436e-02
1.749149829965993206e+02	-1.945557932658792746e-02
1.749549909981996336e+02	-1.913352014639714549e-02
1.749949989997999467e+02	-1.880560429310830853e-02
1.750350070014002597e+02	-1.847195133800032252e-02
1.750750150030006012e+02	-1.813268201194723900e-02
1.751150230046009142e+02	-1.778791816121147104e-02
1.751550310062012272e+02	-1.743778270297055219e-02
1.751950390078015687e+02	-1.708239958059859509e-02
1.752350470094018817e+02	-1.672189371871221630e-02
1.752750550110021948e+02	-1.635639097800329830e-02
1.753150630126025362e+02	-1.598601810987527322e-02
1.753550710142028208e+02	-1.561090271089793542e-02
1.753950790158031339e+02	-1.523117317709825336e-02
1.754350870174034753e+02	-1.484695865810769719e-02
1.754750950190037884e+02	-1.445838901117798940e-02
1.755151030206041014e+02	-1.406559475508696762e-02
1.755551110222044429e+02	-1.366870702395007152e-02
1.755951190238047843e+02	-1.326785752095502313e-02
1.756351270254050689e+02	-1.286317847203532864e-02
1.756751350270054104e+02	-1.245480257950224920e-02
1.757151430286057519e+02	-1.204286297565286372e-02
1.757551510302060365e+02	-1.162749317636797668e-02
1.757951590318063779e+02	-1.120882703471900478e-02
1.758351670334067194e+02	-1.078699869460401743e-02
1.758751750350070040e+02	-1.036214254442348673e-02
1.759151830366073170e+02	-9.934393170818019148e-03
1.759551910382076585e+02	-9.503885312484385700e-03
1.759951990398079431e+02	-9.070753814084564493e-03
1.760352070414082846e+02	-8.635133580265018025e-03
1.760752150430085976e+02	-8.197159529806753026e-03
1.761152230446089106e+02	-7.756966549917279803e-03
1.761552310462092521e+02	-7.314689450684199248e-03
1.761952390478095651e+02	-6.870462919707649371e-03
1.762352470494098782e+02	-6.424421476927026121e-03
1.762752550510102196e+02	-5.976699429654112883e-03
1.763152630526105327e+02	-5.527430827838909246e-03
1.763552710542108457e+02	-5.076749419573807313e-03
1.763952790558111872e+02	-4.624788606855867977e-03
1.764352870574115002e+02	-4.171681401628143070e-03
1.764752950590118132e+02	-3.717560382105192067e-03
1.765153030606121263e+02	-3.262557649406700420e-03
1.765553110622124393e+02	-2.806804784513661482e-03
1.765953190638127523e+02	-2.350432805557903758e-03
1.766353270654130938e+02	-1.893572125462854999e-03
1.766753350670134068e+02	-1.436352509953358085e-03
1.767153430686137199e+02	-9.789030359425750227e-04
1.767553510702140329e+02	-5.213520503145285768e-04
1.767953590718143744e+02	-6.382712912035512509e-05
1.768353670734146874e+02	3.935449628075619877e-04
1.768753750750150004e+02	8.506383117997991109e-04
1.769153830766153419e+02	1.307327894843779859e-03
1.769553910782156549e+02	1.763489618612174535e-03
1.769953990798159680e+02	2.219000358015000077e-03
1.770354070814163094e+02	2.673737994256671167e-03
1.770754150830165941e+02	3.127581452390414130e-03
1.771154230846169071e+02	3.580410738358380529e-03
1.771554310862172485e+02	4.032106975495235515e-03
1.771954390878175616e+02	4.482552440496610432e-03
1.772354470894178746e+02	4.931630598830893941e-03
1.772754550910182161e+02	5.379226139584512324e-03
1.773154630926185291e+02	5.825225009730372605e-03
1.773554710942188422e+02	6.269514447811824417e-03
1.773954790958191836e+02	6.711983017020061067e-03
1.774354870974194682e+02	7.152520637666649403e-03
1.774754950990198097e+02	7.591018619035280225e-03
1.775155031006201511e+02	8.027369690597930749e-03
1.775555111022204358e+02	8.461468032595750519e-03
1.775955191038207772e+02	8.893209305966813527e-03
1.776355271054210903e+02	9.322490681611957097e-03
1.776755351070213749e+02	9.749210868994223275e-03
1.777155431086217163e+02	1.017327014406056544e-02
1.777555511102220578e+02	1.059457037647296672e-02
1.777955591118223424e+02	1.101301505614869607e-02
1.778355671134226839e+02	1.142850931909671422e-02
1.778755751150230253e+02	1.184095997254013509e-02
1.779155831166233099e+02	1.225027551932526999e-02
1.779555911182236514e+02	1.265636618160258069e-02
1.779955991198239929e+02	1.305914392377514888e-02
1.780356071214242775e+02	1.345852247470951876e-02
1.780756151230246189e+02	1.385441734920265372e-02
1.781156231246249604e+02	1.424674586869497175e-02
1.781556311262252450e+02	1.463542718122900176e-02
1.781956391278255865e+02	1.502038228064734096e-02
1.782356471294258995e+02	1.540153402502019396e-02
1.782756551310261841e+02	1.577880715430430431e-02
1.783156631326265256e+02	1.615212830722535103e-02
1.783556711342268386e+02	1.652142603737915064e-02
1.783956791358271516e+02	1.688663082854961056e-02
1.784356871374274931e+02	1.724767510924119993e-02
1.784756951390278061e+02	1.760449326641745291e-02
1.785157031406281192e+02	1.795702165844827169e-02
1.785557111422284606e+02	1.830519862726290997e-02
1.785957191438287737e+02	1.864896450970057046e-02
1.786357271454290867e+02	1.898826164806571848e-02
1.786757351470294282e+02	1.932303439987946569e-02
1.787157431486297412e+02	1.965322914682806482e-02
1.787557511502300542e+02	1.997879430290816494e-02
1.787957591518303673e+02	2.029968032176902165e-02
1.788357671534306803e+02	2.061583970324736351e-02
1.788757751550309933e+02	2.092722699909986897e-02
1.789157831566313348e+02	2.123379881793046459e-02
1.789557911582316478e+02	2.153551382931345390e-02
1.789957991598319609e+02	2.183233276711413900e-02
1.790358071614323023e+02	2.212421843200934254e-02
1.790758151630326154e+02	2.241113569320389576e-02
1.791158231646329284e+02	2.269305148935369873e-02
1.791558311662332414e+02	2.296993482869026312e-02
1.791958391678335829e+02	2.324175678835110892e-02
1.792358471694338959e+02	2.350849051292028952e-02
1.792758551710342090e+02	2.377011121218257014e-02
1.793158631726345504e+02	2.402659615808969140e-02
1.793558711742348351e+02	2.427792468094948711e-02
1.793958791758351481e+02	2.452407816483622577e-02
1.794358871774354895e+02	2.476504004222861849e-02
1.794758951790358026e+02	2.500079578788019785e-02
1.795159031806361156e+02	2.523133291192733441e-02
1.795559111822364571e+02	2.545664095223675386e-02
1.795959191838367701e+02	2.567671146600293899e-02
1.796359271854370832e+02	2.589153802059764031e-02
1.796759351870374246e+02	2.610111618367741762e-02
1.797159431886377376e+02	2.630544351255732077e-02
1.797559511902380507e+02	2.650451954285666309e-02
1.797959591918383921e+02	2.669834577642099874e-02
1.798359671934386768e+02	2.688692566853238819e-02
1.798759751950390182e+02	2.707026461441029361e-02
1.799159831966393313e+02	2.724836993501332516e-02
1.799559911982396159e+02	2.742125086214857940e-02
1.799959991998399573e+02	2.758891852289836397e-02
1.800360072014402988e+02	2.775138592336885007e-02
1.800760152030405834e+02	2.790866793177421146e-02
1.801160232046409249e+02	2.806078126086061775e-02
1.801560312062412663e+02	2.820774444968046982e-02
1.801960392078415509e+02	2.834957784472777811e-02
1.802360472094418924e+02	2.848630358044300717e-02
1.802760552110422339e+02	2.861794555909410315e-02
1.803160632126425185e+02	2.874452943004977140e-02
1.803560712142428599e+02	2.886608256844952480e-02
1.803960792158432014e+02	2.898263405328298584e-02
1.804360872174434860e+02	2.909421464488936085e-02
1.804760952190438275e+02	2.920085676188798052e-02
1.805161032206441405e+02	2.930259445754836156e-02
1.805561112222444251e+02	2.939946339561395547e-02
1.805961192238447666e+02	2.949150082558952765e-02
1.806361272254451080e+02	2.957874555750213477e-02
1.806761352270453926e+02	2.966123793615041415e-02
1.807161432286457341e+02	2.973901981485242013e-02
1.807561512302460471e+02	2.981213452870219369e-02
1.807961592318463602e+02	2.988062686734963350e-02
1.808361672334467016e+02	2.994454304731694952e-02
1.808761752350470147e+02	3.000393068385838469e-02
1.809161832366473277e+02	3.005883876238342814e-02
1.809561912382476692e+02	3.010931760945098623e-02
1.809961992398479822e+02	3.015541886334837177e-02
1.810362072414482952e+02	3.019719544426850005e-02
1.810762152430486083e+02	3.023470152409940548e-02
1.811162232446489213e+02	3.026799249583687554e-02
1.811562312462492343e+02	3.029712494263542624e-02
1.811962392478495758e+02	3.032215660651109770e-02
1.812362472494498888e+02	3.034314635670682173e-02
1.812762552510502019e+02	3.036015415773796883e-02
1.813162632526505433e+02	3.037324103712874326e-02
1.813562712542508564e+02	3.038246905285488589e-02
1.813962792558511694e+02	3.038790126050426241e-02
1.814362872574515109e+02	3.038960168017298957e-02
1.814762952590518239e+02	3.038763526310744173e-02
1.815163032606521369e+02	3.038206785810687940e-02
1.815563112622524500e+02	3.037296617770436635e-02
1.815963192638527914e+02	3.036039776413325050e-02
1.816363272654530761e+02	3.034443095510114957e-02
1.816763352670533891e+02	3.032513484937837678e-02
1.817163432686537305e+02	3.030257927222179681e-02
1.817563512702540436e+02	3.027683474064223751e-02
1.817963592718543566e+02	3.024797242853428589e-02
1.818363672734546981e+02	3.021606413168010860e-02
1.818763752750550111e+02	3.018118223264316946e-02
1.819163832766553242e+02	3.014339966556517370e-02
1.819563912782556656e+02	3.010278988088021038e-02
1.819963992798559786e+02	3.005942680996266658e-02
1.820364072814562917e+02	3.001338482971917937e-02
1.820764152830566331e+02	2.996473872714347161e-02
1.821164232846569462e+02	2.991356366384481658e-02
1.821564312862572592e+02	2.985993514056459533e-02
1.821964392878576007e+02	2.980392896169898470e-02
1.822364472894578569e+02	2.974562119983587341e-02
1.822764552910581983e+02	2.968508816032468939e-02
1.823164632926585398e+02	2.962240634589037580e-02
1.823564712942588244e+02	2.955765242130929324e-02
1.823964792958591659e+02	2.949090317815427839e-02
1.824364872974595073e+02	2.942223549963109142e-02
1.824764952990597919e+02	2.935172632551139721e-02
1.825165033006601334e+02	2.927945261718292377e-02
1.825565113022604748e+02	2.920549132282670643e-02
1.825965193038607595e+02	2.912991934273602770e-02
1.826365273054611009e+02	2.905281349478873107e-02
1.826765353070614424e+02	2.897425048009024187e-02
1.827165433086617270e+02	2.889430684879496988e-02
1.827565513102620685e+02	2.881305896612428030e-02
1.827965593118623815e+02	2.873058297858998439e-02
1.828365673134626661e+02	2.864695478043996490e-02
1.828765753150630076e+02	2.856224998033380855e-02
1.829165833166633490e+02	2.847654386826696526e-02
1.829565913182636336e+02	2.838991138274985990e-02
1.829965993198639751e+02	2.830242707825914028e-02
1.830366073214643166e+02	2.821416509296952035e-02
1.830766153230646012e+02	2.812519911678233037e-02
1.831166233246649426e+02	2.803560235965695327e-02
1.831566313262652557e+02	2.794544752026278250e-02
1.831966393278655687e+02	2.785480675495912578e-02
1.832366473294659102e+02	2.776375164711608959e-02
1.832766553310662232e+02	2.767235317678829951e-02
1.833166633326665362e+02	2.758068169075031731e-02
1.833566713342668493e+02	2.748880687290605404e-02
1.833966793358671623e+02	2.739679771508404457e-02
1.834366873374674753e+02	2.730472248822575151e-02
1.834766953390678168e+02	2.721264871398136609e-02
1.835167033406681298e+02	2.712064313671865012e-02
1.835567113422684429e+02	2.702877169595965107e-02
1.835967193438687843e+02	2.693709949924920702e-02
1.836367273454690974e+02	2.684569079547251269e-02
1.836767353470694104e+02	2.675460894862224936e-02
1.837167433486697519e+02	2.666391641203189056e-02
1.837567513502700649e+02	2.657367470307842733e-02
1.837967593518703779e+02	2.648394437836795387e-02
1.838367673534706910e+02	2.639478500940880754e-02
1.838767753550710324e+02	2.630625515878282430e-02
1.839167833566713455e+02	2.621841235682203716e-02
1.839567913582716301e+02	2.613131307879745791e-02
1.839967993598719715e+02	2.604501272263031603e-02
1.840368073614722846e+02	2.595956558713037599e-02
1.840768153630725976e+02	2.587502485076890665e-02
1.841168233646729391e+02	2.579144255099613883e-02
1.841568313662732521e+02	2.570886956410458127e-02
1.841968393678735652e+02	2.562735558565020985e-02
1.842368473694739066e+02	2.554694911143264718e-02
1.842768553710742196e+02	2.546769741904552492e-02
1.843168633726745327e+02	2.538964654999611298e-02
1.843568713742748741e+02	2.531284129240891911e-02
1.843968793758751872e+02	2.523732516430665651e-02
1.844368873774755002e+02	2.516314039748528131e-02
1.844768953790758417e+02	2.509032792197932529e-02
1.845169033806761263e+02	2.501892735112666924e-02
1.845569113822764393e+02	2.494897696723486283e-02
1.845969193838767808e+02	2.488051370785399757e-02
1.846369273854770654e+02	2.481357315265864810e-02
1.846769353870774069e+02	2.474818951094404085e-02
1.847169433886777483e+02	2.468439560973850755e-02
1.847569513902780329e+02	2.462222288253552993e-02
1.847969593918783744e+02	2.456170135864757173e-02
1.848369673934787158e+02	2.450285965318586487e-02
1.848769753950790005e+02	2.444572495766534487e-02
1.849169833966793419e+02	2.439032303124038029e-02
1.849569913982796834e+02	2.433667819256964820e-02
1.849969993998799680e+02	2.428481331231484644e-02
1.850370074014803095e+02	2.423474980626988060e-02
1.850770154030806225e+02	2.418650762912795404e-02
1.851170234046809071e+02	2.414010526888028807e-02
1.851570314062812486e+02	2.409555974185233901e-02
1.851970394078815900e+02	2.405288658837479235e-02
1.852370474094818746e+02	2.401209986909062441e-02
1.852770554110822161e+02	2.397321216189648649e-02
1.853170634126825576e+02	2.393623455952009413e-02
1.853570714142828422e+02	2.390117666773045046e-02
1.853970794158831836e+02	2.386804660418142057e-02
1.854370874174835251e+02	2.383685099788704007e-02
1.854770954190838097e+02	2.380759498932695853e-02
1.855171034206841512e+02	2.378028223117931508e-02
1.855571114222844642e+02	2.375491488968130629e-02
1.855971194238847772e+02	2.373149364661243654e-02
1.856371274254851187e+02	2.371001770190084984e-02
1.856771354270854033e+02	2.369048477684654666e-02
1.857171434286857163e+02	2.367289111796266887e-02
1.857571514302860578e+02	2.365723150142781672e-02
1.857971594318863708e+02	2.364349923814826684e-02
1.858371674334866839e+02	2.363168617942597652e-02
1.858771754350870253e+02	2.362178272322870698e-02
1.859171834366873384e+02	2.361377782105645792e-02
1.859571914382876514e+02	2.360765898540298502e-02
1.859971994398879929e+02	2.360341229780501399e-02
1.860372074414883059e+02	2.360102241747605648e-02
1.860772154430886189e+02	2.360047259051904073e-02
1.861172234446889604e+02	2.360174465971374286e-02
1.861572314462892734e+02	2.360481907487118475e-02
1.861972394478895865e+02	2.360967490375309383e-02
1.862372474494898711e+02	2.361628984354694274e-02
1.862772554510902125e+02	2.362464023289286008e-02
1.863172634526905256e+02	2.363470106445564670e-02
1.863572714542908386e+02	2.364644599803578454e-02
1.863972794558911801e+02	2.365984737421145123e-02
1.864372874574914931e+02	2.367487622850739798e-02
1.864772954590918062e+02	2.369150230608102134e-02
1.865173034606921476e+02	2.370969407692002928e-02
1.865573114622924606e+02	2.372941875154494645e-02
1.865973194638927737e+02	2.375064229720737219e-02
1.866373274654931151e+02	2.377332945457695870e-02
1.866773354670934282e+02	2.379744375490997280e-02
1.867173434686937412e+02	2.382294753769148565e-02
1.867573514702940827e+02	2.384980196874129585e-02
1.867973594718943673e+02	2.387796705877752446e-02
1.868373674734946803e+02	2.390740168242847657e-02
1.868773754750950218e+02	2.393806359768381117e-02
1.869173834766953064e+02	2.396990946577674461e-02
1.869573914782956479e+02	2.400289487148944342e-02
1.869973994798959893e+02	2.403697434386930717e-02
1.870374074814962739e+02	2.407210137735163111e-02
1.870774154830966154e+02	2.410822845327532590e-02
1.871174234846969568e+02	2.414530706178538363e-02
1.871574314862972415e+02	2.418328772410894764e-02
1.871974394878975829e+02	2.422212001520071892e-02
1.872374474894979244e+02	2.426175258674147933e-02
1.872774554910982090e+02	2.430213319048589796e-02
1.873174634926985505e+02	2.434320870194536454e-02
1.873574714942988635e+02	2.438492514439796408e-02
1.873974794958991481e+02	2.442722771321493777e-02
