# This wake function is calculated with resonator para. from IDDEFIX fitting.
# bunch sigma is 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
1.536707341468293464e+02	1.851537469749184664e-02
1.537107421484296879e+02	1.830238629781175477e-02
1.537507501500300009e+02	1.809057348070245916e-02
1.537907581516303139e+02	1.787997529359716328e-02
1.538307661532306554e+02	1.767063124031296659e-02
1.538707741548309684e+02	1.746258127332671675e-02
1.539107821564312815e+02	1.725586578566999305e-02
1.539507901580316229e+02	1.705052560244540300e-02
1.539907981596319360e+02	1.684660197195886333e-02
1.540308061612322490e+02	1.664413655647050891e-02
1.540708141628325905e+02	1.644317142256679354e-02
1.541108221644329035e+02	1.624374903114941468e-02
1.541508301660332165e+02	1.604591222704432676e-02
1.541908381676335296e+02	1.584970422823329256e-02
1.542308461692338426e+02	1.565516861470586316e-02
1.542708541708341556e+02	1.546234931693424991e-02
1.543108621724344971e+02	1.527129060397493764e-02
1.543508701740347817e+02	1.508203707119528877e-02
1.543908781756351232e+02	1.489463362762894101e-02
1.544308861772354646e+02	1.470912548296337587e-02
1.544708941788357492e+02	1.452555813416023592e-02
1.545109021804360907e+02	1.434397735171163285e-02
1.545509101820364322e+02	1.416442916553594528e-02
1.545909181836367168e+02	1.398695985051736333e-02
1.546309261852370582e+02	1.381161591168893199e-02
1.546709341868373997e+02	1.363844406906751690e-02
1.547109421884376843e+02	1.346749124214181512e-02
1.547509501900379973e+02	1.329880453401703286e-02
1.547909581916383388e+02	1.313243121522385086e-02
1.548309661932386234e+02	1.296841870719220649e-02
1.548709741948389649e+02	1.280681456539870498e-02
1.549109821964393063e+02	1.264766646218976921e-02
1.549509901980395910e+02	1.249102216928754845e-02
1.549909981996399324e+02	1.233692953998381456e-02
1.550310062012402739e+02	1.218543649102746783e-02
1.550710142028405585e+02	1.203659098421217509e-02
1.551110222044408999e+02	1.189044100766957490e-02
1.551510302060412414e+02	1.174703455687598104e-02
1.551910382076415260e+02	1.160641961537760281e-02
1.552310462092418675e+02	1.146864413524281180e-02
1.552710542108421805e+02	1.133375601724831080e-02
1.553110622124424935e+02	1.120180309080518258e-02
1.553510702140428066e+02	1.107283309363493035e-02
1.553910782156431196e+02	1.094689365120137675e-02
1.554310862172434327e+02	1.082403225590723023e-02
1.554710942188437741e+02	1.070429624606394035e-02
1.555111022204440872e+02	1.058773278464253398e-02
1.555511102220444002e+02	1.047438883781518469e-02
1.555911182236447416e+02	1.036431115329461070e-02
1.556311262252450547e+02	1.025754623848312494e-02
1.556711342268453677e+02	1.015414033843828508e-02
1.557111422284457092e+02	1.005413941366473975e-02
1.557511502300460222e+02	9.957589117744169646e-03
1.557911582316463353e+02	9.864534774810486059e-03
1.558311662332466767e+02	9.775021356881559084e-03
1.558711742348469897e+02	9.689093461057965428e-03
1.559111822364472744e+02	9.606795286598730430e-03
1.559511902380475874e+02	9.528170611883607019e-03
1.559911982396479289e+02	9.453262771274926340e-03
1.560312062412482419e+02	9.382114631888049255e-03
1.560712142428485549e+02	9.314768570280953716e-03
1.561112222444488964e+02	9.251266449076069043e-03
1.561512302460492094e+02	9.191649593524586770e-03
1.561912382476495225e+02	9.135958768023371909e-03
1.562312462492498639e+02	9.084234152599133041e-03
1.562712542508501770e+02	9.036515319368304544e-03
1.563112622524504900e+02	8.992841208985715568e-03
1.563512702540508315e+02	8.953250107095288637e-03
1.563912782556511445e+02	8.917779620792203044e-03
1.564312862572514575e+02	8.886466655110499685e-03
1.564712942588517706e+02	8.859347389547004084e-03
1.565113022604520836e+02	8.836457254636097616e-03
1.565513102620523966e+02	8.817830908584503233e-03
1.565913182636527381e+02	8.803502213980149080e-03
1.566313262652530227e+02	8.793504214589884654e-03
1.566713342668533642e+02	8.787869112253456766e-03
1.567113422684537056e+02	8.786628243890631101e-03
1.567513502700539902e+02	8.789812058632754180e-03
1.567913582716543317e+02	8.797450095091450400e-03
1.568313662732546732e+02	8.809570958776763785e-03
1.568713742748549578e+02	8.826202299677447793e-03
1.569113822764552992e+02	8.847370790018911635e-03
1.569513902780556407e+02	8.873102102206093314e-03
1.569913982796559253e+02	8.903420886969560730e-03
1.570314062812562668e+02	8.938350751725403567e-03
1.570714142828565798e+02	8.977914239159836066e-03
1.571114222844568644e+02	9.022132806055313189e-03
1.571514302860572059e+02	9.071026802367874661e-03
1.571914382876575473e+02	9.124615450568434108e-03
1.572314462892578319e+02	9.182916825262878169e-03
1.572714542908581734e+02	9.245947833101550439e-03
1.573114622924585149e+02	9.313724192992761317e-03
1.573514702940587995e+02	9.386260416627874997e-03
1.573914782956591409e+02	9.463569789339359301e-03
1.574314862972594824e+02	9.545664351295050920e-03
1.574714942988597670e+02	9.632554879044836690e-03
1.575115023004601085e+02	9.724250867435214191e-03
1.575515103020604499e+02	9.820760511896660036e-03
1.575915183036607345e+02	9.922090691121512179e-03
1.576315263052610476e+02	1.002824695014289426e-02
1.576715343068613606e+02	1.013923348382447971e-02
1.577115423084616737e+02	1.025505312077598305e-02
1.577515503100620151e+02	1.037570730770290446e-02
1.577915583116623282e+02	1.050119609420343061e-02
1.578315663132626412e+02	1.063151811802369451e-02
1.578715743148629826e+02	1.076667059078212189e-02
1.579115823164632957e+02	1.090664928417410355e-02
1.579515903180636087e+02	1.105144851666658989e-02
1.579915983196639502e+02	1.120106114069561141e-02
1.580316063212642632e+02	1.135547853037384251e-02
1.580716143228645763e+02	1.151469056972090517e-02
1.581116223244649177e+02	1.167868564142687977e-02
1.581516303260652307e+02	1.184745061615452913e-02
1.581916383276655154e+02	1.202097084239528955e-02
1.582316463292658568e+02	1.219923013688599747e-02
1.582716543308661699e+02	1.238221077559297986e-02
1.583116623324664829e+02	1.256989348527700993e-02
1.583516703340667959e+02	1.276225743564576506e-02
1.583916783356671374e+02	1.295928023210020374e-02
1.584316863372674504e+02	1.316093790908522305e-02
1.584716943388677635e+02	1.336720492405551845e-02
1.585117023404681049e+02	1.357805415205533620e-02
1.585517103420684180e+02	1.379345688092889141e-02
1.585917183436687310e+02	1.401338280716551976e-02
1.586317263452690725e+02	1.423780003238159231e-02
1.586717343468693855e+02	1.446667506045386069e-02
1.587117423484696985e+02	1.469997279530470963e-02
1.587517503500700116e+02	1.493765653934743531e-02
1.587917583516703246e+02	1.517968799259588469e-02
1.588317663532706376e+02	1.542602725244677890e-02
1.588717743548709791e+02	1.567663281413652493e-02
1.589117823564712921e+02	1.593146157187736583e-02
1.589517903580716052e+02	1.619046882068187962e-02
1.589917983596719466e+02	1.645360825887374340e-02
1.590318063612722312e+02	1.672083199129112061e-02
1.590718143628725727e+02	1.699209053318999699e-02
1.591118223644729142e+02	1.726733281484211721e-02
1.591518303660731988e+02	1.754650618683941884e-02
1.591918383676735402e+02	1.782955642610090791e-02
1.592318463692738817e+02	1.811642774258617750e-02
1.592718543708741663e+02	1.840706278672021856e-02
1.593118623724745078e+02	1.870140265752517558e-02
1.593518703740748208e+02	1.899938691146528524e-02
1.593918783756751054e+02	1.930095357200214620e-02
1.594318863772754469e+02	1.960603913986505575e-02
1.594718943788757883e+02	1.991457860403004348e-02
1.595119023804760729e+02	2.022650545341256323e-02
1.595519103820764144e+02	2.054175168927364903e-02
1.595919183836767559e+02	2.086024783833116680e-02
1.596319263852770405e+02	2.118192296658357940e-02
1.596719343868773819e+02	2.150670469384158290e-02
1.597119423884777234e+02	2.183451920895962059e-02
1.597519503900780080e+02	2.216529128577428981e-02
1.597919583916783495e+02	2.249894429974156479e-02
1.598319663932786909e+02	2.283540024526630949e-02
1.598719743948789755e+02	2.317457975372869822e-02
1.599119823964792886e+02	2.351640211219839169e-02
1.599519903980796300e+02	2.386078528282938385e-02
1.599919983996799147e+02	2.420764592293800366e-02
1.600320064012802561e+02	2.455689940575406585e-02
1.600720144028805692e+02	2.490845984184051828e-02
1.601120224044808822e+02	2.526224010117570154e-02
1.601520304060812236e+02	2.561815183589387021e-02
1.601920384076815367e+02	2.597610550367490320e-02
1.602320464092818497e+02	2.633601039177686787e-02
1.602720544108821912e+02	2.669777464170701442e-02
1.603120624124825042e+02	2.706130527451913390e-02
1.603520704140828173e+02	2.742650821673153771e-02
1.603920784156831587e+02	2.779328832685980244e-02
1.604320864172834717e+02	2.816154942254927088e-02
1.604720944188837848e+02	2.853119430830585584e-02
1.605121024204840978e+02	2.890212480381025920e-02
1.605521104220844109e+02	2.927424177280691167e-02
1.605921184236847239e+02	2.964744515256119775e-02
1.606321264252850654e+02	3.002163398387024812e-02
1.606721344268853784e+02	3.039670644161706139e-02
1.607121424284856914e+02	3.077255986586185585e-02
1.607521504300860045e+02	3.114909079345241569e-02
1.607921584316863459e+02	3.152619499014615995e-02
1.608321664332866590e+02	3.190376748323149603e-02
1.608721744348869720e+02	3.228170259463725156e-02
1.609121824364873135e+02	3.265989397451118936e-02
1.609521904380876265e+02	3.303823463526479182e-02
1.609921984396879395e+02	3.341661698606564201e-02
1.610322064412882810e+02	3.379493286776083516e-02
1.610722144428885656e+02	3.417307358822499475e-02
1.611122224444888786e+02	3.455092995811630957e-02
1.611522304460892201e+02	3.492839232702133617e-02
1.611922384476895331e+02	3.530535061998163471e-02
1.612322464492898462e+02	3.568169437438566127e-02
1.612722544508901876e+02	3.605731277720457262e-02
1.613122624524905007e+02	3.643209470256619786e-02
1.613522704540908137e+02	3.680592874964756789e-02
1.613922784556911552e+02	3.717870328086621962e-02
1.614322864572914398e+02	3.755030646036233016e-02
1.614722944588917812e+02	3.792062629275116947e-02
1.615123024604921227e+02	3.828955066212873931e-02
1.615523104620924073e+02	3.865696737131620042e-02
1.615923184636927488e+02	3.902276418132707286e-02
1.616323264652930618e+02	3.938682885103883535e-02
1.616723344668933464e+02	3.974904917705038981e-02
1.617123424684936879e+02	4.010931303371432360e-02
1.617523504700940293e+02	4.046750841331885756e-02
1.617923584716943139e+02	4.082352346640739926e-02
1.618323664732946554e+02	4.117724654221827096e-02
1.618723744748949969e+02	4.152856622922132535e-02
1.619123824764952815e+02	4.187737139574262274e-02
1.619523904780956229e+02	4.222355123065036492e-02
1.619923984796959644e+02	4.256699528408880440e-02
1.620324064812962490e+02	4.290759350824371876e-02
1.620724144828965905e+02	4.324523629811583697e-02
1.621124224844969319e+02	4.357981453228763902e-02
1.621524304860972165e+02	4.391121961366586252e-02
1.621924384876975296e+02	4.423934351017972527e-02
1.622324464892978710e+02	4.456407879541440104e-02
1.622724544908981557e+02	4.488531868916636330e-02
1.623124624924984971e+02	4.520295709790016908e-02
1.623524704940988386e+02	4.551688865508275728e-02
1.623924784956991232e+02	4.582700876138644935e-02
1.624324864972994646e+02	4.613321362473622039e-02
1.624724944988997777e+02	4.643540030018020182e-02
1.625125025005000907e+02	4.673346672957267439e-02
1.625525105021004322e+02	4.702731178104690990e-02
1.625925185037007452e+02	4.731683528825454677e-02
1.626325265053010583e+02	4.760193808936378362e-02
1.626725345069013997e+02	4.788252206579116793e-02
1.627125425085017127e+02	4.815849018064654458e-02
1.627525505101020258e+02	4.842974651688084636e-02
1.627925585117023388e+02	4.869619631511307861e-02
1.628325665133026519e+02	4.895774601111897717e-02
1.628725745149029649e+02	4.921430327296420770e-02
1.629125825165033064e+02	4.946577703776730561e-02
1.629525905181036194e+02	4.971207754806873658e-02
1.629925985197039324e+02	4.995311638779333790e-02
1.630326065213042739e+02	5.018880651778863389e-02
1.630726145229045869e+02	5.041906231091870111e-02
1.631126225245049000e+02	5.064379958669908144e-02
1.631526305261052130e+02	5.086293564545654733e-02
1.631926385277055545e+02	5.107638930199446398e-02
1.632326465293058675e+02	5.128408091874998159e-02
1.632726545309061805e+02	5.148593243842470440e-02
1.633126625325065220e+02	5.168186741607389695e-02
1.633526705341068066e+02	5.187181105063874004e-02
1.633926785357071196e+02	5.205569021590476103e-02
1.634326865373074611e+02	5.223343349087242182e-02
1.634726945389077741e+02	5.240497118952382877e-02
1.635127025405080872e+02	5.257023538997059736e-02
1.635527105421084286e+02	5.272915996296979185e-02
1.635927185437087417e+02	5.288168059979095337e-02
1.636327265453090547e+02	5.302773483942335025e-02
1.636727345469093962e+02	5.316726209510628381e-02
1.637127425485097092e+02	5.330020368017141658e-02
1.637527505501100222e+02	5.342650283318383514e-02
1.637927585517103637e+02	5.354610474236683876e-02
1.638327665533106483e+02	5.365895656929942775e-02
1.638727745549109898e+02	5.376500747187636792e-02
1.639127825565113028e+02	5.386420862651310898e-02
1.639527905581115874e+02	5.395651324958951334e-02
1.639927985597119289e+02	5.404187661811943322e-02
1.640328065613122703e+02	5.412025608963359075e-02
1.640728145629125549e+02	5.419161112126639340e-02
1.641128225645128964e+02	5.425590328803858026e-02
1.641528305661132379e+02	5.431309630032074565e-02
1.641928385677135225e+02	5.436315602047408352e-02
1.642328465693138639e+02	5.440605047865412769e-02
1.642728545709142054e+02	5.444174988777401164e-02
1.643128625725144900e+02	5.447022665761272475e-02
1.643528705741148315e+02	5.449145540806599880e-02
1.643928785757151729e+02	5.450541298152999925e-02
1.644328865773154575e+02	5.451207845440894650e-02
1.644728945789157706e+02	5.451143314774348908e-02
1.645129025805161120e+02	5.450346063695162696e-02
1.645529105821163967e+02	5.448814676067458007e-02
1.645929185837167381e+02	5.446547962872578391e-02
1.646329265853170796e+02	5.443544962913487301e-02
1.646729345869173642e+02	5.439804943428438316e-02
1.647129425885177056e+02	5.435327400613128995e-02
1.647529505901180471e+02	5.430112060051480588e-02
1.647929585917183317e+02	5.424158877054285899e-02
1.648329665933186732e+02	5.417468036905435241e-02
1.648729745949189862e+02	5.410039955015932128e-02
1.649129825965192992e+02	5.401875276984845903e-02
1.649529905981196407e+02	5.392974878567532993e-02
1.649929985997199537e+02	5.383339865550833270e-02
1.650330066013202668e+02	5.372971573534991024e-02
1.650730146029205798e+02	5.361871567622723822e-02
1.651130226045208929e+02	5.350041642014970872e-02
1.651530306061212059e+02	5.337483819513655359e-02
1.651930386077215474e+02	5.324200350931465597e-02
1.652330466093218604e+02	5.310193714408933258e-02
1.652730546109221734e+02	5.295466614638787844e-02
1.653130626125225149e+02	5.280021981997945479e-02
1.653530706141228279e+02	5.263862971587551787e-02
1.653930786157231410e+02	5.246992962181071946e-02
1.654330866173234824e+02	5.229415555081098899e-02
1.654730946189237955e+02	5.211134572885230826e-02
1.655131026205241085e+02	5.192154058161242008e-02
1.655531106221244215e+02	5.172478272032426938e-02
1.655931186237247630e+02	5.152111692673447957e-02
1.656331266253250476e+02	5.131059013717154810e-02
1.656731346269253606e+02	5.109325142573303835e-02
1.657131426285257021e+02	5.086915198659684723e-02
1.657531506301260151e+02	5.063834511546357053e-02
1.657931586317263282e+02	5.040088619013671084e-02
1.658331666333266696e+02	5.015683265025302345e-02
1.658731746349269827e+02	4.990624397616542918e-02
1.659131826365272957e+02	4.964918166699047036e-02
1.659531906381276372e+02	4.938570921783173168e-02
1.659931986397279502e+02	4.911589209618390239e-02
1.660332066413282632e+02	4.883979771753028942e-02
1.660732146429286047e+02	4.855749542014624331e-02
1.661132226445289177e+02	4.826905643911456184e-02
1.661532306461292308e+02	4.797455387956738038e-02
1.661932386477295438e+02	4.767406268916627582e-02
1.662332466493298284e+02	4.736765962983113115e-02
1.662732546509301699e+02	4.705542324872877963e-02
1.663132626525305113e+02	4.673743384853951827e-02
1.663532706541307959e+02	4.641377345700856138e-02
1.663932786557311374e+02	4.608452579579714464e-02
1.664332866573314789e+02	4.574977624865161907e-02
1.664732946589317635e+02	4.540961182889780706e-02
1.665133026605321049e+02	4.506412114627930676e-02
1.665533106621324464e+02	4.471339437315458715e-02
1.665933186637327310e+02	4.435752321006503074e-02
1.666333266653330725e+02	4.399660085069093118e-02
1.666733346669334139e+02	4.363072194621336192e-02
1.667133426685336985e+02	4.325998256909317774e-02
1.667533506701340400e+02	4.288448017628598147e-02
1.667933586717343530e+02	4.250431357191105514e-02
1.668333666733346377e+02	4.211958286938818213e-02
1.668733746749349791e+02	4.173038945305861808e-02
1.669133826765353206e+02	4.133683593931366390e-02
1.669533906781356052e+02	4.093902613723986866e-02
1.669933986797359466e+02	4.053706500880378122e-02
1.670334066813362881e+02	4.013105862859527723e-02
1.670734146829365727e+02	3.972111414314254824e-02
1.671134226845369142e+02	3.930733972982102670e-02
1.671534306861372272e+02	3.888984455537557866e-02
1.671934386877375402e+02	3.846873873407057054e-02
1.672334466893378817e+02	3.804413328548925805e-02
1.672734546909381947e+02	3.761614009200423686e-02
1.673134626925385078e+02	3.718487185593325611e-02
1.673534706941388208e+02	3.675044205640069783e-02
1.673934786957391339e+02	3.631296490592968856e-02
1.674334866973394469e+02	3.587255530677758986e-02
1.674734946989397883e+02	3.542932880703634352e-02
1.675135027005401014e+02	3.498340155652336636e-02
1.675535107021404144e+02	3.453489026247433952e-02
1.675935187037407559e+02	3.408391214506199807e-02
1.676335267053410689e+02	3.363058489276545687e-02
1.676735347069413820e+02	3.317502661760129978e-02
1.677135427085417234e+02	3.271735581024281386e-02
1.677535507101420365e+02	3.225769129504907351e-02
1.677935587117423495e+02	3.179615218501826573e-02
1.678335667133426909e+02	3.133285783668902924e-02
1.678735747149430040e+02	3.086792780501391650e-02
1.679135827165432886e+02	3.040148179821834662e-02
1.679535907181436016e+02	2.993363963266800279e-02
1.679935987197439431e+02	2.946452118777092080e-02
1.680336067213442561e+02	2.899424636092520075e-02
1.680736147229445692e+02	2.852293502253760993e-02
1.681136227245449106e+02	2.805070697113673517e-02
1.681536307261452237e+02	2.757768188859371569e-02
1.681936387277455367e+02	2.710397929547423909e-02
1.682336467293458782e+02	2.662971850654582973e-02
1.682736547309461912e+02	2.615501858645312774e-02
1.683136627325465042e+02	2.567999830558497648e-02
1.683536707341468457e+02	2.520477609615559556e-02
1.683936787357471587e+02	2.472947000851481031e-02
1.684336867373474718e+02	2.425419766770819940e-02
1.684736947389478132e+02	2.377907623031042320e-02
1.685137027405480978e+02	2.330422234154641212e-02
1.685537107421484109e+02	2.282975209272030542e-02
1.685937187437487523e+02	2.235578097897476454e-02
1.686337267453490369e+02	2.188242385739579132e-02
1.686737347469493784e+02	2.140979490548155714e-02
1.687137427485497199e+02	2.093800757999779438e-02
1.687537507501500045e+02	2.046717457623376674e-02
1.687937587517503459e+02	1.999740778767697402e-02
1.688337667533506874e+02	1.952881826613036761e-02
1.688737747549509720e+02	1.906151618227982028e-02
1.689137827565513135e+02	1.859561078673842988e-02
1.689537907581516549e+02	1.813121037158036200e-02
1.689937987597519395e+02	1.766842223238044782e-02
1.690338067613522810e+02	1.720735263077832408e-02
1.690738147629525940e+02	1.674810675758381731e-02
1.691138227645528787e+02	1.629078869643673863e-02
1.691538307661532201e+02	1.583550138803823532e-02
1.691938387677535616e+02	1.538234659497311752e-02
1.692338467693538462e+02	1.493142486713098203e-02
1.692738547709541876e+02	1.448283550774486471e-02
1.693138627725545291e+02	1.403667654006713998e-02
1.693538707741548137e+02	1.359304467468542242e-02
1.693938787757551552e+02	1.315203527750129393e-02
1.694338867773554966e+02	1.271374233838519670e-02
1.694738947789557812e+02	1.227825844051564155e-02
1.695139027805561227e+02	1.184567473041715606e-02
1.695539107821564357e+02	1.141608088871596746e-02
1.695939187837567488e+02	1.098956510161640428e-02
1.696339267853570618e+02	1.056621403311204521e-02
1.696739347869573749e+02	1.014611279795181800e-02
1.697139427885576879e+02	9.729344935358485991e-03
1.697539507901580293e+02	9.315992383518564499e-03
1.697939587917583424e+02	8.906135454854720648e-03
1.698339667933586554e+02	8.499852812085562440e-03
1.698739747949589969e+02	8.097221445084373803e-03
1.699139827965593099e+02	7.698316648548819002e-03
1.699539907981596230e+02	7.303212000486353044e-03
1.699939987997599644e+02	6.911979341523520788e-03
1.700340068013602774e+02	6.524688755051438749e-03
1.700740148029605905e+02	6.141408548211287240e-03
1.701140228045609319e+02	5.762205233723998767e-03
1.701540308061612450e+02	5.387143512580603449e-03
1.701940388077615580e+02	5.016286257587328212e-03
1.702340468093618426e+02	4.649694497779337937e-03
1.702740548109621841e+02	4.287427403707489218e-03
1.703140628125624971e+02	3.929542273597950996e-03
1.703540708141628102e+02	3.576094520395224890e-03
1.703940788157631516e+02	3.227137659690289956e-03
1.704340868173634647e+02	2.882723298534977784e-03
1.704740948189637777e+02	2.542901125149142107e-03
1.705141028205641192e+02	2.207718899523125698e-03
1.705541108221644322e+02	1.877222444914928038e-03
1.705941188237647452e+02	1.551455640244898092e-03
1.706341268253650867e+02	1.230460413393337418e-03
1.706741348269653997e+02	9.142767353960714032e-04
1.707141428285657128e+02	6.029426155390650056e-04
1.707541508301660542e+02	2.964940973600881558e-04
1.707941588317663388e+02	-5.034744455177605291e-06
1.708341668333666519e+02	-3.016118062758661364e-04
1.708741748349669933e+02	-5.932069568266726744e-04
1.709141828365673064e+02	-8.797920375964693495e-04
1.709541908381676194e+02	-1.161340862351578889e-03
1.709941988397679609e+02	-1.437829215754160908e-03
1.710342068413682455e+02	-1.709234851095182625e-03
1.710742148429685869e+02	-1.975537487142115141e-03
1.711142228445689284e+02	-2.236718804101530539e-03
1.711542308461692130e+02	-2.492762438708614504e-03
1.711942388477695545e+02	-2.743653978443092150e-03
1.712342468493698959e+02	-2.989380954877524522e-03
1.712742548509701805e+02	-3.229932836163082813e-03
1.713142628525705220e+02	-3.465301018663424597e-03
1.713542708541708350e+02	-3.695478817735061827e-03
1.713942788557711197e+02	-3.920461457668061520e-03
1.714342868573714611e+02	-4.140246060791229026e-03
1.714742948589718026e+02	-4.354831635749897151e-03
1.715143028605720872e+02	-4.564219064962757831e-03
1.715543108621724286e+02	-4.768411091270624048e-03
1.715943188637727701e+02	-4.967412303779623027e-03
1.716343268653730547e+02	-5.161229122913953138e-03
1.716743348669733962e+02	-5.349869784684038385e-03
1.717143428685737376e+02	-5.533344324179718596e-03
1.717543508701740222e+02	-5.711664558303139808e-03
1.717943588717743637e+02	-5.884844067745764913e-03
1.718343668733747052e+02	-6.052898178225138773e-03
1.718743748749749898e+02	-6.215843940990715445e-03
1.719143828765753028e+02	-6.373700112612398078e-03
1.719543908781756159e+02	-6.526487134058405089e-03
1.719943988797759289e+02	-6.674227109082500435e-03
1.720344068813762703e+02	-6.816943781928008241e-03
1.720744148829765834e+02	-6.954662514361540683e-03
1.721144228845768964e+02	-7.087410262051885984e-03
1.721544308861772379e+02	-7.215215550308308988e-03
1.721944388877775509e+02	-7.338108449186610087e-03
1.722344468893778640e+02	-7.456120547983729682e-03
1.722744548909782054e+02	-7.569284929133109768e-03
1.723144628925785184e+02	-7.677636141510537499e-03
1.723544708941788315e+02	-7.781210173174064708e-03
1.723944788957791729e+02	-7.880044423546542567e-03
1.724344868973794860e+02	-7.974177675057600792e-03
1.724744948989797990e+02	-8.063650064262543535e-03
1.725145029005801121e+02	-8.148503052451971235e-03
1.725545109021804251e+02	-8.228779395770184288e-03
1.725945189037807381e+02	-8.304523114855039828e-03
1.726345269053810512e+02	-8.375779464019801612e-03
1.726745349069813926e+02	-8.442594899992926852e-03
1.727145429085817057e+02	-8.505017050227841116e-03
1.727545509101820187e+02	-8.563094680807301420e-03
1.727945589117823602e+02	-8.616877663954188721e-03
1.728345669133826732e+02	-8.666416945166267871e-03
1.728745749149829862e+02	-8.711764509995513148e-03
1.729145829165833277e+02	-8.752973350486352444e-03
1.729545909181836407e+02	-8.790097431293178443e-03
1.729945989197839538e+02	-8.823191655491363639e-03
1.730346069213842952e+02	-8.852311830104448581e-03
1.730746149229845798e+02	-8.877514631362125319e-03
1.731146229245848929e+02	-8.898857569706989518e-03
1.731546309261852343e+02	-8.916398954570822419e-03
1.731946389277855474e+02	-8.930197858937602429e-03
1.732346469293858604e+02	-8.940314083708857107e-03
1.732746549309862019e+02	-8.946808121894685856e-03
1.733146629325864865e+02	-8.949741122644194052e-03
1.733546709341868279e+02	-8.949174855138115545e-03
1.733946789357871694e+02	-8.945171672357308743e-03
1.734346869373874540e+02	-8.937794474749724549e-03
1.734746949389877955e+02	-8.927106673813068466e-03
1.735147029405881369e+02	-8.913172155610299408e-03
1.735547109421884215e+02	-8.896055244237277906e-03
1.735947189437887630e+02	-8.875820665263347425e-03
1.736347269453890760e+02	-8.852533509158653710e-03
1.736747349469893607e+02	-8.826259194729785609e-03
1.737147429485897021e+02	-8.797063432583161063e-03
1.737547509501900436e+02	-8.765012188629229400e-03
1.737947589517903282e+02	-8.730171647651750050e-03
1.738347669533906696e+02	-8.692608176956825167e-03
1.738747749549910111e+02	-8.652388290119588515e-03
1.739147829565912957e+02	-8.609578610847753999e-03
1.739547909581916372e+02	-8.564245836979808221e-03
1.739947989597919786e+02	-8.516456704635220337e-03
1.740348069613922632e+02	-8.466277952532252210e-03
1.740748149629926047e+02	-8.413776286494150866e-03
1.741148229645929462e+02	-8.359018344161073949e-03
1.741548309661932308e+02	-8.302070659919166123e-03
1.741948389677935722e+02	-8.242999630070930311e-03
1.742348469693938853e+02	-8.181871478261592071e-03
1.742748549709941699e+02	-8.118752221173598446e-03
1.743148629725945113e+02	-8.053707634511967500e-03
1.743548709741948244e+02	-7.986803219293779968e-03
1.743948789757951374e+02	-7.918104168458383121e-03
1.744348869773954789e+02	-7.847675333811534107e-03
1.744748949789957919e+02	-7.775581193325495528e-03
1.745149029805961050e+02	-7.701885818803822815e-03
1.745549109821964464e+02	-7.626652843928750924e-03
1.745949189837967594e+02	-7.549945432707801628e-03
1.746349269853970725e+02	-7.471826248332299157e-03
1.746749349869974139e+02	-7.392357422460149770e-03
1.747149429885977270e+02	-7.311600524943803400e-03
1.747549509901980400e+02	-7.229616534009763833e-03
1.747949589917983531e+02	-7.146465806908094444e-03
1.748349669933986661e+02	-7.062208051043663594e-03
1.748749749949989791e+02	-6.976902295602693468e-03
1.749149829965993206e+02	-6.890606863686780589e-03
1.749549909981996336e+02	-6.803379344967805213e-03
1.749949989997999467e+02	-6.715276568875340989e-03
1.750350070014002597e+02	-6.626354578329111261e-03
1.750750150030006012e+02	-6.536668604026777199e-03
1.751150230046009142e+02	-6.446273039300033474e-03
1.751550310062012272e+02	-6.355221415549653155e-03
1.751950390078015687e+02	-6.263566378267941201e-03
1.752350470094018817e+02	-6.171359663663232402e-03
1.752750550110021948e+02	-6.078652075892137553e-03
1.753150630126025362e+02	-5.985493464910739830e-03
1.753550710142028208e+02	-5.891932704956400445e-03
1.753950790158031339e+02	-5.798017673664231965e-03
1.754350870174034753e+02	-5.703795231832557711e-03
1.754750950190037884e+02	-5.609311203840294975e-03
1.755151030206041014e+02	-5.514610358727455378e-03
1.755551110222044429e+02	-5.419736391947123713e-03
1.755951190238047843e+02	-5.324731907791248504e-03
1.756351270254050689e+02	-5.229638402503507949e-03
1.756751350270054104e+02	-5.134496248079858417e-03
1.757151430286057519e+02	-5.039344676767911098e-03
1.757551510302060365e+02	-4.944221766266630388e-03
1.757951590318063779e+02	-4.849164425633724872e-03
1.758351670334067194e+02	-4.754208381907387877e-03
1.758751750350070040e+02	-4.659388167442142167e-03
1.759151830366073170e+02	-4.564737107968391307e-03
1.759551910382076585e+02	-4.470287311376041142e-03
1.759951990398079431e+02	-4.376069657227044281e-03
1.760352070414082846e+02	-4.282113786999035103e-03
1.760752150430085976e+02	-4.188448095063942826e-03
1.761152230446089106e+02	-4.095099720404199450e-03
1.761552310462092521e+02	-4.002094539065014292e-03
1.761952390478095651e+02	-3.909457157349068533e-03
1.762352470494098782e+02	-3.817210905752693034e-03
1.762752550510102196e+02	-3.725377833642166351e-03
1.763152630526105327e+02	-3.633978704674856609e-03
1.763552710542108457e+02	-3.543032992962325423e-03
1.763952790558111872e+02	-3.452558879974508294e-03
1.764352870574115002e+02	-3.362573252187874527e-03
1.764752950590118132e+02	-3.273091699471590999e-03
1.765153030606121263e+02	-3.184128514215212990e-03
1.765553110622124393e+02	-3.095696691191148365e-03
1.765953190638127523e+02	-3.007807928154524954e-03
