# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
8.352000000000000e+00	-4.764452271333001e-02	1.609855043420000e-03	2.354057640650000e-04
8.353000000000000e+00	-4.785986712743000e-02	1.601286826660000e-03	2.560887278738000e-04
8.353999999999999e+00	-4.803315614371000e-02	1.592262374247000e-03	2.764298308559000e-04
8.355000000000000e+00	-4.820644515955001e-02	1.583237921830000e-03	2.967709338337000e-04
8.356000000000000e+00	-4.830004187924001e-02	1.573357078582000e-03	3.163261152451000e-04
8.356999999999999e+00	-4.839363859893000e-02	1.563476235334000e-03	3.358812966565000e-04
8.358000000000001e+00	-4.845003917904000e-02	1.553197544340000e-03	3.549962302832000e-04
8.359000000000000e+00	-4.846924362037001e-02	1.542521005608000e-03	3.736709161347000e-04
8.359999999999999e+00	-4.848844806132000e-02	1.531844466873000e-03	3.923456019809000e-04
8.361000000000001e+00	-4.843937682246000e-02	1.520437078050000e-03	4.100535474636999e-04
8.362000000000000e+00	-4.839030558359000e-02	1.509029689226000e-03	4.277614929465000e-04
8.363000000000000e+00	-4.831052598803000e-02	1.497291121763000e-03	4.449474200289000e-04
8.364000000000001e+00	-4.820003803645000e-02	1.485221375668000e-03	4.616113287222001e-04
8.365000000000000e+00	-4.808955008458000e-02	1.473151629569000e-03	4.782752374095001e-04
8.366000000000000e+00	-4.792516413694001e-02	1.460491130366000e-03	4.938272910996000e-04
8.367000000000001e+00	-4.776077818929000e-02	1.447830631163000e-03	5.093793447898000e-04
8.368000000000000e+00	-4.757348744141000e-02	1.434911830703000e-03	5.243465189829000e-04
8.369000000000000e+00	-4.736329189378000e-02	1.421734728992000e-03	5.387288136917001e-04
8.369999999999999e+00	-4.715309634594000e-02	1.408557627278000e-03	5.531111083939000e-04
8.371000000000000e+00	-4.690565280007001e-02	1.394940031321000e-03	5.662759931926000e-04
8.372000000000000e+00	-4.665820925419999e-02	1.381322435363000e-03	5.794408779913000e-04
8.372999999999999e+00	-4.639660823370000e-02	1.367523321533000e-03	5.919784784790999e-04
8.374000000000001e+00	-4.612084973887000e-02	1.353542689834000e-03	6.038887946698000e-04
8.375000000000000e+00	-4.584509124393001e-02	1.339562058135000e-03	6.157991108535000e-04
8.375999999999999e+00	-4.555021643485000e-02	1.325296578831000e-03	6.264283301282000e-04
8.377000000000001e+00	-4.525534162576000e-02	1.311031099528000e-03	6.370575494028000e-04
8.378000000000000e+00	-4.495558640050000e-02	1.296662341196000e-03	6.470382896451000e-04
8.379000000000000e+00	-4.465095075918000e-02	1.282190303837000e-03	6.563705508690001e-04
8.380000000000001e+00	-4.434631511785999e-02	1.267718266478000e-03	6.657028120859002e-04
8.381000000000000e+00	-4.404132062059000e-02	1.253117431935000e-03	6.737328573857000e-04
8.382000000000000e+00	-4.373632612331000e-02	1.238516597393000e-03	6.817629026854998e-04
8.382999999999999e+00	-4.343582108931001e-02	1.223889667260000e-03	6.891444312576000e-04
8.384000000000000e+00	-4.313980551850000e-02	1.209236641536000e-03	6.958774431161001e-04
8.385000000000000e+00	-4.284378994778000e-02	1.194583615813000e-03	7.026104549676000e-04
8.385999999999999e+00	-4.256591715250000e-02	1.179953233524000e-03	7.080617970258000e-04
8.387000000000000e+00	-4.228804435722000e-02	1.165322851236000e-03	7.135131390840001e-04
8.388000000000000e+00	-4.202368414879000e-02	1.150740021729000e-03	7.183362427214001e-04
8.388999999999999e+00	-4.177283652691000e-02	1.136204745003000e-03	7.225311079516000e-04
8.390000000000001e+00	-4.152198890522000e-02	1.121669468278000e-03	7.267259731751001e-04
8.391000000000000e+00	-4.130666335441000e-02	1.107298806678000e-03	7.296989440075000e-04
8.391999999999999e+00	-4.109133780360000e-02	1.092928145078000e-03	7.326719148398000e-04
8.393000000000001e+00	-4.089777930092000e-02	1.078672792749000e-03	7.350556631760999e-04
8.394000000000000e+00	-4.072598784592000e-02	1.064532749687000e-03	7.368501890292000e-04
8.395000000000000e+00	-4.055419639120000e-02	1.050392706627000e-03	7.386447148761000e-04
8.396000000000001e+00	-4.043337264072000e-02	1.036545257512000e-03	7.393125133425000e-04
8.397000000000000e+00	-4.031254889024000e-02	1.022697808396000e-03	7.399803118088000e-04
8.398000000000000e+00	-4.022059327499000e-02	1.009025387383000e-03	7.401144053721001e-04
8.398999999999999e+00	-4.015750579434000e-02	9.955279944698001e-04	7.397147940440000e-04
8.400000000000000e+00	-4.009441831403000e-02	9.820306015583002e-04	7.393151827103001e-04
8.401000000000000e+00	-4.009509191960000e-02	9.689357701645001e-04	7.379143492828001e-04
8.401999999999999e+00	-4.009576552517000e-02	9.558409387707001e-04	7.365135158553002e-04
8.403000000000000e+00	-4.013092527347000e-02	9.429709632640000e-04	7.346482085661000e-04
8.404000000000000e+00	-4.020057116374000e-02	9.303258436394000e-04	7.323184274255000e-04
8.404999999999999e+00	-4.027021705441000e-02	9.176807240175000e-04	7.299886462803000e-04
8.406000000000001e+00	-4.041317258979001e-02	9.055267627482001e-04	7.268074502612000e-04
8.407000000000000e+00	-4.055612812517001e-02	8.933728014789999e-04	7.236262542422000e-04
8.407999999999999e+00	-4.073744530939000e-02	8.814821430393000e-04	7.200603144186000e-04
8.409000000000001e+00	-4.095712414162000e-02	8.698547874235000e-04	7.161096307987000e-04
8.410000000000000e+00	-4.117680297428000e-02	8.582274318106000e-04	7.121589471751000e-04
8.411000000000000e+00	-4.147565610619000e-02	8.471558901517000e-04	7.075242072571000e-04
8.412000000000001e+00	-4.177450923810000e-02	8.360843484928000e-04	7.028894673391000e-04
8.413000000000000e+00	-4.211367991934000e-02	8.253021077924000e-04	6.979567132849000e-04
8.414000000000000e+00	-4.249316814905000e-02	8.148091680441001e-04	6.927259451010000e-04
8.414999999999999e+00	-4.287265637920000e-02	8.043162282991000e-04	6.874951769143000e-04
8.416000000000000e+00	-4.333323445085000e-02	7.944181369502000e-04	6.817580906651000e-04
8.417000000000000e+00	-4.379381252251000e-02	7.845200456014000e-04	6.760210044160000e-04
8.417999999999999e+00	-4.429465788235000e-02	7.749242011931000e-04	6.700759991982000e-04
8.419000000000000e+00	-4.483577052950000e-02	7.656306037187000e-04	6.639230750164000e-04
8.420000000000000e+00	-4.537688317708000e-02	7.563370062477001e-04	6.577701508328001e-04
8.420999999999999e+00	-4.599697310664001e-02	7.476509498719000e-04	6.512917383331001e-04
8.422000000000001e+00	-4.661706303620001e-02	7.389648934961000e-04	6.448133258334000e-04
8.423000000000000e+00	-4.727537186431000e-02	7.305808647743001e-04	6.382168390096000e-04
8.423999999999999e+00	-4.797189959014000e-02	7.224988636999000e-04	6.315022778641000e-04
8.425000000000001e+00	-4.866842731637000e-02	7.144168626288000e-04	6.247877167179000e-04
8.426000000000000e+00	-4.943790261360001e-02	7.069290252948000e-04	6.179244871673000e-04
8.427000000000000e+00	-5.020737791083000e-02	6.994411879609000e-04	6.110612576167000e-04
8.428000000000001e+00	-5.101112786757000e-02	6.922423779636000e-04	6.041660987395001e-04
8.429000000000000e+00	-5.184915248308001e-02	6.853325952966001e-04	5.972390105365000e-04
8.430000000000000e+00	-5.268717709894000e-02	6.784228126326000e-04	5.903119223335000e-04
8.430999999999999e+00	-5.358849822232001e-02	6.720690056727000e-04	5.834023501072000e-04
8.432000000000000e+00	-5.448981934570000e-02	6.657151987127000e-04	5.764927778810000e-04
8.433000000000000e+00	-5.541976684420000e-02	6.596255075897000e-04	5.696305779902000e-04
8.433999999999999e+00	-5.637834071721000e-02	6.537999322980000e-04	5.628157504340000e-04
8.435000000000000e+00	-5.733691459048000e-02	6.479743570089000e-04	5.560009228786000e-04
8.436000000000000e+00	-5.834597951463000e-02	6.426439635078002e-04	5.493532724966000e-04
8.436999999999999e+00	-5.935504443877000e-02	6.373135700066000e-04	5.427056221145000e-04
8.438000000000001e+00	-6.038565584667001e-02	6.322117947420000e-04	5.361750866345999e-04
8.439000000000000e+00	-6.143781373784000e-02	6.273386377091000e-04	5.297616660545000e-04
8.440000000000000e+00	-6.248997162920000e-02	6.224654806785001e-04	5.233482454759000e-04
8.441000000000001e+00	-6.357727716761000e-02	6.180071771138001e-04	5.172302155418000e-04
8.442000000000000e+00	-6.466458270601000e-02	6.135488735492000e-04	5.111121856078001e-04
8.443000000000000e+00	-6.576526364233000e-02	6.092748368283000e-04	5.051692676517000e-04
8.444000000000001e+00	-6.687931997626000e-02	6.051850669470999e-04	4.994014616700000e-04
8.445000000000000e+00	-6.799337631028000e-02	6.010952970676000e-04	4.936336556904001e-04
8.446000000000000e+00	-6.912543619413000e-02	5.973243436432000e-04	4.882642233177000e-04
8.446999999999999e+00	-7.025749607796999e-02	5.935533902187000e-04	4.828947909450000e-04
8.448000000000000e+00	-7.139406161094999e-02	5.899155740573000e-04	4.777451414362000e-04
8.449000000000000e+00	-7.253513279296001e-02	5.864108951559999e-04	4.728152747865000e-04
8.449999999999999e+00	-7.367620397497000e-02	5.829062162557998e-04	4.678854081394000e-04
8.451000000000001e+00	-7.481715759860000e-02	5.796130459678000e-04	4.634291517499000e-04
8.452000000000000e+00	-7.595811122224000e-02	5.763198756797000e-04	4.589728953605000e-04
8.452999999999999e+00	-7.709442840678001e-02	5.731042762792000e-04	4.547668398442000e-04
8.454000000000001e+00	-7.822610915233000e-02	5.699662477645000e-04	4.508109851956000e-04
8.455000000000000e+00	-7.935778989778000e-02	5.668282192504000e-04	4.468551305497000e-04
8.456000000000000e+00	-8.047112656828000e-02	5.637880041897000e-04	4.434191948889000e-04
8.457000000000001e+00	-8.158446323878001e-02	5.607477891289000e-04	4.399832592281000e-04
8.458000000000000e+00	-8.268418919777000e-02	5.577276607795000e-04	4.368134355406000e-04
8.459000000000000e+00	-8.377030444556000e-02	5.547276191410001e-04	4.339097238207001e-04
8.460000000000001e+00	-8.485641969315000e-02	5.517275775023001e-04	4.310060121037000e-04
8.461000000000000e+00	-8.590673759092000e-02	5.487104114247000e-04	4.286397599384000e-04
8.462000000000000e+00	-8.695705548869000e-02	5.456932453472000e-04	4.262735077731000e-04
8.462999999999999e+00	-8.798538952856000e-02	5.426393650738000e-04	4.241751790164000e-04
8.464000000000000e+00	-8.899173971103000e-02	5.395487706053000e-04	4.223447736626000e-04
8.465000000000000e+00	-8.999808989321000e-02	5.364581761362000e-04	4.205143683117000e-04
8.465999999999999e+00	-9.095280703283999e-02	5.332394865755000e-04	4.192116438491999e-04
8.467000000000001e+00	-9.190752417246001e-02	5.300207970147000e-04	4.179089193868000e-04
8.468000000000000e+00	-9.283289145781999e-02	5.267118595576000e-04	4.168628581995001e-04
8.468999999999999e+00	-9.372890888954001e-02	5.233126742063000e-04	4.160734602819000e-04
8.470000000000001e+00	-9.462492632092000e-02	5.199134888537000e-04	4.152840623669000e-04
8.471000000000000e+00	-9.545586269619001e-02	5.162842811179000e-04	4.149878771780000e-04
8.472000000000000e+00	-9.628679907147000e-02	5.126550733821000e-04	4.146916919890000e-04
8.473000000000001e+00	-9.708238622317000e-02	5.088878189922999e-04	4.146294200880000e-04
8.474000000000000e+00	-9.784262415208000e-02	5.049825179515000e-04	4.148010614698001e-04
8.475000000000000e+00	-9.860286208056999e-02	5.010772169089001e-04	4.149727028540000e-04
8.476000000000001e+00	-9.928761781143000e-02	4.968537567140000e-04	4.155820509693000e-04
8.477000000000000e+00	-9.997237354228002e-02	4.926302965191002e-04	4.161913990846000e-04
8.478000000000000e+00	-1.006174430511000e-01	4.882289822998000e-04	4.170024653317000e-04
8.478999999999999e+00	-1.012228263389000e-01	4.836498140600000e-04	4.180152497060000e-04
8.480000000000000e+00	-1.018282096262000e-01	4.790706458181000e-04	4.190280340824000e-04
8.481000000000000e+00	-1.023512730525000e-01	4.741032069839000e-04	4.204064534346000e-04
8.481999999999999e+00	-1.028743364789000e-01	4.691357681497000e-04	4.217848727869000e-04
8.483000000000001e+00	-1.033552567563000e-01	4.639606170549000e-04	4.233257679259000e-04
8.484000000000000e+00	-1.037940338857000e-01	4.585777537040000e-04	4.250291388482001e-04
8.484999999999999e+00	-1.042328110146000e-01	4.531948903507000e-04	4.267325097721000e-04
8.486000000000001e+00	-1.045863428974000e-01	4.473752282278000e-04	4.287179360673000e-04
8.487000000000000e+00	-1.049398747802000e-01	4.415555661049000e-04	4.307033623626000e-04
8.488000000000000e+00	-1.052508155557000e-01	4.355098653634001e-04	4.328076026730000e-04
8.489000000000001e+00	-1.055191652248000e-01	4.292381260082000e-04	4.350306569958000e-04
8.490000000000000e+00	-1.057875148934000e-01	4.229663866505001e-04	4.372537113197000e-04
8.491000000000000e+00	-1.059717696380000e-01	4.162336454712000e-04	4.396691207046001e-04
8.492000000000001e+00	-1.061560243825000e-01	4.095009042920000e-04	4.420845300896000e-04
8.493000000000000e+00	-1.062992824257000e-01	4.025364755496000e-04	4.445733982287000e-04
8.494000000000000e+00	-1.064015437685000e-01	3.953403592493000e-04	4.471357251205000e-04
8.494999999999999e+00	-1.065038051108000e-01	3.881442429464000e-04	4.496980520128000e-04
8.496000000000000e+00	-1.065271665557000e-01	3.804890642885000e-04	4.523623625414000e-04
8.497000000000000e+00	-1.065505280006000e-01	3.728338856306000e-04	4.550266730701000e-04
8.497999999999999e+00	-1.065364651033000e-01	3.649547105484000e-04	4.577200840674000e-04
8.499000000000001e+00	-1.064849778646000e-01	3.568515390469000e-04	4.604425955328000e-04
8.500000000000000e+00	-1.064334906255000e-01	3.487483675430000e-04	4.631651069982000e-04
8.500999999999999e+00	-1.063121176881000e-01	3.402150352716000e-04	4.659038068389000e-04
8.502000000000001e+00	-1.061907447507000e-01	3.316817030002000e-04	4.686425066795000e-04
8.503000000000000e+00	-1.060373377805000e-01	3.229455580316000e-04	4.713694710603001e-04
8.504000000000000e+00	-1.058518967781000e-01	3.140066003704000e-04	4.740846999816000e-04
8.505000000000001e+00	-1.056664557753000e-01	3.050676427071000e-04	4.767999289024999e-04
8.506000000000000e+00	-1.054235513045000e-01	2.957541744647000e-04	4.794549213182000e-04
8.507000000000000e+00	-1.051806468336000e-01	2.864407062222000e-04	4.821099137339000e-04
8.507999999999999e+00	-1.049126676542000e-01	2.769587360838000e-04	4.847180976908000e-04
8.509000000000000e+00	-1.046196137667000e-01	2.673082640531000e-04	4.872794731897999e-04
8.510000000000000e+00	-1.043265598789000e-01	2.576577920208000e-04	4.898408486881000e-04
8.510999999999999e+00	-1.039912936112000e-01	2.477139656332000e-04	4.922790488620001e-04
8.512000000000000e+00	-1.036560273434000e-01	2.377701392456000e-04	4.947172490360000e-04
8.513000000000000e+00	-1.033038876619000e-01	2.277043772185000e-04	4.970811819512000e-04
8.513999999999999e+00	-1.029348745670000e-01	2.175166795543000e-04	4.993708476094002e-04
8.515000000000001e+00	-1.025658614720000e-01	2.073289818891000e-04	5.016605132665999e-04
8.516000000000000e+00	-1.021719942164000e-01	1.969523638711000e-04	5.037807978036000e-04
8.516999999999999e+00	-1.017781269608000e-01	1.865757458531000e-04	5.059010823405999e-04
8.518000000000001e+00	-1.013764389183000e-01	1.761346674129000e-04	5.079286323443000e-04
8.519000000000000e+00	-1.009669300890000e-01	1.656291285518000e-04	5.098634478167000e-04
8.520000000000000e+00	-1.005574212597000e-01	1.551235896905000e-04	5.117982632881000e-04
8.521000000000001e+00	-1.001416915992000e-01	1.445537092615000e-04	5.135364565771000e-04
8.522000000000000e+00	-9.972596193876000e-02	1.339838288326000e-04	5.152746498661000e-04
8.523000000000000e+00	-9.931187878085000e-02	1.234161001172000e-04	5.169114751549000e-04
8.523999999999999e+00	-9.889944212547999e-02	1.128505231153000e-04	5.184469324457000e-04
8.525000000000000e+00	-9.848700547017000e-02	1.022849461139000e-04	5.199823897354000e-04
8.526000000000000e+00	-9.808735170922001e-02	9.179582876622000e-05	5.213140684103000e-04
8.526999999999999e+00	-9.768769794826000e-02	8.130671141852000e-05	5.226457470853001e-04
8.528000000000000e+00	-9.729910976953000e-02	7.089336274207000e-05	5.238775303809001e-04
8.529000000000000e+00	-9.692158717280000e-02	6.055578273523000e-05	5.250094182993000e-04
8.529999999999999e+00	-9.654406457623001e-02	5.021820272962999e-05	5.261413062168000e-04
8.531000000000001e+00	-9.619776284905000e-02	4.010953964150001e-05	5.270823092276000e-04
8.532000000000000e+00	-9.585146112187000e-02	3.000087655338000e-05	5.280233122384000e-04
8.532999999999999e+00	-9.552512797012000e-02	2.004619086164000e-05	5.288756934389000e-04
8.534000000000001e+00	-9.521876339334999e-02	1.024548256293000e-05	5.296394528308000e-04
8.535000000000000e+00	-9.491239881685000e-02	4.447742663304001e-07	5.304032122219000e-04
8.536000000000000e+00	-9.465420281118000e-02	-8.967944722128000e-06	5.310078546553000e-04
8.537000000000001e+00	-9.439600680551000e-02	-1.838066371060000e-05	5.316124970886999e-04
8.538000000000000e+00	-9.416571501326002e-02	-2.755920922574000e-05	5.321487299391000e-04
8.539000000000000e+00	-9.396332743381999e-02	-3.650358127263000e-05	5.326165532080999e-04
8.539999999999999e+00	-9.376093985471000e-02	-4.544795331657000e-05	5.330843764763999e-04
8.541000000000000e+00	-9.362130827395000e-02	-5.384397686838000e-05	5.334414752155000e-04
8.542000000000000e+00	-9.348167669318999e-02	-6.224000042019999e-05	5.337985739546000e-04
8.542999999999999e+00	-9.337650399013001e-02	-7.032236625743001e-05	5.341150414059000e-04
8.544000000000000e+00	-9.330579016404002e-02	-7.809107438686000e-05	5.343908775703000e-04
8.545000000000000e+00	-9.323507633835999e-02	-8.585978251247002e-05	5.346667137345000e-04
8.545999999999999e+00	-9.323857097467000e-02	-9.292391455968000e-05	5.348936373413000e-04
8.547000000000001e+00	-9.324206561099001e-02	-9.998804660690000e-05	5.351205609481001e-04
8.548000000000000e+00	-9.328483635835000e-02	-1.066624426873000e-04	5.353403858564000e-04
8.548999999999999e+00	-9.336688321589000e-02	-1.129471028093000e-04	5.355531120664000e-04
8.550000000000001e+00	-9.344893007388001e-02	-1.192317629268000e-04	5.357658382765000e-04
8.551000000000000e+00	-9.361286032067001e-02	-1.246650595128000e-04	5.360008874177000e-04
8.552000000000000e+00	-9.377679056746001e-02	-1.300983560987000e-04	5.362359365590000e-04
8.553000000000001e+00	-9.398279451411001e-02	-1.350718344421000e-04	5.365010149191000e-04
8.554000000000000e+00	-9.423087215971000e-02	-1.395854945529000e-04	5.367961224974000e-04
8.555000000000000e+00	-9.447894980577000e-02	-1.440991546583000e-04	5.370912300762000e-04
8.555999999999999e+00	-9.481232890111001e-02	-1.476291079070000e-04	5.374847341786000e-04
8.557000000000000e+00	-9.514570799645002e-02	-1.511590611557000e-04	5.378782382809000e-04
8.558000000000000e+00	-9.552174462859001e-02	-1.541675010747000e-04	5.383400972192000e-04
8.558999999999999e+00	-9.594043879659001e-02	-1.566544276755000e-04	5.388703109919000e-04
8.560000000000000e+00	-9.635913296503999e-02	-1.591413542703000e-04	5.394005247656000e-04
8.561000000000000e+00	-9.686199768805999e-02	-1.605311923446000e-04	5.401051018343000e-04
8.561999999999999e+00	-9.736486241109001e-02	-1.619210304189000e-04	5.408096789031000e-04
8.563000000000001e+00	-9.790865874707001e-02	-1.627381532687000e-04	5.416196178354000e-04
8.564000000000000e+00	-9.849338669513000e-02	-1.629825609064000e-04	5.425349186291000e-04
8.565000000000000e+00	-9.907811464361001e-02	-1.632269685377000e-04	5.434502194240001e-04
8.566000000000001e+00	-9.974124418108000e-02	-1.622837365618000e-04	5.446106863662002e-04
8.567000000000000e+00	-1.004043737185000e-01	-1.613405045859000e-04	5.457711533084000e-04
8.568000000000000e+00	-1.011044069181000e-01	-1.597855945274000e-04	5.470701615019000e-04
8.569000000000001e+00	-1.018413437788000e-01	-1.576190063995000e-04	5.485077109436001e-04
8.570000000000000e+00	-1.025782806399000e-01	-1.554524182648000e-04	5.499452603870000e-04
8.571000000000000e+00	-1.033833326121000e-01	-1.520335540899000e-04	5.516886989730000e-04
8.571999999999999e+00	-1.041883845842000e-01	-1.486146899150000e-04	5.534321375590000e-04
8.573000000000000e+00	-1.050241227280000e-01	-1.445587488902000e-04	5.553410932990001e-04
8.574000000000000e+00	-1.058905470428000e-01	-1.398657310295000e-04	5.574155661893000e-04
8.574999999999999e+00	-1.067569713578000e-01	-1.351727131617000e-04	5.594900390815000e-04
8.576000000000001e+00	-1.076770343324000e-01	-1.291908915317000e-04	5.619165170938002e-04
8.577000000000000e+00	-1.085970973069000e-01	-1.232090699016000e-04	5.643429951060000e-04
8.577999999999999e+00	-1.095396529669000e-01	-1.165791969420000e-04	5.669536402639000e-04
8.579000000000001e+00	-1.105047013117000e-01	-1.093012726670000e-04	5.697484525633000e-04
8.580000000000000e+00	-1.114697496567000e-01	-1.020233483850000e-04	5.725432648648000e-04
8.581000000000000e+00	-1.124702927248000e-01	-9.344943506636999e-05	5.757176833139000e-04
8.582000000000001e+00	-1.134708357929000e-01	-8.487552174773000e-05	5.788921017629999e-04
8.583000000000000e+00	-1.144840083915000e-01	-7.565737631496000e-05	5.822592513363000e-04
8.584000000000000e+00	-1.155098105205000e-01	-6.579499878200000e-05	5.858191320297000e-04
8.585000000000001e+00	-1.165356126495000e-01	-5.593262124213000e-05	5.893790127251000e-04
8.586000000000000e+00	-1.175757946314000e-01	-4.479665225003000e-05	5.933244995845000e-04
8.587000000000000e+00	-1.186159766134000e-01	-3.366068325794000e-05	5.972699864438000e-04
8.587999999999999e+00	-1.196576419085000e-01	-2.189896672055000e-05	6.014053771738000e-04
8.589000000000000e+00	-1.207007905169000e-01	-9.511502651486000e-06	6.057306717704000e-04
8.590000000000000e+00	-1.217439391251000e-01	2.875961424207000e-06	6.100559663690000e-04
8.590999999999999e+00	-1.227782235314000e-01	1.648578422231000e-05	6.147491673848000e-04
8.592000000000001e+00	-1.238125079377000e-01	3.009560702040000e-05	6.194423684005000e-04
8.593000000000000e+00	-1.248362970580000e-01	4.429864144816000e-05	6.243104763802000e-04
8.593999999999999e+00	-1.258495908926000e-01	5.909488749272001e-05	6.293534913198000e-04
8.595000000000001e+00	-1.268628847271000e-01	7.389113354351001e-05	6.343965062612000e-04
8.596000000000000e+00	-1.278428924671000e-01	8.983136349289000e-05	6.397650372017000e-04
8.597000000000000e+00	-1.288229002070000e-01	1.057715934423000e-04	6.451335681422001e-04
8.598000000000001e+00	-1.297800972348000e-01	1.222595169953000e-04	6.506496357691000e-04
8.599000000000000e+00	-1.307144835507000e-01	1.392951341401000e-04	6.563132400791000e-04
8.600000000000000e+00	-1.316488698663000e-01	1.563307512906000e-04	6.619768443906000e-04
8.601000000000001e+00	-1.325253905202000e-01	1.744073955657000e-04	6.678990704921001e-04
8.602000000000000e+00	-1.334019111740000e-01	1.924840398407000e-04	6.738212965936000e-04
8.603000000000000e+00	-1.342434879328000e-01	2.110513546801000e-04	6.798517083331001e-04
8.603999999999999e+00	-1.350501207973000e-01	2.301093400734000e-04	6.859903057083000e-04
8.605000000000000e+00	-1.358567536614000e-01	2.491673254716000e-04	6.921289030843000e-04
8.606000000000000e+00	-1.365818284231000e-01	2.691421163239000e-04	6.984361048737000e-04
8.606999999999999e+00	-1.373069031849000e-01	2.891169071762000e-04	7.047433066632000e-04
8.608000000000001e+00	-1.379856031249000e-01	3.095156632833000e-04	7.111083454059999e-04
8.609000000000000e+00	-1.386179282442000e-01	3.303383846359000e-04	7.175312211011000e-04
8.609999999999999e+00	-1.392502533629000e-01	3.511611059928000e-04	7.239540967965001e-04
8.611000000000001e+00	-1.397792388866000e-01	3.727590828554000e-04	7.304349717108000e-04
8.612000000000000e+00	-1.403082244103000e-01	3.943570597180000e-04	7.369158466251000e-04
8.613000000000000e+00	-1.407806046045000e-01	4.163047082426000e-04	7.433947527951001e-04
8.614000000000001e+00	-1.411963794704000e-01	4.386020284215000e-04	7.498716902207000e-04
8.615000000000000e+00	-1.416121543357000e-01	4.608993486039001e-04	7.563486276460001e-04
8.616000000000000e+00	-1.419056768622000e-01	4.838174435558000e-04	7.627559688609001e-04
8.617000000000001e+00	-1.421991993887000e-01	5.067355385077000e-04	7.691633100758001e-04
8.618000000000000e+00	-1.424275408137000e-01	5.299237050139000e-04	7.755014589874000e-04
8.619000000000000e+00	-1.425907011387000e-01	5.533819430684000e-04	7.817704155972000e-04
8.619999999999999e+00	-1.427538614629000e-01	5.768401811254000e-04	7.880393722058000e-04
8.621000000000000e+00	-1.427795747819000e-01	6.007564673602001e-04	7.940986646769000e-04
8.622000000000000e+00	-1.428052881009000e-01	6.246727535950001e-04	8.001579571480000e-04
8.622999999999999e+00	-1.427592895342000e-01	6.487765852381001e-04	8.060758712245001e-04
8.624000000000001e+00	-1.426415790836000e-01	6.730679622857001e-04	8.118524069095000e-04
8.625000000000000e+00	-1.425238686321000e-01	6.973593393347000e-04	8.176289425925000e-04
8.625999999999999e+00	-1.422579374737000e-01	7.219425834531000e-04	8.230485260625000e-04
8.627000000000001e+00	-1.419920063152000e-01	7.465258275716000e-04	8.284681095326000e-04
8.628000000000000e+00	-1.416501861268000e-01	7.712135530583999e-04	8.336719353134000e-04
8.629000000000000e+00	-1.412324769100000e-01	7.960057599113000e-04	8.386600034097000e-04
8.630000000000001e+00	-1.408147676924000e-01	8.207979667650000e-04	8.436480715033000e-04
8.631000000000000e+00	-1.402430097000000e-01	8.457171215196000e-04	8.481304451957001e-04
8.632000000000000e+00	-1.396712517077000e-01	8.706362762742000e-04	8.526128188882000e-04
8.632999999999999e+00	-1.390219941708000e-01	8.955786169380000e-04	8.568058281853999e-04
8.634000000000000e+00	-1.382952370910000e-01	9.205441435102001e-04	8.607094730938000e-04
8.635000000000000e+00	-1.375684800103000e-01	9.455096700823000e-04	8.646131179986000e-04
8.635999999999999e+00	-1.366871140228000e-01	9.704429546291001e-04	8.678669052872000e-04
8.637000000000000e+00	-1.358057480353000e-01	9.953762391759001e-04	8.711206925758000e-04
8.638000000000000e+00	-1.348479459968000e-01	1.020255323485000e-03	8.740153158678000e-04
8.638999999999999e+00	-1.338137079090000e-01	1.045080207559000e-03	8.765507751711000e-04
8.640000000000001e+00	-1.327794698205000e-01	1.069905091632000e-03	8.790862344702002e-04
8.641000000000000e+00	-1.315954351423000e-01	1.094548330774000e-03	8.808382905481001e-04
8.641999999999999e+00	-1.304114004642000e-01	1.119191569917000e-03	8.825903466259000e-04
8.643000000000001e+00	-1.291546636234000e-01	1.143709031466000e-03	8.839202171362000e-04
8.644000000000000e+00	-1.278252246216000e-01	1.168100715423000e-03	8.848279020880000e-04
8.645000000000000e+00	-1.264957856190000e-01	1.192492399379000e-03	8.857355870350001e-04
8.646000000000001e+00	-1.250266155470000e-01	1.216566330547000e-03	8.857427201266001e-04
8.647000000000000e+00	-1.235574454750000e-01	1.240640261715000e-03	8.857498532182001e-04
8.648000000000000e+00	-1.220218623631000e-01	1.264524240889000e-03	8.852813334920001e-04
8.648999999999999e+00	-1.204198662127000e-01	1.288218268075000e-03	8.843371609585000e-04
8.650000000000000e+00	-1.188178700617000e-01	1.311912295258000e-03	8.833929884195000e-04
8.651000000000000e+00	-1.170911223315000e-01	1.335168600332000e-03	8.814527760054000e-04
8.651999999999999e+00	-1.153643746012000e-01	1.358424905405000e-03	8.795125635913000e-04
8.653000000000000e+00	-1.135798357939000e-01	1.381435725703000e-03	8.770552431158001e-04
8.654000000000000e+00	-1.117375059108000e-01	1.404201061229000e-03	8.740808145902000e-04
8.654999999999999e+00	-1.098951760272000e-01	1.426966396752000e-03	8.711063860588000e-04
8.656000000000001e+00	-1.079474421958000e-01	1.449192273210000e-03	8.670666014964000e-04
8.657000000000000e+00	-1.059997083644000e-01	1.471418149668000e-03	8.630268169340000e-04
8.657999999999999e+00	-1.040048176375000e-01	1.493352498772000e-03	8.584425087681000e-04
8.659000000000001e+00	-1.019627700164000e-01	1.514995320527000e-03	8.533136770105000e-04
