# t_ns	Wlong_VAC_V/pC	Wx_VAC_V/pCmm	Wy_VAC_V/pCmm
3.716647349977e-01	-1.164869191357e+02	8.076279767773e-01	1.704798989928e-02
3.717981873263e-01	-1.175089772641e+02	8.045796036459e-01	1.674908734248e-02
3.719316396548e-01	-1.185310353917e+02	8.015312305168e-01	1.645018478590e-02
3.720650919834e-01	-1.194772795324e+02	7.982017175850e-01	1.593479892686e-02
3.721985443119e-01	-1.203439029559e+02	7.945769484231e-01	1.519205982920e-02
3.723319966405e-01	-1.212105263799e+02	7.909521792585e-01	1.444932073098e-02
3.724654489690e-01	-1.220771498033e+02	7.873274100967e-01	1.370658163332e-02
3.725989012976e-01	-1.229437732274e+02	7.837026409321e-01	1.296384253510e-02
3.727323536261e-01	-1.238103966508e+02	7.800778717702e-01	1.222110343743e-02
3.728658059546e-01	-1.246770200742e+02	7.764531026084e-01	1.147836433977e-02
3.729992582832e-01	-1.255436434983e+02	7.728283334438e-01	1.073562524155e-02
3.731327106117e-01	-1.262556961138e+02	7.686303718222e-01	9.551516418483e-03
3.732661629403e-01	-1.269668848369e+02	7.644292066369e-01	8.364940788470e-03
3.733996152688e-01	-1.276780735595e+02	7.602280414548e-01	7.178365159347e-03
3.735330675974e-01	-1.283892622826e+02	7.560268762696e-01	5.991789529334e-03
3.736665199259e-01	-1.291004510052e+02	7.518257110874e-01	4.805213900211e-03
3.737999722545e-01	-1.298116397283e+02	7.476245459022e-01	3.618638270198e-03
3.739334245830e-01	-1.305228284509e+02	7.434233807201e-01	2.432062641075e-03
3.740668769116e-01	-1.312340171730e+02	7.392222155330e-01	1.245487009662e-03
3.742003292401e-01	-1.319452058936e+02	7.350210503472e-01	5.891137774316e-05
3.743337815686e-01	-1.326563946143e+02	7.308198851615e-01	-1.127664254175e-03
3.744672338972e-01	-1.333675833355e+02	7.266187199726e-01	-2.314239886983e-03
3.746006862257e-01	-1.340787720561e+02	7.224175547868e-01	-3.500815518902e-03
3.747341385543e-01	-1.347899607773e+02	7.182163895980e-01	-4.687391151710e-03
3.748675908828e-01	-1.355011494979e+02	7.140152244122e-01	-5.873966783628e-03
3.750010432114e-01	-1.362095558087e+02	7.098088184925e-01	-7.064571431391e-03
3.751344955399e-01	-1.365648059911e+02	7.049372352746e-01	-8.766556909552e-03
3.752679478685e-01	-1.369200561738e+02	7.000656520532e-01	-1.046854238899e-02
3.754014001970e-01	-1.372753063562e+02	6.951940688353e-01	-1.217052786715e-02
3.755348525255e-01	-1.376305565386e+02	6.903224856175e-01	-1.387251334531e-02
3.756683048541e-01	-1.379858067212e+02	6.854509023960e-01	-1.557449882474e-02
3.758017571826e-01	-1.383410569036e+02	6.805793191782e-01	-1.727648430290e-02
3.759352095112e-01	-1.386963070863e+02	6.757077359567e-01	-1.897846978234e-02
3.760686618397e-01	-1.390515572687e+02	6.708361527388e-01	-2.068045526050e-02
3.762021141683e-01	-1.394068074514e+02	6.659645695173e-01	-2.238244073993e-02
3.763355664968e-01	-1.397620576338e+02	6.610929862995e-01	-2.408442621809e-02
3.764690188254e-01	-1.401173078165e+02	6.562214030780e-01	-2.578641169753e-02
3.766024711539e-01	-1.404725579989e+02	6.513498198602e-01	-2.748839717569e-02
3.767359234824e-01	-1.408278081813e+02	6.464782366423e-01	-2.919038265384e-02
3.768693758110e-01	-1.411830583639e+02	6.416066534209e-01	-3.089236813328e-02
3.770028281395e-01	-1.415343849236e+02	6.367354864311e-01	-3.259296767350e-02
3.771362804681e-01	-1.417044898546e+02	6.318835438956e-01	-3.422955445372e-02
3.772697327966e-01	-1.418745947856e+02	6.270316013638e-01	-3.586614123271e-02
3.774031851252e-01	-1.420446997167e+02	6.221796588284e-01	-3.750272801293e-02
3.775366374537e-01	-1.422148046477e+02	6.173277162966e-01	-3.913931479192e-02
3.776700897823e-01	-1.423849095788e+02	6.124757737612e-01	-4.077590157213e-02
3.778035421108e-01	-1.425550145098e+02	6.076238312294e-01	-4.241248835112e-02
3.779369944394e-01	-1.427251194408e+02	6.027718886940e-01	-4.404907513134e-02
3.780704467679e-01	-1.427974899642e+02	5.979303140804e-01	-4.565113926892e-02
3.782038990964e-01	-1.427824496477e+02	5.930980122342e-01	-4.722232735016e-02
3.783373514250e-01	-1.427674093313e+02	5.882657103845e-01	-4.879351543257e-02
3.784708037535e-01	-1.427523690148e+02	5.834334085383e-01	-5.036470351381e-02
3.786042560821e-01	-1.427373286983e+02	5.786011066886e-01	-5.193589159622e-02
3.787377084106e-01	-1.427222883819e+02	5.737688048424e-01	-5.350707967746e-02
3.788711607392e-01	-1.427072480654e+02	5.689365029927e-01	-5.507826775987e-02
3.790046130677e-01	-1.426922077489e+02	5.641042011467e-01	-5.664945584097e-02
3.791380653963e-01	-1.426771674305e+02	5.592718993007e-01	-5.822064391954e-02
3.792715177248e-01	-1.426621271122e+02	5.544395974583e-01	-5.979183199692e-02
3.794049700533e-01	-1.426470867938e+02	5.496072956159e-01	-6.136302007431e-02
3.795384223819e-01	-1.426320464754e+02	5.447749937699e-01	-6.293420815288e-02
3.796718747104e-01	-1.426170061571e+02	5.399426919276e-01	-6.450539623026e-02
3.798053270390e-01	-1.426019658387e+02	5.351103900816e-01	-6.607658430883e-02
3.799387793675e-01	-1.425869255204e+02	5.302780882392e-01	-6.764777238621e-02
3.800722316961e-01	-1.423806743727e+02	5.258228580620e-01	-6.883462621023e-02
3.802056840246e-01	-1.420123607439e+02	5.216872184181e-01	-6.969573403253e-02
3.803391363532e-01	-1.416440471148e+02	5.175515787712e-01	-7.055684185548e-02
3.804725886817e-01	-1.412757334860e+02	5.134159391274e-01	-7.141794967778e-02
3.806060410103e-01	-1.409074198569e+02	5.092802994804e-01	-7.227905750073e-02
3.807394933388e-01	-1.405391062281e+02	5.051446598366e-01	-7.314016532304e-02
3.808729456673e-01	-1.401707925992e+02	5.010090201927e-01	-7.400127314534e-02
3.810063979959e-01	-1.398024789701e+02	4.968733805458e-01	-7.486238096829e-02
3.811398503244e-01	-1.394341653413e+02	4.927377409020e-01	-7.572348879060e-02
3.812733026530e-01	-1.390658517122e+02	4.886021012550e-01	-7.658459661355e-02
3.814067549815e-01	-1.386975380834e+02	4.844664616112e-01	-7.744570443586e-02
3.815402073101e-01	-1.383292244543e+02	4.803308219642e-01	-7.830681225881e-02
3.816736596386e-01	-1.379609108255e+02	4.761951823204e-01	-7.916792008112e-02
3.818071119672e-01	-1.375925971964e+02	4.720595426734e-01	-8.002902790408e-02
3.819405642957e-01	-1.372242835675e+02	4.679239030296e-01	-8.089013572638e-02
3.820740166242e-01	-1.367707653366e+02	4.640796864816e-01	-8.149612206075e-02
3.822074689528e-01	-1.362488274010e+02	4.604694840749e-01	-8.189724461676e-02
3.823409212813e-01	-1.357268894658e+02	4.568592816708e-01	-8.229836717246e-02
3.824743736099e-01	-1.352049515302e+02	4.532490792641e-01	-8.269948972846e-02
3.826078259384e-01	-1.346830135950e+02	4.496388768600e-01	-8.310061228416e-02
3.827412782670e-01	-1.341610756594e+02	4.460286744533e-01	-8.350173484017e-02
3.828747305955e-01	-1.336391377242e+02	4.424184720493e-01	-8.390285739587e-02
3.830081829241e-01	-1.331077799754e+02	4.388404879860e-01	-8.427577494051e-02
3.831416352526e-01	-1.324322177371e+02	4.357557228104e-01	-8.421691223957e-02
3.832750875812e-01	-1.317566554984e+02	4.326709576325e-01	-8.415804953859e-02
3.834085399097e-01	-1.310810932601e+02	4.295861924569e-01	-8.409918683766e-02
3.835419922382e-01	-1.304055310219e+02	4.265014272813e-01	-8.404032413672e-02
3.836754445668e-01	-1.297299687831e+02	4.234166621034e-01	-8.398146143574e-02
3.838088968953e-01	-1.290544065449e+02	4.203318969278e-01	-8.392259873480e-02
3.839423492239e-01	-1.283788443061e+02	4.172471317499e-01	-8.386373603382e-02
3.840758015524e-01	-1.277032820671e+02	4.141623665774e-01	-8.380487333084e-02
3.842092538810e-01	-1.270277198271e+02	4.110776014049e-01	-8.374601062626e-02
3.843427062095e-01	-1.263521575876e+02	4.079928362348e-01	-8.368714792173e-02
3.844761585381e-01	-1.256765953476e+02	4.049080710624e-01	-8.362828521715e-02
3.846096108666e-01	-1.250010331080e+02	4.018233058922e-01	-8.356942251261e-02
3.847430631951e-01	-1.243254708685e+02	3.987385407221e-01	-8.351055980807e-02
3.848765155237e-01	-1.236499086285e+02	3.956537755497e-01	-8.345169710349e-02
3.850099678522e-01	-1.229566214591e+02	3.926445574040e-01	-8.334304084930e-02
3.851434201808e-01	-1.220437530151e+02	3.905712364356e-01	-8.261752849765e-02
3.852768725093e-01	-1.211308845719e+02	3.884979154688e-01	-8.189201614655e-02
3.854103248379e-01	-1.202180161279e+02	3.864245945004e-01	-8.116650379491e-02
3.855437771664e-01	-1.193051476846e+02	3.843512735336e-01	-8.044099144381e-02
3.856772294950e-01	-1.183922792407e+02	3.822779525652e-01	-7.971547909216e-02
3.858106818235e-01	-1.174794107974e+02	3.802046315984e-01	-7.898996674106e-02
3.859441341521e-01	-1.165665423534e+02	3.781313106300e-01	-7.826445438942e-02
3.860775864806e-01	-1.156536739102e+02	3.760579896632e-01	-7.753894203832e-02
3.862110388091e-01	-1.147408054669e+02	3.739846686963e-01	-7.681342968723e-02
3.863444911377e-01	-1.138279370230e+02	3.719113477279e-01	-7.608791733560e-02
3.864779434662e-01	-1.129150685797e+02	3.698380267611e-01	-7.536240498450e-02
3.866113957948e-01	-1.120022001357e+02	3.677647057927e-01	-7.463689263287e-02
3.867448481233e-01	-1.110893316925e+02	3.656913848259e-01	-7.391138028178e-02
3.868783004519e-01	-1.101764632485e+02	3.636180638575e-01	-7.318586793014e-02
3.870117527804e-01	-1.092569583078e+02	3.615750527987e-01	-7.245530169030e-02
3.871452051090e-01	-1.082687327137e+02	3.598458995655e-01	-7.167240264389e-02
3.872786574375e-01	-1.072805071202e+02	3.581167463336e-01	-7.088950359806e-02
3.874121097660e-01	-1.062922815268e+02	3.563875931017e-01	-7.010660455223e-02
3.875455620946e-01	-1.053040559326e+02	3.546584398685e-01	-6.932370550582e-02
3.876790144231e-01	-1.043158303392e+02	3.529292866366e-01	-6.854080645999e-02
3.878124667517e-01	-1.033276047450e+02	3.512001334034e-01	-6.775790741357e-02
3.879459190802e-01	-1.023393791516e+02	3.494709801715e-01	-6.697500836774e-02
3.880793714088e-01	-1.013063345340e+02	3.479465223355e-01	-6.615797831170e-02
3.882128237373e-01	-1.002427517920e+02	3.465615368310e-01	-6.531769257238e-02
3.883462760659e-01	-9.917916904924e+01	3.451765513255e-01	-6.447740683244e-02
3.884797283944e-01	-9.811558630727e+01	3.437915658210e-01	-6.363712109312e-02
3.886131807230e-01	-9.705200356450e+01	3.424065803155e-01	-6.279683535317e-02
3.887466330515e-01	-9.598842082252e+01	3.410215948110e-01	-6.195654961385e-02
3.888800853800e-01	-9.492483808055e+01	3.396366093065e-01	-6.111626387453e-02
3.890135377086e-01	-9.386125533775e+01	3.382516238012e-01	-6.027597813481e-02
3.891469900371e-01	-9.279767259549e+01	3.368666382984e-01	-5.943569239772e-02
3.892804423657e-01	-9.173408985243e+01	3.354816527947e-01	-5.859540665999e-02
3.894138946942e-01	-9.067050711017e+01	3.340966672919e-01	-5.775512092290e-02
3.895473470228e-01	-8.960692436711e+01	3.327116817882e-01	-5.691483518517e-02
3.896807993513e-01	-8.854334162485e+01	3.313266962854e-01	-5.607454944808e-02
3.898142516799e-01	-8.747975888179e+01	3.299417107816e-01	-5.523426371035e-02
3.899477040084e-01	-8.641617613953e+01	3.285567252789e-01	-5.439397797326e-02
3.900811563369e-01	-8.531843860860e+01	3.273662037926e-01	-5.380303671194e-02
3.902146086655e-01	-8.419869221580e+01	3.263009921576e-01	-5.337276949140e-02
3.903480609940e-01	-8.307894582384e+01	3.252357805233e-01	-5.294250227118e-02
3.904815133226e-01	-8.195919943104e+01	3.241705688883e-01	-5.251223505065e-02
3.906149656511e-01	-8.083945303908e+01	3.231053572541e-01	-5.208196783043e-02
3.907484179797e-01	-7.971970664628e+01	3.220401456190e-01	-5.165170060989e-02
3.908818703082e-01	-7.859996025432e+01	3.209749339848e-01	-5.122143338968e-02
3.910153226368e-01	-7.748021386152e+01	3.199097223498e-01	-5.079116616914e-02
3.911487749653e-01	-7.636046746956e+01	3.188445107156e-01	-5.036089894892e-02
3.912822272939e-01	-7.524072107676e+01	3.177792990805e-01	-4.993063172839e-02
3.914156796224e-01	-7.412097468480e+01	3.167140874463e-01	-4.950036450817e-02
3.915491319509e-01	-7.300122829284e+01	3.156488758121e-01	-4.907009728796e-02
3.916825842795e-01	-7.188148190004e+01	3.145836641771e-01	-4.863983006742e-02
3.918160366080e-01	-7.076173550808e+01	3.135184525428e-01	-4.820956284720e-02
3.919494889366e-01	-6.964198911528e+01	3.124532409078e-01	-4.777929562667e-02
3.920829412651e-01	-6.853377665368e+01	3.114287725666e-01	-4.753813606336e-02
3.922163935937e-01	-6.743258833161e+01	3.104291168081e-01	-4.741214268215e-02
3.923498459222e-01	-6.633140001037e+01	3.094294610503e-01	-4.728614930103e-02
3.924832982508e-01	-6.523021168830e+01	3.084298052918e-01	-4.716015591982e-02
3.926167505793e-01	-6.412902336706e+01	3.074301495340e-01	-4.703416253870e-02
3.927502029078e-01	-6.302783504581e+01	3.064304937762e-01	-4.690816915758e-02
3.928836552364e-01	-6.192664672375e+01	3.054308380176e-01	-4.678217577637e-02
3.930171075649e-01	-6.082783740477e+01	3.044395860202e-01	-4.669518796672e-02
3.931505598935e-01	-5.974520715303e+01	3.035054861367e-01	-4.687346841823e-02
3.932840122220e-01	-5.866257690211e+01	3.025713862540e-01	-4.705174886961e-02
3.934174645506e-01	-5.757994665037e+01	3.016372863705e-01	-4.723002932113e-02
3.935509168791e-01	-5.649731639944e+01	3.007031864877e-01	-4.740830977251e-02
3.936843692077e-01	-5.541468614770e+01	2.997690866043e-01	-4.758659022402e-02
3.938178215362e-01	-5.433205589678e+01	2.988349867215e-01	-4.776487067541e-02
3.939512738648e-01	-5.324942564504e+01	2.979008868380e-01	-4.794315112692e-02
3.940847261933e-01	-5.216679539453e+01	2.969667869560e-01	-4.812143157960e-02
3.942181785218e-01	-5.108416514426e+01	2.960326870743e-01	-4.829971203303e-02
3.943516308504e-01	-5.000153489317e+01	2.950985871920e-01	-4.847799248659e-02
3.944850831789e-01	-4.891890464290e+01	2.941644873103e-01	-4.865627294002e-02
3.946185355075e-01	-4.783627439182e+01	2.932303874280e-01	-4.883455339358e-02
3.947519878360e-01	-4.675364414155e+01	2.922962875463e-01	-4.901283384701e-02
3.948854401646e-01	-4.567101389047e+01	2.913621876639e-01	-4.919111430057e-02
3.950188924931e-01	-4.460541113488e+01	2.904573132088e-01	-4.942285454639e-02
3.951523448217e-01	-4.364305928237e+01	2.897296551764e-01	-4.997876296797e-02
3.952857971502e-01	-4.268070743058e+01	2.890019971445e-01	-5.053467138913e-02
3.954192494787e-01	-4.171835557879e+01	2.882743391126e-01	-5.109057981030e-02
3.955527018073e-01	-4.075600372628e+01	2.875466810802e-01	-5.164648823188e-02
3.956861541358e-01	-3.979365187449e+01	2.868190230483e-01	-5.220239665304e-02
3.958196064644e-01	-3.883130002198e+01	2.860913650158e-01	-5.275830507462e-02
3.959530587929e-01	-3.786894817019e+01	2.853637069839e-01	-5.331421349579e-02
3.960865111215e-01	-3.690659631769e+01	2.846360489515e-01	-5.387012191737e-02
3.962199634500e-01	-3.594424446592e+01	2.839083909196e-01	-5.442603033853e-02
3.963534157786e-01	-3.498189261342e+01	2.831807328871e-01	-5.498193876011e-02
3.964868681071e-01	-3.401954076165e+01	2.824530748552e-01	-5.553784718127e-02
3.966203204357e-01	-3.305718890915e+01	2.817254168228e-01	-5.609375560285e-02
3.967537727642e-01	-3.209483705737e+01	2.809977587909e-01	-5.664966402401e-02
3.968872250927e-01	-3.113248520560e+01	2.802701007590e-01	-5.720557244517e-02
3.970206774213e-01	-3.018452182400e+01	2.795769933889e-01	-5.775105329145e-02
3.971541297498e-01	-2.931503333834e+01	2.790723257524e-01	-5.823966201486e-02
3.972875820784e-01	-2.844554485202e+01	2.785676581155e-01	-5.872827073864e-02
3.974210344069e-01	-2.757605636636e+01	2.780629904789e-01	-5.921687946205e-02
3.975544867355e-01	-2.670656788005e+01	2.775583228420e-01	-5.970548818583e-02
3.976879390640e-01	-2.583707939439e+01	2.770536552055e-01	-6.019409690924e-02
3.978213913926e-01	-2.496759090807e+01	2.765489875686e-01	-6.068270563301e-02
3.979548437211e-01	-2.409810242241e+01	2.760443199320e-01	-6.117131435642e-02
3.980882960496e-01	-2.329005511425e+01	2.756871894033e-01	-6.161539558909e-02
3.982217483782e-01	-2.251342999210e+01	2.754055121571e-01	-6.203670461651e-02
3.983552007067e-01	-2.173680487054e+01	2.751238349111e-01	-6.245801364362e-02
3.984886530353e-01	-2.096017974839e+01	2.748421576649e-01	-6.287932267105e-02
3.986221053638e-01	-2.018355462683e+01	2.745604804189e-01	-6.330063169816e-02
3.987555576924e-01	-1.940692950469e+01	2.742788031726e-01	-6.372194072558e-02
3.988890100209e-01	-1.863030438312e+01	2.739971259266e-01	-6.414324975269e-02
3.990224623495e-01	-1.785367926119e+01	2.737154486810e-01	-6.456455877956e-02
3.991559146780e-01	-1.707705414085e+01	2.734337714384e-01	-6.498586780332e-02
3.992893670065e-01	-1.630042902052e+01	2.731520941958e-01	-6.540717682709e-02
3.994228193351e-01	-1.552380389960e+01	2.728704169530e-01	-6.582848585117e-02
3.995562716636e-01	-1.474717877926e+01	2.725887397105e-01	-6.624979487493e-02
3.996897239922e-01	-1.397055365835e+01	2.723070624677e-01	-6.667110389901e-02
3.998231763207e-01	-1.319392853801e+01	2.720253852251e-01	-6.709241292278e-02
3.999566286493e-01	-1.241730341709e+01	2.717437079823e-01	-6.751372194686e-02
4.000900809778e-01	-1.179447288898e+01	2.718886593697e-01	-6.751820669534e-02
4.002235333064e-01	-1.124568994917e+01	2.722390199391e-01	-6.732200277149e-02
4.003569856349e-01	-1.069690700976e+01	2.725893805082e-01	-6.712579884779e-02
4.004904379635e-01	-1.014812406995e+01	2.729397410775e-01	-6.692959492394e-02
4.006238902920e-01	-9.599341130550e+00	2.732901016466e-01	-6.673339100023e-02
4.007573426205e-01	-9.050558191149e+00	2.736404622157e-01	-6.653718707653e-02
4.008907949491e-01	-8.501775251336e+00	2.739908227850e-01	-6.634098315268e-02
4.010242472776e-01	-7.952992311929e+00	2.743411833541e-01	-6.614477922898e-02
4.011576996062e-01	-7.404209372090e+00	2.746915439234e-01	-6.594857530513e-02
4.012911519347e-01	-6.855426432662e+00	2.750419044925e-01	-6.575237138143e-02
4.014246042633e-01	-6.306643492822e+00	2.753922650618e-01	-6.555616745758e-02
4.015580565918e-01	-5.757860553394e+00	2.757426256309e-01	-6.535996353387e-02
4.016915089204e-01	-5.209077613554e+00	2.760929862002e-01	-6.516375961002e-02
4.018249612489e-01	-4.660294674126e+00	2.764433467693e-01	-6.496755568632e-02
4.019584135774e-01	-4.111511734698e+00	2.767937073384e-01	-6.477135176262e-02
4.020918659060e-01	-3.646538913573e+00	2.773381398624e-01	-6.430719812163e-02
4.022253182345e-01	-3.219505772098e+00	2.779704260704e-01	-6.372174735729e-02
4.023587705631e-01	-2.792472630303e+00	2.786027122789e-01	-6.313629659251e-02
4.024922228916e-01	-2.365439488828e+00	2.792349984869e-01	-6.255084582817e-02
4.026256752202e-01	-1.938406347034e+00	2.798672846954e-01	-6.196539506340e-02
4.027591275487e-01	-1.511373205559e+00	2.804995709034e-01	-6.137994429905e-02
4.028925798773e-01	-1.084340063764e+00	2.811318571119e-01	-6.079449353428e-02
4.030260322058e-01	-6.810563447478e-01	2.818191378351e-01	-6.013311338184e-02
4.031594845344e-01	-3.757729983562e-01	2.827333496766e-01	-5.915841578458e-02
4.032929368629e-01	-7.048965219315e-02	2.836475615174e-01	-5.818371818805e-02
4.034263891914e-01	2.347936939698e-01	2.845617733583e-01	-5.720902059151e-02
4.035598415200e-01	5.400770403616e-01	2.854759851998e-01	-5.623432299425e-02
4.036932938485e-01	8.453603865246e-01	2.863901970406e-01	-5.525962539772e-02
4.038267461771e-01	1.150643732916e+00	2.873044088821e-01	-5.428492780045e-02
4.039601985056e-01	1.455927079079e+00	2.882186207230e-01	-5.331023020392e-02
