# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
6.843000000000000e+00	2.714086033857000e-04	-2.140979881168000e-02	5.209572212747000e-04
6.844000000000000e+00	3.213209624825000e-04	-2.220339610663000e-02	5.227869674537000e-04
6.845000000000000e+00	3.712333210519000e-04	-2.299699340118000e-02	5.246167136327000e-04
6.846000000000000e+00	3.238652400606000e-04	-2.371674631270000e-02	5.264513565375000e-04
6.847000000000000e+00	2.764971590694000e-04	-2.443649922421000e-02	5.282859994424000e-04
6.848000000000000e+00	1.948113138942000e-04	-2.511704524157000e-02	5.295744053958000e-04
6.849000000000000e+00	7.880770527929000e-05	-2.575838436560000e-02	5.303165744096000e-04
6.850000000000000e+00	-3.719590333432000e-05	-2.639972348919000e-02	5.310587434150000e-04
6.851000000000000e+00	-1.529601654205000e-04	-2.695806282339000e-02	5.302516059613000e-04
6.852000000000000e+00	-2.687244275067000e-04	-2.751640215760000e-02	5.294444685076000e-04
6.853000000000000e+00	-3.500004462980000e-04	-2.803082658205000e-02	5.280880472248000e-04
6.854000000000000e+00	-3.967882225426000e-04	-2.850133609769000e-02	5.261823421249000e-04
6.855000000000000e+00	-4.435759982594000e-04	-2.897184561283000e-02	5.242766370250000e-04
6.856000000000000e+00	-3.930458822599000e-04	-2.934975026003000e-02	5.223660674961999e-04
6.857000000000000e+00	-3.425157662603000e-04	-2.972765490724000e-02	5.204554979674000e-04
6.858000000000000e+00	-2.576410342511000e-04	-3.005723200131000e-02	5.190903734467000e-04
6.859000000000000e+00	-1.384216869774000e-04	-3.033848154330000e-02	5.182706939223000e-04
6.860000000000000e+00	-1.920233970421000e-05	-3.061973108475000e-02	5.174510144063000e-04
6.861000000000000e+00	9.990510744548000e-05	-3.080166495958000e-02	5.181783854097000e-04
6.862000000000000e+00	2.190125545953000e-04	-3.098359883441000e-02	5.189057564130000e-04
6.863000000000000e+00	3.037317744537000e-04	-3.111538142067000e-02	5.201816117592000e-04
6.864000000000000e+00	3.540627677666000e-04	-3.119701271944000e-02	5.220059514364000e-04
6.865000000000000e+00	4.043937605531000e-04	-3.127864401768000e-02	5.238302911137000e-04
6.866000000000000e+00	3.576198729615000e-04	-3.126040657556000e-02	5.256594908765000e-04
6.867000000000000e+00	3.108459853700000e-04	-3.124216913344000e-02	5.274886906393999e-04
6.868000000000000e+00	2.297987230327000e-04	-3.117460721965000e-02	5.287732403277000e-04
6.869000000000000e+00	1.144780866932000e-04	-3.105772083527000e-02	5.295131399534000e-04
6.870000000000000e+00	-8.425496457266000e-07	-3.094083445037000e-02	5.302530395706000e-04
6.871000000000000e+00	-1.160381233145000e-04	-3.072666321799000e-02	5.294481365015000e-04
6.872000000000000e+00	-2.312336969831000e-04	-3.051249198561000e-02	5.286432334325000e-04
6.873000000000000e+00	-3.120990567462000e-04	-3.025029584054000e-02	5.272906374687000e-04
6.874000000000000e+00	-3.586342033483000e-04	-2.994007478383000e-02	5.253903486222000e-04
6.875000000000000e+00	-4.051693494247000e-04	-2.962985372661000e-02	5.234900597756000e-04
6.876000000000000e+00	-3.547859945147000e-04	-2.922493943208000e-02	5.215848934241000e-04
6.877000000000000e+00	-3.044026396048000e-04	-2.882002513755000e-02	5.196797270726000e-04
6.878000000000000e+00	-2.198327361762000e-04	-2.836881322812000e-02	5.183184011320000e-04
6.879000000000000e+00	-1.010762849706000e-04	-2.787130370477000e-02	5.175009155904000e-04
6.880000000000000e+00	1.768016623370000e-05	-2.737379418095000e-02	5.166834300572000e-04
6.881000000000000e+00	1.362094651675000e-04	-2.678714361795000e-02	5.174084577062000e-04
6.882000000000000e+00	2.547387641012000e-04	-2.620049305495000e-02	5.181334853552000e-04
6.883000000000000e+00	3.389228308015000e-04	-2.557179476396000e-02	5.194053857570000e-04
6.884000000000000e+00	3.887616660135000e-04	-2.490104874591000e-02	5.212241588996000e-04
6.885000000000000e+00	4.386005006998000e-04	-2.423030272744000e-02	5.230429320423000e-04
6.886000000000000e+00	3.915052266999000e-04	-2.348179873024000e-02	5.248665281541000e-04
6.887000000000000e+00	3.444099527001000e-04	-2.273329473304000e-02	5.266901242660000e-04
6.888000000000000e+00	2.630868661301000e-04	-2.194938678436000e-02	5.279706502120000e-04
6.889000000000000e+00	1.475359677322000e-04	-2.113007488495000e-02	5.287081060040000e-04
6.890000000000000e+00	3.198506933442000e-05	-2.031076298520000e-02	5.294455617877000e-04
6.891000000000000e+00	-8.354482888344999e-05	-1.942752104301000e-02	5.286427212741000e-04
6.892000000000000e+00	-1.990747271014000e-04	-1.854427910083000e-02	5.278398807605000e-04
6.893000000000000e+00	-2.804233020619000e-04	-1.763231701190000e-02	5.264909616899000e-04
6.894000000000000e+00	-3.275905545065000e-04	-1.669163477686000e-02	5.245959640742000e-04
6.895000000000000e+00	-3.747578064277000e-04	-1.575095254155000e-02	5.227009664585000e-04
6.896000000000000e+00	-3.253800561603000e-04	-1.475914027813000e-02	5.208011797868000e-04
6.897000000000000e+00	-2.760023058930000e-04	-1.376732801470000e-02	5.189013931151000e-04
6.898000000000000e+00	-1.925797078985000e-04	-1.275330569733000e-02	5.175439127311999e-04
6.899000000000000e+00	-7.511226291539000e-05	-1.171707332650000e-02	5.167287386232000e-04
6.900000000000000e+00	4.235518206613000e-05	-1.068084095546000e-02	5.159135645235000e-04
6.901000000000000e+00	1.595191259699000e-04	-9.607874776147000e-03	5.166365079032000e-04
6.902000000000000e+00	2.766830698737000e-04	-8.534908596833000e-03	5.173594512828000e-04
6.903000000000000e+00	3.595671713295000e-04	-7.448007464493000e-03	5.186277026324000e-04
6.904000000000000e+00	4.081714310808000e-04	-6.347171379429000e-03	5.204412619400000e-04
6.905000000000000e+00	4.567756903078000e-04	-5.246335294266000e-03	5.222548212477000e-04
6.906000000000000e+00	4.086673427102000e-04	-4.127342068039000e-03	5.240731725672000e-04
6.907000000000000e+00	3.605589951127000e-04	-3.008348841812000e-03	5.258915238867000e-04
6.908000000000000e+00	2.782967518002000e-04	-1.885205862034000e-03	5.271683376154000e-04
6.909000000000000e+00	1.618806135133000e-04	-7.579131287964000e-04	5.279036137651000e-04
6.910000000000000e+00	4.546447522631000e-05	3.693796044364000e-04	5.286388899064999e-04
6.911000000000000e+00	-7.097244006731000e-05	1.495675198198000e-03	5.278382004999000e-04
6.912000000000000e+00	-1.874093553608000e-04	2.621970791959000e-03	5.270375110933000e-04
6.913000000000000e+00	-2.697804301962000e-04	3.743567067872000e-03	5.256922530314000e-04
6.914000000000000e+00	-3.180856653120000e-04	4.860464026040000e-03	5.238024263262000e-04
6.915000000000000e+00	-3.663908999059000e-04	5.977360984115000e-03	5.219125996209001e-04
6.916000000000000e+00	-3.184547758397000e-04	7.077160128601000e-03	5.200178905414000e-04
6.917000000000000e+00	-2.705186517735000e-04	8.176959273085000e-03	5.181231814618000e-04
6.918000000000000e+00	-1.886436376779000e-04	9.264427879438999e-03	5.167691942663000e-04
6.919000000000000e+00	-7.282973428896000e-05	1.033956594793000e-02	5.159559289431000e-04
6.920000000000000e+00	4.298416909818000e-05	1.141470401624000e-02	5.151426636282000e-04
6.921000000000000e+00	1.584905888620000e-04	1.245718546157000e-02	5.158631332870000e-04
6.922000000000000e+00	2.739970086258000e-04	1.349966690690000e-02	5.165836029458000e-04
6.923000000000000e+00	3.553256939084000e-04	1.452150709970000e-02	5.178478811723000e-04
6.924000000000000e+00	4.024766454509000e-04	1.552270604040000e-02	5.196559679549000e-04
6.925000000000000e+00	4.496275964708000e-04	1.652390498083000e-02	5.214640547375000e-04
6.926000000000000e+00	4.003628701911000e-04	1.747489132019000e-02	5.232771275471000e-04
6.927000000000000e+00	3.510981439115000e-04	1.842587765955000e-02	5.250902003567000e-04
6.928000000000000e+00	2.677926565631000e-04	1.934748856309000e-02	5.263634063722000e-04
6.929000000000000e+00	1.504464088842000e-04	2.023972403145000e-02	5.270967456052000e-04
6.930000000000000e+00	3.310016120543000e-05	2.113195949944000e-02	5.278300848298001e-04
6.931000000000000e+00	-8.422683672560000e-05	2.195799136502000e-02	5.270320652039999e-04
6.932000000000000e+00	-2.015538346567000e-04	2.278402323060000e-02	5.262340455781999e-04
6.933000000000000e+00	-2.848882752483000e-04	2.357392918510000e-02	5.248930791642000e-04
6.934000000000000e+00	-3.342301592376000e-04	2.432770922930000e-02	5.230091659739000e-04
6.935000000000000e+00	-3.835720427063000e-04	2.508148927308000e-02	5.211252527835000e-04
6.936000000000000e+00	-3.368910689936000e-04	2.575816327958000e-02	5.192364928302000e-04
6.937000000000000e+00	-2.902100952809000e-04	2.643483728608000e-02	5.173477328769000e-04
6.938000000000000e+00	-2.096544312050000e-04	2.707083472454000e-02	5.159981134959000e-04
6.939000000000000e+00	-9.522407750050000e-05	2.766615559582000e-02	5.151876346754000e-04
6.940000000000000e+00	1.920627620276000e-05	2.826147646665000e-02	5.143771558633000e-04
6.941000000000000e+00	1.334049547157000e-04	2.877121183213000e-02	5.150959058073000e-04
6.942000000000000e+00	2.476036332286000e-04	2.928094719761000e-02	5.158146557513000e-04
6.943000000000000e+00	3.277641073449000e-04	2.974566757696000e-02	5.170755962648000e-04
6.944000000000000e+00	3.738863778025000e-04	3.016537297115000e-02	5.188787273360000e-04
6.945000000000000e+00	4.200086477393000e-04	3.058507836482000e-02	5.206818584072000e-04
6.946000000000000e+00	3.700818602756000e-04	3.091038978496000e-02	5.224898574941000e-04
6.947000000000000e+00	3.201550728118000e-04	3.123570120509000e-02	5.242978565810000e-04
6.948000000000000e+00	2.363331484460000e-04	3.151200306815000e-02	5.255674931497000e-04
6.949000000000000e+00	1.186160879136000e-04	3.173929537521000e-02	5.262987672118000e-04
6.950000000000000e+00	8.990273815859000e-07	3.196658768172000e-02	5.270300412657000e-04
6.951000000000000e+00	-1.166980255244000e-04	3.209362794934000e-02	5.262342659768000e-04
6.952000000000000e+00	-2.342950784302000e-04	3.222066821695000e-02	5.254384906880000e-04
6.953000000000000e+00	-3.179446367314000e-04	3.229730074122000e-02	5.241012828270000e-04
6.954000000000000e+00	-3.676467011639000e-04	3.232352552324000e-02	5.222226424057000e-04
6.955000000000000e+00	-4.173487650767000e-04	3.234975030472000e-02	5.203440019843000e-04
6.956000000000000e+00	-3.711950107998000e-04	3.227601283234000e-02	5.184604415187000e-04
6.957000000000000e+00	-3.250412565229000e-04	3.220227535996000e-02	5.165768810532001e-04
6.958000000000000e+00	-2.450542881882000e-04	3.207937677866000e-02	5.152308784754000e-04
6.959000000000000e+00	-1.312341065297000e-04	3.190731708951000e-02	5.144224337739000e-04
6.960000000000000e+00	-1.741392487196000e-05	3.173525739983000e-02	5.136139890806000e-04
6.961000000000000e+00	9.628896049011000e-05	3.146666554113000e-02	5.143303506167000e-04
6.962000000000000e+00	2.099918458521000e-04	3.119807368243000e-02	5.150467121527000e-04
6.963000000000000e+00	2.898117758842000e-04	3.088204909135000e-02	5.163037173266000e-04
6.964000000000000e+00	3.357487513214000e-04	3.051859176893000e-02	5.181013661264000e-04
6.965000000000000e+00	3.816857262398000e-04	3.015513444600000e-02	5.198990149263000e-04
6.966000000000000e+00	3.319649860101000e-04	2.969859886030000e-02	5.217015894920999e-04
6.967000000000000e+00	2.822442457805000e-04	2.924206327459000e-02	5.235041640578001e-04
6.968000000000000e+00	1.987833767715000e-04	2.874024655941000e-02	5.247699773968000e-04
6.969000000000000e+00	8.158237971506999e-05	2.819314871573000e-02	5.254990295207000e-04
6.970000000000000e+00	-3.561861734003000e-05	2.764605087159000e-02	5.262280816363000e-04
6.971000000000000e+00	-1.525854588116000e-04	2.701223891839000e-02	5.254345989107000e-04
6.972000000000000e+00	-2.695523002832000e-04	2.637842696519000e-02	5.246411161850001e-04
6.973000000000000e+00	-3.526127154247000e-04	2.570396249373000e-02	5.233078198558999e-04
6.974000000000000e+00	-4.017667049715000e-04	2.498884550487000e-02	5.214347099349000e-04
6.975000000000000e+00	-4.509206939994000e-04	2.427372851560000e-02	5.195616000139000e-04
6.976000000000000e+00	-4.043839981223000e-04	2.348397754168000e-02	5.176836974211000e-04
6.977000000000000e+00	-3.578473022451000e-04	2.269422656776000e-02	5.158057948284000e-04
6.978000000000000e+00	-2.775214629564000e-04	2.187078823815000e-02	5.144639518449000e-04
6.979000000000000e+00	-1.634064809888000e-04	2.101366255358000e-02	5.136581684589000e-04
6.980000000000000e+00	-4.929149902122000e-05	2.015653686868000e-02	5.128523850811999e-04
6.981000000000000e+00	6.480746615793000e-05	1.923920484938000e-02	5.135670948094000e-04
6.982000000000000e+00	1.789064313372000e-04	1.832187283007000e-02	5.142818045375000e-04
6.983000000000000e+00	2.592670827708000e-04	1.737781896339000e-02	5.155356253579000e-04
6.984000000000000e+00	3.058894211907000e-04	1.640704324992000e-02	5.173285572587000e-04
6.985000000000000e+00	3.525117590937000e-04	1.543626753620000e-02	5.191214891596000e-04
6.986000000000000e+00	3.038388786233000e-04	1.441860811599000e-02	5.209193489497000e-04
6.987000000000000e+00	2.551659981529000e-04	1.340094869579000e-02	5.227172087398000e-04
6.988000000000000e+00	1.728902035816000e-04	1.236331061088000e-02	5.239798478732000e-04
6.989000000000000e+00	5.701149563852000e-05	1.130569386171000e-02	5.247072663616000e-04
6.990000000000000e+00	-5.886721230305000e-05	1.024807711236000e-02	5.254346848418000e-04
6.991000000000000e+00	-1.744391139501000e-04	9.158362715660000e-03	5.246439318005000e-04
6.992000000000000e+00	-2.900110155970000e-04	8.068648318956000e-03	5.238531787593000e-04
6.993000000000000e+00	-3.717410528609000e-04	6.967379855776000e-03	5.225241608255000e-04
6.994000000000000e+00	-4.196292264757000e-04	5.854557326373000e-03	5.206568780110000e-04
6.995000000000000e+00	-4.675173995729000e-04	4.741734796896000e-03	5.187895951963000e-04
6.996000000000000e+00	-4.199325225101000e-04	3.615597138742000e-03	5.169175463898000e-04
6.997000000000000e+00	-3.723476454473000e-04	2.489459480590000e-03	5.150454975833000e-04
6.998000000000000e+00	-2.910467901549000e-04	1.361614249822000e-03	5.137079833037000e-04
6.999000000000000e+00	-1.760299573641000e-04	2.320614464756000e-04	5.129050035394000e-04
7.000000000000000e+00	-6.101312457331000e-05	-8.974913568375000e-04	5.121020237833000e-04
7.001000000000000e+00	5.402519960355000e-05	-2.021150445256000e-03	5.128152021429000e-04
7.002000000000000e+00	1.690635237803000e-04	-3.144809533674000e-03	5.135283805025000e-04
7.003000000000000e+00	2.504738327853000e-04	-4.261328362227000e-03	5.147791280078000e-04
7.004000000000000e+00	2.982561273477000e-04	-5.370706931069000e-03	5.165674446472000e-04
7.005000000000000e+00	3.460384213949000e-04	-6.480085499791000e-03	5.183557612866000e-04
7.006000000000000e+00	2.988155702159000e-04	-7.567529228856000e-03	5.201489646405000e-04
7.007000000000000e+00	2.515927190369000e-04	-8.654972957921000e-03	5.219421679944000e-04
7.008000000000000e+00	1.708667441785000e-04	-9.727709021318000e-03	5.232016504064000e-04
7.009000000000000e+00	5.663764636726000e-05	-1.078573741937000e-02	5.239274118880000e-04
7.010000000000000e+00	-5.759145144224000e-05	-1.184376581722000e-02	5.246531733614000e-04
7.011000000000000e+00	-1.715173961446000e-04	-1.286451145261000e-02	5.238650111999000e-04
7.012000000000000e+00	-2.854433408469000e-04	-1.388525708801000e-02	5.230768490383999e-04
7.013000000000000e+00	-3.656306963715000e-04	-1.488313629886000e-02	5.217519057499000e-04
7.014000000000000e+00	-4.120794634503000e-04	-1.585814908568000e-02	5.198901813459000e-04
7.015000000000000e+00	-4.585282300129000e-04	-1.683316187221000e-02	5.180284569420000e-04
7.016000000000000e+00	-4.098003520687000e-04	-1.775373047016000e-02	5.161618728578000e-04
7.017000000000000e+00	-3.610724741245000e-04	-1.867429906810000e-02	5.142952887736000e-04
7.018000000000000e+00	-2.787420138026000e-04	-1.956350241231000e-02	5.129616680595000e-04
7.019000000000000e+00	-1.628089718318000e-04	-2.042134050345000e-02	5.121610107039000e-04
7.020000000000000e+00	-4.687592986104000e-05	-2.127917859421000e-02	5.113603533566000e-04
7.021000000000000e+00	6.903403182673000e-05	-2.206710858218000e-02	5.120714633781000e-04
7.022000000000000e+00	1.849439935146000e-04	-2.285503857015000e-02	5.127825733996000e-04
7.023000000000000e+00	2.672948056999000e-04	-2.360513682034000e-02	5.140297003044000e-04
7.024000000000000e+00	3.160864691104000e-04	-2.431740333359000e-02	5.158128440809001e-04
7.025000000000000e+00	3.648781320069000e-04	-2.502966984640000e-02	5.175959878575000e-04
7.026000000000000e+00	3.188726005673000e-04	-2.566173027414000e-02	5.193839861143000e-04
7.027000000000000e+00	2.728670691276000e-04	-2.629379070188000e-02	5.211719843712000e-04
7.028000000000000e+00	1.934184034545000e-04	-2.688379251665000e-02	5.224277782196000e-04
7.029000000000000e+00	8.052660427353000e-05	-2.743173571937000e-02	5.231513676711000e-04
7.030000000000000e+00	-3.236519490633000e-05	-2.797967892160000e-02	5.238749571145000e-04
7.031000000000000e+00	-1.450331484374000e-04	-2.843963822863000e-02	5.230889262866001e-04
7.032000000000000e+00	-2.577011019685000e-04	-2.889959753566000e-02	5.223028954586001e-04
7.033000000000000e+00	-3.367692656632000e-04	-2.931354060759000e-02	5.209816041491000e-04
7.034000000000000e+00	-3.822376402501000e-04	-2.968146744543000e-02	5.191250523695000e-04
7.035000000000000e+00	-4.277060143231000e-04	-3.004939428276000e-02	5.172685005900000e-04
7.036000000000000e+00	-3.783607201776000e-04	-3.032134430863000e-02	5.154070791761999e-04
7.037000000000000e+00	-3.290154260322000e-04	-3.059329433451000e-02	5.135456577625000e-04
7.038000000000000e+00	-2.462122574145000e-04	-3.081565945244000e-02	5.122156681802000e-04
7.039000000000000e+00	-1.299512150503000e-04	-3.098843966351000e-02	5.114171104178000e-04
7.040000000000000e+00	-1.369017268684000e-05	-3.116121987402000e-02	5.106185526636000e-04
7.041000000000000e+00	1.024441689041000e-04	-3.123303057736000e-02	5.113274293362000e-04
7.042000000000000e+00	2.185785104950000e-04	-3.130484128070000e-02	5.120363060089000e-04
7.043000000000000e+00	3.011949387459000e-04	-3.132609932260000e-02	5.132796597326000e-04
7.044000000000000e+00	3.502934543838000e-04	-3.129680470414000e-02	5.150574904957000e-04
7.045000000000000e+00	3.993919695084000e-04	-3.126751008515000e-02	5.168353212589000e-04
7.046000000000000e+00	3.538506345311000e-04	-3.113838536709000e-02	5.186179679817000e-04
7.047000000000000e+00	3.083092995537000e-04	-3.100926064904000e-02	5.204006147045000e-04
7.048000000000000e+00	2.293624411441000e-04	-3.083125141017000e-02	5.216525637795000e-04
7.049000000000000e+00	1.170100600264000e-04	-3.060435765154000e-02	5.223738152182000e-04
7.050000000000000e+00	4.657678909466000e-06	-3.037746389239000e-02	5.230950666487000e-04
7.051000000000000e+00	-1.075880277878000e-04	-3.005501586242000e-02	5.223109970063000e-04
7.052000000000000e+00	-2.198337344851000e-04	-2.973256783245000e-02	5.215269273640000e-04
7.053000000000000e+00	-2.986336750876000e-04	-2.936339021563000e-02	5.202091370694000e-04
7.054000000000000e+00	-3.439878503210000e-04	-2.894748301298000e-02	5.183576261340000e-04
7.055000000000000e+00	-3.893420250422000e-04	-2.853157580983000e-02	5.165061151986000e-04
7.056000000000000e+00	-3.402685891411000e-04	-2.802442204873000e-02	5.146498173526000e-04
7.057000000000000e+00	-2.911951532399000e-04	-2.751726828763000e-02	5.127935195067000e-04
7.058000000000000e+00	-2.088165766028000e-04	-2.696595482834000e-02	5.114671892868000e-04
7.059000000000000e+00	-9.313285995186000e-05	-2.637048167183000e-02	5.106708266814001e-04
7.060000000000000e+00	2.255085669776000e-05	-2.577500851487000e-02	5.098744640843000e-04
7.061000000000000e+00	1.379950064451000e-04	-2.509544985580000e-02	5.105813445357000e-04
7.062000000000000e+00	2.534391561926000e-04	-2.441589119673000e-02	5.112882249871000e-04
7.063000000000000e+00	3.354054831646000e-04	-2.369717133557000e-02	5.125280938043000e-04
7.064000000000000e+00	3.838939880873000e-04	-2.293929027315000e-02	5.143009509759000e-04
7.065000000000000e+00	4.323824924977000e-04	-2.218140921035000e-02	5.160738081475000e-04
7.066000000000000e+00	3.863936095477000e-04	-2.135219960795000e-02	5.178514660367000e-04
7.067000000000000e+00	3.404047265976000e-04	-2.052299000555000e-02	5.196291239258000e-04
7.068000000000000e+00	2.610543982545000e-04	-1.966189425925000e-02	5.208775543748000e-04
7.069000000000000e+00	1.483426252421000e-04	-1.876891236975000e-02	5.215967573951000e-04
7.070000000000000e+00	3.563085222965000e-05	-1.787593047995000e-02	5.223159604073000e-04
7.071000000000000e+00	-7.707073012921000e-05	-1.692662138808000e-02	5.215339848725000e-04
7.072000000000000e+00	-1.897723124882000e-04	-1.597731229622000e-02	5.207520093378000e-04
7.073000000000000e+00	-2.691682982967000e-04	-1.500334968297000e-02	5.194377527468000e-04
7.074000000000000e+00	-3.152586882772000e-04	-1.400473354887000e-02	5.175912151111000e-04
7.075000000000000e+00	-3.613490777476000e-04	-1.300611741454000e-02	5.157446774753000e-04
7.076000000000000e+00	-3.133643979571000e-04	-1.196498724329000e-02	5.138932457096999e-04
7.077000000000000e+00	-2.653797181667000e-04	-1.092385707205000e-02	5.120418139440000e-04
7.078000000000000e+00	-1.842235593481000e-04	-9.865032464407000e-03	5.107188221825000e-04
7.079000000000000e+00	-6.989592222076000e-05	-8.788513420748999e-03	5.099242704139000e-04
7.080000000000000e+00	4.443171490497000e-05	-7.711994376941000e-03	5.091297186533000e-04
7.081000000000000e+00	1.584491149511000e-04	-6.608101262144000e-03	5.098341915608000e-04
7.082000000000000e+00	2.724665149972000e-04	-5.504208147347000e-03	5.105386644682000e-04
7.083000000000000e+00	3.530694700612000e-04	-4.391176252027000e-03	5.117746799193000e-04
7.084000000000000e+00	4.002579808678000e-04	-3.269005576383000e-03	5.135422379025000e-04
7.085000000000000e+00	4.474464911632000e-04	-2.146834900694000e-03	5.153097958858000e-04
7.086000000000000e+00	4.003720847320000e-04	-1.016240987624000e-03	5.170823259444000e-04
7.087000000000000e+00	3.532976783009000e-04	1.143529254452000e-04	5.188548560030001e-04
7.088000000000000e+00	2.729352194751000e-04	1.244196943506000e-03	5.200997564445000e-04
7.089000000000000e+00	1.592847089765000e-04	2.373291066575000e-03	5.208170272803000e-04
7.090000000000000e+00	4.563419847792000e-05	3.502385189584000e-03	5.215342981081000e-04
7.091000000000000e+00	-6.803675882734000e-05	4.620678223248000e-03	5.207548111981000e-04
7.092000000000000e+00	-1.817077161326000e-04	5.738971256913000e-03	5.199753242880999e-04
7.093000000000000e+00	-2.621769598913000e-04	6.847687786372000e-03	5.186651210853000e-04
7.094000000000000e+00	-3.094444908237000e-04	7.946827811835000e-03	5.168242016011000e-04
7.095000000000000e+00	-3.567120212475000e-04	9.045967837153000e-03	5.149832821169000e-04
7.096000000000000e+00	-3.101792951645000e-04	1.011836576899000e-02	5.131375354537000e-04
7.097000000000000e+00	-2.636465690814000e-04	1.119076370084000e-02	5.112917887905000e-04
7.098000000000000e+00	-1.840356640119000e-04	1.224610181790000e-02	5.099729850457000e-04
7.099000000000000e+00	-7.134658067313000e-05	1.328438012056000e-02	5.091811242079000e-04
7.100000000000000e+00	4.134250266402000e-05	1.432265842298000e-02	5.083892633782000e-04
7.101000000000000e+00	1.537323713094000e-04	1.531909738990000e-02	5.090921392399000e-04
7.102000000000000e+00	2.661222399549000e-04	1.631553635682000e-02	5.097950151017000e-04
7.103000000000000e+00	3.452017210690000e-04	1.728692789863000e-02	5.110278912694000e-04
7.104000000000000e+00	3.909708153743000e-04	1.823327201589000e-02	5.127907677316000e-04
7.105000000000000e+00	4.367399091702000e-04	1.917961613282000e-02	5.145536441939000e-04
7.106000000000000e+00	3.885411722095000e-04	2.006739068656000e-02	5.163213808980000e-04
7.107000000000000e+00	3.403424352488000e-04	2.095516524030000e-02	5.180891176022000e-04
7.108000000000000e+00	2.589690673611000e-04	2.180964634381000e-02	5.193306616057001e-04
7.109000000000000e+00	1.444210692661000e-04	2.263083399783000e-02	5.200460129202000e-04
7.110000000000000e+00	2.987307117110000e-05	2.345202165145000e-02	5.207613642265000e-04
7.111000000000000e+00	-8.464628547704000e-05	2.419973621859000e-02	5.199840759602000e-04
7.112000000000000e+00	-1.991656421253000e-04	2.494745078574000e-02	5.192067876938000e-04
7.113000000000000e+00	-2.805475785453000e-04	2.565570529285000e-02	5.179002304810000e-04
7.114000000000000e+00	-3.287920954557000e-04	2.632449974078000e-02	5.160644043331999e-04
7.115000000000000e+00	-3.770366118585000e-04	2.699329418826000e-02	5.142285781854000e-04
7.116000000000000e+00	-3.316778565182000e-04	2.757895203006000e-02	5.123878522967000e-04
7.117000000000000e+00	-2.863191011778000e-04	2.816460987186000e-02	5.105471264081000e-04
7.118000000000000e+00	-2.079378040409000e-04	2.870691843475000e-02	5.092318254463000e-04
7.119000000000000e+00	-9.653396582351000e-05	2.920587771968000e-02	5.084419494000000e-04
7.120000000000000e+00	1.486987239276000e-05	2.970483700411000e-02	5.076520733618000e-04
7.121000000000000e+00	1.260573058751000e-04	3.011360838989000e-02	5.083526845547000e-04
7.122000000000000e+00	2.372447393573000e-04	3.052237977568000e-02	5.090532957476000e-04
7.123000000000000e+00	3.152596997324000e-04	3.088423578850000e-02	5.102824117699000e-04
7.124000000000000e+00	3.601021877197000e-04	3.119917642939000e-02	5.120400326099000e-04
7.125000000000000e+00	4.049446751994000e-04	3.151411706976000e-02	5.137976534500000e-04
7.126000000000000e+00	3.561780982724000e-04	3.173171031821000e-02	5.155601501971000e-04
7.127000000000000e+00	3.074115213454000e-04	3.194930356665000e-02	5.173226469441000e-04
7.128000000000000e+00	2.256137283988000e-04	3.211684586872000e-02	5.185604635994000e-04
7.129000000000000e+00	1.107847201489000e-04	3.223433722548000e-02	5.192736001742001e-04
7.130000000000000e+00	-4.044288100183000e-06	3.235182858169000e-02	5.199867367410000e-04
7.131000000000000e+00	-1.187390886200000e-04	3.236785644433000e-02	5.192115261766000e-04
7.132000000000000e+00	-2.334338891399000e-04	3.238388430698000e-02	5.184363156123000e-04
7.133000000000000e+00	-3.150292435473000e-04	3.234932803463000e-02	5.171333818263999e-04
7.134000000000000e+00	-3.635251525602000e-04	3.226418762838000e-02	5.153027248304001e-04
7.135000000000000e+00	-4.120210610664000e-04	3.217904722160000e-02	5.134720678344000e-04
7.136000000000000e+00	-3.670627809357000e-04	3.199443762464000e-02	5.116366483197000e-04
7.137000000000000e+00	-3.221045008050000e-04	3.180982802767000e-02	5.098012288049000e-04
7.138000000000000e+00	-2.441583229803000e-04	3.157672493397000e-02	5.084898161504000e-04
7.139000000000000e+00	-1.332242481766000e-04	3.129512834457000e-02	5.077024103448000e-04
7.140000000000000e+00	-2.229017337343000e-05	3.101353175466000e-02	5.069150045472000e-04
7.141000000000000e+00	8.854536491539001e-05	3.063758582977000e-02	5.076139941330000e-04
7.142000000000000e+00	1.993809032045000e-04	3.026163990489000e-02	5.083129837188000e-04
7.143000000000000e+00	2.771956981349000e-04	2.983977912034000e-02	5.095390252434000e-04
7.144000000000000e+00	3.219897504234000e-04	2.937200347712000e-02	5.112921186954000e-04
7.145000000000000e+00	3.667838022062000e-04	2.890422783341000e-02	5.130452121475000e-04
7.146000000000000e+00	3.183478198855000e-04	2.834725466907000e-02	5.148031949274001e-04
7.147000000000000e+00	2.699118375647000e-04	2.779028150473000e-02	5.165611777073000e-04
7.148000000000000e+00	1.885946819487000e-04	2.719037495410000e-02	5.177959522607000e-04
7.149000000000000e+00	7.439635375089000e-05	2.654753501812000e-02	5.185075185990000e-04
7.150000000000000e+00	-3.980197444571000e-05	2.590469508171000e-02	5.192190849293000e-04
7.151000000000000e+00	-1.537540232116000e-04	2.518059894074000e-02	5.184464653938000e-04
7.152000000000000e+00	-2.677060719775000e-04	2.445650279978000e-02	5.176738458584000e-04
