# t_ns	Wlong_V/pC	Wx_dip_V/pCmm	Wy_dip_V/pCmm
5.052505158713e-01	-6.543417482141e+00	6.692000919713e-02	6.844570318137e-02
5.053839681998e-01	-6.458173313556e+00	6.689795987971e-02	6.793455131889e-02
5.055174205283e-01	-6.371686645305e+00	6.687330388781e-02	6.742297442120e-02
5.056508728569e-01	-6.290296825538e+00	6.684591011107e-02	6.691099909688e-02
5.057843251854e-01	-6.214268879051e+00	6.681565019741e-02	6.639865279497e-02
5.059177775140e-01	-6.136385586036e+00	6.678239861803e-02	6.588596382203e-02
5.060512298425e-01	-6.062992802598e+00	6.674603273087e-02	6.537296135881e-02
5.061846821711e-01	-5.992477847772e+00	6.670643284275e-02	6.485967547666e-02
5.063181344996e-01	-5.923438446315e+00	6.666348226998e-02	6.434613715362e-02
5.064515868282e-01	-5.858630749030e+00	6.661706739746e-02	6.383237829018e-02
5.065850391567e-01	-5.792598638522e+00	6.656707773634e-02	6.331843172466e-02
5.067184914853e-01	-5.725211807584e+00	6.651340598007e-02	6.280433124828e-02
5.068519438138e-01	-5.660684173966e+00	6.645594805893e-02	6.229011161982e-02
5.069853961423e-01	-5.595965317627e+00	6.639460319296e-02	6.177580857993e-02
5.071188484709e-01	-5.528941865634e+00	6.632927394332e-02	6.126145886497e-02
5.072523007994e-01	-5.462596077288e+00	6.625986626196e-02	6.074710022050e-02
5.073857531280e-01	-5.389522665345e+00	6.618628953975e-02	6.023277141435e-02
5.075192054565e-01	-5.312542584594e+00	6.610845665283e-02	5.971851224916e-02
5.076526577851e-01	-5.239215447705e+00	6.602628400740e-02	5.920436357454e-02
5.077861101136e-01	-5.160663319244e+00	6.593969158271e-02	5.869036729875e-02
5.079195624422e-01	-5.073743856311e+00	6.584860297241e-02	5.817656639987e-02
5.080530147707e-01	-4.986605797251e+00	6.575294542411e-02	5.766300493649e-02
5.081864670992e-01	-4.897597626162e+00	6.565264987727e-02	5.714972805790e-02
5.083199194278e-01	-4.798573636016e+00	6.554765099927e-02	5.663678201369e-02
5.084533717563e-01	-4.700591331156e+00	6.543788721969e-02	5.612421416294e-02
5.085868240849e-01	-4.603405518956e+00	6.532330076289e-02	5.561207298272e-02
5.087202764134e-01	-4.496552368131e+00	6.520383767872e-02	5.510040807612e-02
5.088537287420e-01	-4.388640123701e+00	6.507944787139e-02	5.458927017969e-02
5.089871810705e-01	-4.281986181147e+00	6.495008512664e-02	5.407871117023e-02
5.091206333991e-01	-4.174985599821e+00	6.481570713694e-02	5.356878407109e-02
5.092540857276e-01	-4.066259635283e+00	6.467627552494e-02	5.305954305773e-02
5.093875380561e-01	-3.953457756916e+00	6.453175586502e-02	5.255104346279e-02
5.095209903847e-01	-3.843582549884e+00	6.438211770301e-02	5.204334178041e-02
5.096544427132e-01	-3.740506506829e+00	6.422733457402e-02	5.153649566995e-02
5.097878950418e-01	-3.633057722388e+00	6.406738401844e-02	5.103056395908e-02
5.099213473703e-01	-3.524571324128e+00	6.390224759598e-02	5.052560664615e-02
5.100547996989e-01	-3.426799222398e+00	6.373191089793e-02	5.002168490190e-02
5.101882520274e-01	-3.325200172820e+00	6.355636355744e-02	4.951886107048e-02
5.103217043560e-01	-3.220283803659e+00	6.337559925797e-02	4.901719866980e-02
5.104551566845e-01	-3.127871911131e+00	6.318961573982e-02	4.851676239109e-02
5.105886090131e-01	-3.038190545799e+00	6.299841480476e-02	4.801761809784e-02
5.107220613416e-01	-2.940032010623e+00	6.280200231880e-02	4.751983282391e-02
5.108555136701e-01	-2.846242886753e+00	6.260038821301e-02	4.702347477102e-02
5.109889659987e-01	-2.761382812962e+00	6.239358648245e-02	4.652861330535e-02
5.111224183272e-01	-2.670475247165e+00	6.218161518329e-02	4.603531895351e-02
5.112558706558e-01	-2.581129916598e+00	6.196449642789e-02	4.554366339768e-02
5.113893229843e-01	-2.498184830436e+00	6.174225637813e-02	4.505371946999e-02
5.115227753129e-01	-2.410448441585e+00	6.151492523676e-02	4.456556114615e-02
5.116562276414e-01	-2.322979803822e+00	6.128253723690e-02	4.407926353826e-02
5.117896799700e-01	-2.239639519356e+00	6.104513062966e-02	4.359490288681e-02
5.119231322985e-01	-2.155059775867e+00	6.080274766990e-02	4.311255655197e-02
5.120565846270e-01	-2.071039495826e+00	6.055543460009e-02	4.263230300400e-02
5.121900369556e-01	-1.990487253644e+00	6.030324163237e-02	4.215422181283e-02
5.123234892841e-01	-1.908252779079e+00	6.004622292867e-02	4.167839363694e-02
5.124569416127e-01	-1.826931863306e+00	5.978443657906e-02	4.120490021128e-02
5.125903939412e-01	-1.750335511369e+00	5.951794457829e-02	4.073382433448e-02
5.127238462698e-01	-1.674153077437e+00	5.924681280039e-02	4.026524985519e-02
5.128572985983e-01	-1.600273623957e+00	5.897111097160e-02	3.979926165755e-02
5.129907509269e-01	-1.529034456042e+00	5.869091264140e-02	3.933594564591e-02
5.131242032554e-01	-1.458808364655e+00	5.840629515178e-02	3.887538872869e-02
5.132576555840e-01	-1.393011404611e+00	5.811733960479e-02	3.841767880132e-02
5.133911079125e-01	-1.331206676495e+00	5.782413082823e-02	3.796290472847e-02
5.135245602410e-01	-1.268425350409e+00	5.752675733969e-02	3.751115632538e-02
5.136580125696e-01	-1.208360520975e+00	5.722531130879e-02	3.706252433831e-02
5.137914648981e-01	-1.153934681947e+00	5.691988851776e-02	3.661710042424e-02
5.139249172267e-01	-1.098489603378e+00	5.661058832028e-02	3.617497712965e-02
5.140583695552e-01	-1.043382644072e+00	5.629751359867e-02	3.573624786853e-02
5.141918218838e-01	-9.918262697181e-01	5.598077071937e-02	3.530100689950e-02
5.143252742123e-01	-9.397143739392e-01	5.566046948687e-02	3.486934930211e-02
5.144587265409e-01	-8.866618844433e-01	5.533672309592e-02	3.444137095235e-02
5.145921788694e-01	-8.337884252764e-01	5.500964808219e-02	3.401716849726e-02
5.147256311979e-01	-7.788295843782e-01	5.467936427129e-02	3.359683932874e-02
5.148590835265e-01	-7.240455563144e-01	5.434599472634e-02	3.318048155663e-02
5.149925358550e-01	-6.680895565821e-01	5.400966569388e-02	3.276819398078e-02
5.151259881836e-01	-6.066290901589e-01	5.367050654832e-02	3.236007606252e-02
5.152594405121e-01	-5.449203383467e-01	5.332864973488e-02	3.195622789515e-02
5.153928928407e-01	-4.829356158769e-01	5.298423071109e-02	3.155675017377e-02
5.155263451692e-01	-4.160232918753e-01	5.263738788680e-02	3.116174416418e-02
5.156597974978e-01	-3.481232921323e-01	5.228826256280e-02	3.077131167114e-02
5.157932498263e-01	-2.795657637491e-01	5.193699886803e-02	3.038555500572e-02
5.159267021549e-01	-2.059740046620e-01	5.158374369541e-02	3.000457695195e-02
5.160601544834e-01	-1.326021732697e-01	5.122864663636e-02	2.962848073271e-02
5.161936068119e-01	-6.109696960377e-02	5.087185991396e-02	2.925736997484e-02
5.163270591405e-01	1.424161650425e-02	5.051353831490e-02	2.889134867349e-02
5.164605114690e-01	8.920198480738e-02	5.015383912003e-02	2.853052115582e-02
5.165939637976e-01	1.642311060747e-01	4.979292203385e-02	2.817499204388e-02
5.167274161261e-01	2.405829653229e-01	4.943094911265e-02	2.782486621682e-02
5.168608684547e-01	3.118914256808e-01	4.906808469158e-02	2.748024877243e-02
5.169943207832e-01	3.851680746620e-01	4.870449531049e-02	2.714124498796e-02
5.171277731118e-01	4.597269826622e-01	4.834034963879e-02	2.680796028026e-02
5.172612254403e-01	5.268935341560e-01	4.797581839903e-02	2.648050016527e-02
5.173946777688e-01	5.969134401098e-01	4.761107428965e-02	2.615897021687e-02
5.175281300974e-01	6.675746824991e-01	4.724629190656e-02	2.584347602513e-02
5.176615824259e-01	7.279209694732e-01	4.688164766378e-02	2.553412315383e-02
5.177950347545e-01	7.896638321246e-01	4.651731971314e-02	2.523101709753e-02
5.179284870830e-01	8.542211676291e-01	4.615348786307e-02	2.493426323795e-02
5.180619394116e-01	9.111161309677e-01	4.579033349646e-02	2.464396679977e-02
5.181953917401e-01	9.648486033342e-01	4.542803948771e-02	2.436023280600e-02
5.183288440687e-01	1.016643895199e+00	4.506679011897e-02	2.408316603264e-02
5.184622963972e-01	1.065007075334e+00	4.470677099552e-02	2.381287096300e-02
5.185957487258e-01	1.113058276327e+00	4.434816896052e-02	2.354945174134e-02
5.187292010543e-01	1.154961312542e+00	4.399117200894e-02	2.329301212621e-02
5.188626533828e-01	1.191435161638e+00	4.363596920089e-02	2.304365544319e-02
5.189961057114e-01	1.229497851580e+00	4.328275057426e-02	2.280148453725e-02
5.191295580399e-01	1.262324447556e+00	4.293170705676e-02	2.256660172466e-02
5.192630103685e-01	1.288363478419e+00	4.258303037745e-02	2.233910874456e-02
5.193964626970e-01	1.316524978478e+00	4.223691297763e-02	2.211910671006e-02
5.195299150256e-01	1.339904144488e+00	4.189354792133e-02	2.190669605904e-02
5.196633673541e-01	1.355229806671e+00	4.155312880530e-02	2.170197650458e-02
5.197968196827e-01	1.373090750082e+00	4.121584966856e-02	2.150504698514e-02
5.199302720112e-01	1.387407571630e+00	4.088190490164e-02	2.131600561433e-02
5.200637243397e-01	1.395404910171e+00	4.055148915536e-02	2.113494963052e-02
5.201971766683e-01	1.404013786817e+00	4.022479724941e-02	2.096197534614e-02
5.203306289968e-01	1.407096449395e+00	3.990202408057e-02	2.079717809680e-02
5.204640813254e-01	1.406502160665e+00	3.958336453078e-02	2.064065219015e-02
5.205975336539e-01	1.408974213015e+00	3.926901337494e-02	2.049249085462e-02
5.207309859825e-01	1.404635861799e+00	3.895916518859e-02	2.035278618797e-02
5.208644383110e-01	1.392888552134e+00	3.865401425546e-02	2.022162910575e-02
5.209978906396e-01	1.385530760316e+00	3.835375447494e-02	2.009910928965e-02
5.211313429681e-01	1.376044129456e+00	3.805857926955e-02	1.998531513572e-02
5.212647952967e-01	1.358415009987e+00	3.776868149228e-02	1.988033370261e-02
5.213982476252e-01	1.341480998133e+00	3.748425333415e-02	1.978425065977e-02
5.215316999537e-01	1.324920071592e+00	3.720548623163e-02	1.969715023561e-02
5.216651522823e-01	1.303914701377e+00	3.693257077439e-02	1.961911516574e-02
5.217986046108e-01	1.281350136772e+00	3.666569661301e-02	1.955022664124e-02
5.219320569394e-01	1.260044350145e+00	3.640505236696e-02	1.949056425700e-02
5.220655092679e-01	1.238733804031e+00	3.615082553286e-02	1.944020596020e-02
5.221989615965e-01	1.217168975138e+00	3.590320239287e-02	1.939922799889e-02
5.223324139250e-01	1.195541346886e+00	3.566236792349e-02	1.936770487076e-02
5.224658662536e-01	1.176731105525e+00	3.542850570467e-02	1.934570927210e-02
5.225993185821e-01	1.162526532842e+00	3.520179782926e-02	1.933331204696e-02
5.227327709106e-01	1.149686333622e+00	3.498242481293e-02	1.933058213656e-02
5.228662232392e-01	1.140094751850e+00	3.477056550449e-02	1.933758652899e-02
5.229996755677e-01	1.135670405314e+00	3.456639699675e-02	1.935439020920e-02
5.231331278963e-01	1.137721981277e+00	3.437009453786e-02	1.938105610931e-02
5.232665802248e-01	1.146509030889e+00	3.418183144325e-02	1.941764505929e-02
5.234000325534e-01	1.158576618406e+00	3.400177900813e-02	1.946421573804e-02
5.235334848819e-01	1.178197448752e+00	3.383010642068e-02	1.952082462485e-02
5.236669372105e-01	1.206971491173e+00	3.366698067586e-02	1.958752595133e-02
5.238003895390e-01	1.241488363406e+00	3.351256648996e-02	1.966437165380e-02
5.239338418676e-01	1.282939166465e+00	3.336702621591e-02	1.975141132615e-02
5.240672941961e-01	1.333142796261e+00	3.323051975929e-02	1.984869217332e-02
5.242007465246e-01	1.390264995206e+00	3.310320449528e-02	1.995625896521e-02
5.243341988532e-01	1.453400767326e+00	3.298523518635e-02	2.007415399125e-02
5.244676511817e-01	1.524716796056e+00	3.287676390090e-02	2.020241701558e-02
5.246011035103e-01	1.602664304881e+00	3.277793993280e-02	2.034108523282e-02
5.247345558388e-01	1.688209121561e+00	3.268890972185e-02	2.049019322458e-02
5.248680081674e-01	1.778695338017e+00	3.260981677532e-02	2.064977291658e-02
5.250014604959e-01	1.870483868997e+00	3.254080159040e-02	2.081985353655e-02
5.251349128245e-01	1.971794211768e+00	3.248200157776e-02	2.100046157285e-02
5.252683651530e-01	2.080911058981e+00	3.243355098621e-02	2.119162073390e-02
5.254018174815e-01	2.188003859597e+00	3.239558082845e-02	2.139335190836e-02
5.255352698101e-01	2.297693113927e+00	3.236821880798e-02	2.160567312617e-02
5.256687221386e-01	2.414623129332e+00	3.235158924715e-02	2.182859952047e-02
5.258021744672e-01	2.530986330333e+00	3.234581301653e-02	2.206214329031e-02
5.259356267957e-01	2.649543993614e+00	3.235100746538e-02	2.230631366441e-02
5.260690791243e-01	2.772011899381e+00	3.236728635350e-02	2.256111686571e-02
5.262025314528e-01	2.890243809748e+00	3.239475978435e-02	2.282655607695e-02
5.263359837814e-01	3.010919082711e+00	3.243353413946e-02	2.310263140725e-02
5.264694361099e-01	3.132753939017e+00	3.248371201425e-02	2.338933985965e-02
5.266028884385e-01	3.249608297447e+00	3.254539215522e-02	2.368667529972e-02
5.267363407670e-01	3.370582409509e+00	3.261866939855e-02	2.399462842518e-02
5.268697930955e-01	3.490157191690e+00	3.270363461012e-02	2.431318673667e-02
5.270032454241e-01	3.599965080472e+00	3.280037462704e-02	2.464233450953e-02
5.271366977526e-01	3.712161597571e+00	3.290897220065e-02	2.498205276682e-02
5.272701500812e-01	3.826723308426e+00	3.302950594100e-02	2.533231925339e-02
5.274036024097e-01	3.931021874814e+00	3.316205026294e-02	2.569310841114e-02
5.275370547383e-01	4.032265604852e+00	3.330667533375e-02	2.606439135554e-02
5.276705070668e-01	4.134619339685e+00	3.346344702230e-02	2.644613585327e-02
5.278039593954e-01	4.229359864901e+00	3.363242684994e-02	2.683830630115e-02
5.279374117239e-01	4.316718651123e+00	3.381367194289e-02	2.724086370630e-02
5.280708640524e-01	4.402897063243e+00	3.400723498641e-02	2.765376566761e-02
5.282043163810e-01	4.486994944294e+00	3.421316418054e-02	2.807696635842e-02
5.283377687095e-01	4.560667062282e+00	3.443150319762e-02	2.851041651062e-02
5.284712210381e-01	4.625736374278e+00	3.466229114146e-02	2.895406339999e-02
5.286046733666e-01	4.691307426470e+00	3.490556250830e-02	2.940785083292e-02
5.287381256952e-01	4.751323693468e+00	3.516134714947e-02	2.987171913452e-02
5.288715780237e-01	4.797278800364e+00	3.542967023588e-02	3.034560513804e-02
5.290050303523e-01	4.843614443547e+00	3.571055222422e-02	3.082944217576e-02
5.291384826808e-01	4.887493205012e+00	3.600400882507e-02	3.132316007124e-02
5.292719350094e-01	4.913801715898e+00	3.631005097271e-02	3.182668513300e-02
5.294053873379e-01	4.939996513817e+00	3.662868479686e-02	3.233994014967e-02
5.295388396664e-01	4.965392594998e+00	3.695991159621e-02	3.286284438656e-02
5.296722919950e-01	4.977963501214e+00	3.730372781384e-02	3.339531358371e-02
5.298057443235e-01	4.989985783348e+00	3.766012501451e-02	3.393725995538e-02
5.299391966521e-01	4.997135204138e+00	3.802908986384e-02	3.448859219110e-02
5.300726489806e-01	4.993750717824e+00	3.841060410935e-02	3.504921545813e-02
5.302061013092e-01	4.994086893676e+00	3.880464456346e-02	3.561903140550e-02
5.303395536377e-01	4.991235936482e+00	3.921118308841e-02	3.619793816952e-02
5.304730059663e-01	4.977655134862e+00	3.963018658302e-02	3.678583038084e-02
5.306064582948e-01	4.968327425294e+00	4.006161697152e-02	3.738259917302e-02
5.307399106233e-01	4.954701891271e+00	4.050543119420e-02	3.798813219265e-02
5.308733629519e-01	4.935718254042e+00	4.096158120010e-02	3.860231361105e-02
5.310068152804e-01	4.923131673950e+00	4.143001394157e-02	3.922502413742e-02
5.311402676090e-01	4.902415807726e+00	4.191067137088e-02	3.985614103369e-02
5.312737199375e-01	4.878107934947e+00	4.240349043874e-02	4.049553813078e-02
5.314071722661e-01	4.860207997911e+00	4.290840309480e-02	4.114308584656e-02
5.315406245946e-01	4.836216806469e+00	4.342533629012e-02	4.179865120522e-02
5.316740769232e-01	4.808921408325e+00	4.395421198164e-02	4.246209785840e-02
5.318075292517e-01	4.783932831548e+00	4.449494713860e-02	4.313328610770e-02
5.319409815802e-01	4.753436726298e+00	4.504745375090e-02	4.381207292887e-02
5.320744339088e-01	4.721748043144e+00	4.561163883956e-02	4.449831199751e-02
5.322078862373e-01	4.688677023216e+00	4.618740446901e-02	4.519185371640e-02
5.323413385659e-01	4.647276069788e+00	4.677464776146e-02	4.589254524433e-02
5.324747908944e-01	4.607765091922e+00	4.737326091317e-02	4.660023052648e-02
5.326082432230e-01	4.564305395194e+00	4.798313121276e-02	4.731475032645e-02
5.327416955515e-01	4.511213240720e+00	4.860414106140e-02	4.803594225971e-02
5.328751478801e-01	4.459058001255e+00	4.923616799507e-02	4.876364082870e-02
5.330086002086e-01	4.401895770632e+00	4.987908470867e-02	4.949767745943e-02
5.331420525372e-01	4.337952496033e+00	5.053275908211e-02	5.023788053959e-02
5.332755048657e-01	4.272380264442e+00	5.119705420842e-02	5.098407545820e-02
5.334089571942e-01	4.200330787409e+00	5.187182842365e-02	5.173608464684e-02
5.335424095228e-01	4.123199438936e+00	5.255693533883e-02	5.249372762222e-02
5.336758618513e-01	4.045669651574e+00	5.325222387379e-02	5.325682103046e-02
5.338093141799e-01	3.961476917214e+00	5.395753829286e-02	5.402517869266e-02
5.339427665084e-01	3.873299009370e+00	5.467271824252e-02	5.479861165205e-02
5.340762188370e-01	3.783334802996e+00	5.539759879091e-02	5.557692822259e-02
5.342096711655e-01	3.685695120240e+00	5.613201046921e-02	5.635993403897e-02
5.343431234941e-01	3.589750619420e+00	5.687577931488e-02	5.714743210808e-02
5.344765758226e-01	3.491992890076e+00	5.762872691678e-02	5.793922286191e-02
5.346100281511e-01	3.384845503923e+00	5.839067046206e-02	5.873510421176e-02
5.347434804797e-01	3.280910640580e+00	5.916142278489e-02	5.953487160394e-02
5.348769328082e-01	3.176261124483e+00	5.994079241707e-02	6.033831807681e-02
5.350103851368e-01	3.063881660275e+00	6.072858364028e-02	6.114523431909e-02
5.351438374653e-01	2.955679390655e+00	6.152459654023e-02	6.195540872961e-02
5.352772897939e-01	2.849234946105e+00	6.232862706247e-02	6.276862747827e-02
5.354107421224e-01	2.735557813110e+00	6.314046706999e-02	6.358467456838e-02
5.355441944510e-01	2.622385033672e+00	6.395990440250e-02	6.440333190018e-02
5.356776467795e-01	2.513330926499e+00	6.478672293740e-02	6.522437933563e-02
5.358110991081e-01	2.403213998596e+00	6.562070265245e-02	6.604759476451e-02
5.359445514366e-01	2.290297995747e+00	6.646161969008e-02	6.687275417156e-02
5.360780037651e-01	2.177393650088e+00	6.730924642331e-02	6.769963170490e-02
5.362114560937e-01	2.067243389361e+00	6.816335152326e-02	6.852799974560e-02
5.363449084222e-01	1.954956394032e+00	6.902370002834e-02	6.935762897832e-02
5.364783607508e-01	1.840531499808e+00	6.989005341487e-02	7.018828846311e-02
5.366118130793e-01	1.730816072244e+00	7.076216966932e-02	7.101974570820e-02
5.367452654079e-01	1.620920744683e+00	7.163980336203e-02	7.185176674392e-02
5.368787177364e-01	1.503637237281e+00	7.252270572242e-02	7.268411619758e-02
5.370121700650e-01	1.390747267079e+00	7.341062471567e-02	7.351655736934e-02
5.371456223935e-01	1.283923080272e+00	7.430330512079e-02	7.434885230907e-02
5.372790747220e-01	1.170089979568e+00	7.520048861015e-02	7.518076189409e-02
5.374125270506e-01	1.056641337893e+00	7.610191383035e-02	7.601204590786e-02
5.375459793791e-01	9.469444504310e-01	7.700731648443e-02	7.684246311945e-02
5.376794317077e-01	8.360985859944e-01	7.791642941543e-02	7.767177136396e-02
5.378128840362e-01	7.275587453465e-01	7.882898269122e-02	7.849972762365e-02
5.379463363648e-01	6.188973371063e-01	7.974470369060e-02	7.932608810985e-02
5.380797886933e-01	5.107331329503e-01	8.066331719059e-02	8.015060834565e-02
5.382132410219e-01	4.071338938602e-01	8.158454545497e-02	8.097304324922e-02
5.383466933504e-01	3.028149560225e-01	8.250810832395e-02	8.179314721791e-02
5.384801456790e-01	2.022865211811e-01	8.343372330501e-02	8.261067421280e-02
5.386135980075e-01	1.129607694104e-01	8.436110566478e-02	8.342537784405e-02
5.387470503360e-01	1.922277275995e-02	8.528996852205e-02	8.423701145668e-02
5.388805026646e-01	-7.288772984038e-02	8.622002294176e-02	8.504532821690e-02
5.390139549931e-01	-1.484236219702e-01	8.715097803006e-02	8.585008119892e-02
5.391474073217e-01	-2.237284379624e-01	8.808254103027e-02	8.665102347229e-02
5.392808596502e-01	-2.969830550349e-01	8.901441741978e-02	8.744790818951e-02
5.394143119788e-01	-3.602488450397e-01	8.994631100791e-02	8.824048867417e-02
5.395477643073e-01	-4.211913325745e-01	9.087792403455e-02	8.902851850930e-02
5.396812166359e-01	-4.767563194088e-01	9.180895726967e-02	8.981175162610e-02
5.398146689644e-01	-5.270074671567e-01	9.273911011361e-02	9.058994239288e-02
5.399481212929e-01	-5.763901234565e-01	9.366808069813e-02	9.136284570429e-02
5.400815736215e-01	-6.185381574239e-01	9.459556598818e-02	9.213021707063e-02
5.402150259500e-01	-6.608623181886e-01	9.552126188431e-02	9.289181270743e-02
5.403484782786e-01	-7.060944275495e-01	9.644486332576e-02	9.364738962500e-02
5.404819306071e-01	-7.429610151163e-01	9.736606439418e-02	9.439670571814e-02
5.406153829357e-01	-7.827012386973e-01	9.828455841783e-02	9.513951985585e-02
5.407488352642e-01	-8.260374388863e-01	9.920003807642e-02	9.587559197103e-02
5.408822875928e-01	-8.670264682789e-01	1.001121955063e-01	9.660468315006e-02
5.410157399213e-01	-9.154639565828e-01	1.010207224063e-01	9.732655572240e-02
5.411491922499e-01	-9.660710977414e-01	1.019253101437e-01	9.804097334991e-02
5.412826445784e-01	-1.017191761228e+00	1.028256498610e-01	9.874770111617e-02
5.414160969069e-01	-1.077532083199e+00	1.037214325823e-01	9.944650561538e-02
5.415495492355e-01	-1.140904007442e+00	1.046123493210e-01	1.001371550412e-01
5.416830015640e-01	-1.209247198184e+00	1.054980911868e-01	1.008194192751e-01
5.418164538926e-01	-1.286890705773e+00	1.063783494936e-01	1.014930699744e-01
5.419499062211e-01	-1.363818039714e+00	1.072528158668e-01	1.021578806604e-01
5.420833585497e-01	-1.448062508954e+00	1.081211823517e-01	1.028136268051e-01
5.422168108782e-01	-1.541730759580e+00	1.089831415215e-01	1.034600859183e-01
5.423502632068e-01	-1.636035723726e+00	1.098383865851e-01	1.040970376342e-01
5.424837155353e-01	-1.739414411788e+00	1.106866114951e-01	1.047242637966e-01
5.426171678638e-01	-1.846620828618e+00	1.115275110565e-01	1.053415485447e-01
5.427506201924e-01	-1.956681011166e+00	1.123607810339e-01	1.059486783974e-01
5.428840725209e-01	-2.079823789180e+00	1.131861182600e-01	1.065454423371e-01
5.430175248495e-01	-2.202586475905e+00	1.140032207431e-01	1.071316318932e-01
5.431509771780e-01	-2.327550269602e+00	1.148117877746e-01	1.077070412245e-01
5.432844295066e-01	-2.468663228668e+00	1.156115200365e-01	1.082714672005e-01
5.434178818351e-01	-2.608669289782e+00	1.164021197084e-01	1.088247094831e-01
5.435513341637e-01	-2.747247448990e+00	1.171832905744e-01	1.093665706058e-01
5.436847864922e-01	-2.898220870906e+00	1.179547381292e-01	1.098968560531e-01
5.438182388208e-01	-3.051280065643e+00	1.187161696846e-01	1.104153743391e-01
5.439516911493e-01	-3.207629857839e+00	1.194672944748e-01	1.109219370840e-01
5.440851434778e-01	-3.368444614373e+00	1.202078237615e-01	1.114163590907e-01
5.442185958064e-01	-3.528784678435e+00	1.209374709388e-01	1.118984584200e-01
5.443520481349e-01	-3.696733524448e+00	1.216559516374e-01	1.123680564644e-01
5.444855004635e-01	-3.866116279034e+00	1.223629838277e-01	1.128249780212e-01
5.446189527920e-01	-4.034149129569e+00	1.230582879229e-01	1.132690513645e-01
5.447524051206e-01	-4.209748369303e+00	1.237415868816e-01	1.137001083154e-01
5.448858574491e-01	-4.384117222075e+00	1.244126063087e-01	1.141179843114e-01
5.450193097777e-01	-4.556181765405e+00	1.250710745569e-01	1.145225184750e-01
5.451527621062e-01	-4.734304481288e+00	1.257167228261e-01	1.149135536799e-01
5.452862144347e-01	-4.909915035619e+00	1.263492852631e-01	1.152909366170e-01
5.454196667633e-01	-5.089065486081e+00	1.269684990600e-01	1.156545178579e-01
5.455531190918e-01	-5.272259042623e+00	1.275741045511e-01	1.160041519185e-01
5.456865714204e-01	-5.447975370239e+00	1.281658453102e-01	1.163396973195e-01
5.458200237489e-01	-5.630761270387e+00	1.287434682460e-01	1.166610166467e-01
5.459534760775e-01	-5.817144311983e+00	1.293067236962e-01	1.169679766092e-01
5.460869284060e-01	-6.000340123399e+00	1.298553655219e-01	1.172604480964e-01
5.462203807346e-01	-6.191315305453e+00	1.303891511995e-01	1.175383062330e-01
5.463538330631e-01	-6.378581777618e+00	1.309078419125e-01	1.178014304332e-01
5.464872853917e-01	-6.561847848092e+00	1.314112026413e-01	1.180497044525e-01
5.466207377202e-01	-6.756672030817e+00	1.318990022531e-01	1.182830164381e-01
5.467541900487e-01	-6.948192290365e+00	1.323710135887e-01	1.185012589783e-01
5.468876423773e-01	-7.132454638091e+00	1.328270135503e-01	1.187043291491e-01
5.470210947058e-01	-7.325946550252e+00	1.332667831859e-01	1.188921285599e-01
5.471545470344e-01	-7.513928445752e+00	1.336901077742e-01	1.190645633972e-01
5.472879993629e-01	-7.696070951517e+00	1.340967769066e-01	1.192215444668e-01
5.474214516915e-01	-7.881656001550e+00	1.344865845692e-01	1.193629872337e-01
5.475549040200e-01	-8.060029109424e+00	1.348593292223e-01	1.194888118607e-01
5.476883563486e-01	-8.236645914416e+00	1.352148138793e-01	1.195989432450e-01
5.478218086771e-01	-8.403992432037e+00	1.355528461834e-01	1.196933110530e-01
5.479552610056e-01	-8.559858346670e+00	1.358732384836e-01	1.197718497531e-01
5.480887133342e-01	-8.720554813977e+00	1.361758079083e-01	1.198344986467e-01
5.482221656627e-01	-8.869058996133e+00	1.364603764382e-01	1.198812018977e-01
5.483556179913e-01	-8.999634239880e+00	1.367267709770e-01	1.199119085594e-01
5.484890703198e-01	-9.131800630518e+00	1.369748234210e-01	1.199265725997e-01
5.486225226484e-01	-9.254389266257e+00	1.372043707264e-01	1.199251529250e-01
5.487559749769e-01	-9.361107085517e+00	1.374152549756e-01	1.199076134013e-01
5.488894273055e-01	-9.463416398107e+00	1.376073234414e-01	1.198739228735e-01
5.490228796340e-01	-9.552681953282e+00	1.377804286500e-01	1.198240551832e-01
5.491563319626e-01	-9.632167330711e+00	1.379344284414e-01	1.197579891841e-01
5.492897842911e-01	-9.703016463168e+00	1.380691860288e-01	1.196757087554e-01
5.494232366196e-01	-9.757783732960e+00	1.381845700561e-01	1.195772028135e-01
5.495566889482e-01	-9.810443640757e+00	1.382804546532e-01	1.194624653211e-01
5.496901412767e-01	-9.853458645626e+00	1.383567194898e-01	1.193314952952e-01
5.498235936053e-01	-9.878065236562e+00	1.384132498276e-01	1.191842968119e-01
5.499570459338e-01	-9.904248432944e+00	1.384499365697e-01	1.190208790104e-01
5.500904982624e-01	-9.923175724138e+00	1.384666763095e-01	1.188412560937e-01
5.502239505909e-01	-9.926611962171e+00	1.384633713762e-01	1.186454473285e-01
5.503574029195e-01	-9.931871630681e+00	1.384399298795e-01	1.184334770421e-01
5.504908552480e-01	-9.928162220570e+00	1.383962657520e-01	1.182053746178e-01
5.506243075765e-01	-9.914368732141e+00	1.383322987894e-01	1.179611744877e-01
5.507577599051e-01	-9.901626639646e+00	1.382479546890e-01	1.177009161243e-01
5.508912122336e-01	-9.879838323857e+00	1.381431650860e-01	1.174246440293e-01
5.510246645622e-01	-9.854801810893e+00	1.380178675883e-01	1.171324077205e-01
