# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
1.609521904380876265e+02	2.563274663905239947e+00
1.609921984396879395e+02	2.563000267356824846e+00
1.610322064412882810e+02	2.562725355452669440e+00
1.610722144428885656e+02	2.562449928248653030e+00
1.611122224444888786e+02	2.562173985800756615e+00
1.611522304460892201e+02	2.561897528165066440e+00
1.611922384476895331e+02	2.561620555397773114e+00
1.612322464492898462e+02	2.561343067555168052e+00
1.612722544508901876e+02	2.561065064693650584e+00
1.613122624524905007e+02	2.560786546869720848e+00
1.613522704540908137e+02	2.560507514139983343e+00
1.613922784556911552e+02	2.560227966561147817e+00
1.614322864572914398e+02	2.559947904190027046e+00
1.614722944588917812e+02	2.559667327083535060e+00
1.615123024604921227e+02	2.559386235298694245e+00
1.615523104620924073e+02	2.559104628892628241e+00
1.615923184636927488e+02	2.558822507922562384e+00
1.616323264652930618e+02	2.558539872445829477e+00
1.616723344668933464e+02	2.558256722519864468e+00
1.617123424684936879e+02	2.557973058202204442e+00
1.617523504700940293e+02	2.557688879550493066e+00
1.617923584716943139e+02	2.557404186622476150e+00
1.618323664732946554e+02	2.557118979476001641e+00
1.618723744748949969e+02	2.556833258169024958e+00
1.619123824764952815e+02	2.556547022759601440e+00
1.619523904780956229e+02	2.556260273305891673e+00
1.619923984796959644e+02	2.555973009866160162e+00
1.620324064812962490e+02	2.555685232498773551e+00
1.620724144828965905e+02	2.555396941262204180e+00
1.621124224844969319e+02	2.555108136215026082e+00
1.621524304860972165e+02	2.554818817415917209e+00
1.621924384876975296e+02	2.554528984923660762e+00
1.622324464892978710e+02	2.554238638797140748e+00
1.622724544908981557e+02	2.553947779095346871e+00
1.623124624924984971e+02	2.553656405877371416e+00
1.623524704940988386e+02	2.553364519202410143e+00
1.623924784956991232e+02	2.553072119129762729e+00
1.624324864972994646e+02	2.552779205718831435e+00
1.624724944988997777e+02	2.552485779029123325e+00
1.625125025005000907e+02	2.552191839120248051e+00
1.625525105021004322e+02	2.551897386051918293e+00
1.625925185037007452e+02	2.551602419883951089e+00
1.626325265053010583e+02	2.551306940676266510e+00
1.626725345069013997e+02	2.551010948488887209e+00
1.627125425085017127e+02	2.550714443381941976e+00
1.627525505101020258e+02	2.550417425415659078e+00
1.627925585117023388e+02	2.550119894650372920e+00
1.628325665133026519e+02	2.549821851146520046e+00
1.628725745149029649e+02	2.549523294964640918e+00
1.629125825165033064e+02	2.549224226165380358e+00
1.629525905181036194e+02	2.548924644809483553e+00
1.629925985197039324e+02	2.548624550957801382e+00
1.630326065213042739e+02	2.548323944671286423e+00
1.630726145229045869e+02	2.548022826010996944e+00
1.631126225245049000e+02	2.547721195038093356e+00
1.631526305261052130e+02	2.547419051813836877e+00
1.631926385277055545e+02	2.547116396399595306e+00
1.632326465293058675e+02	2.546813228856837696e+00
1.632726545309061805e+02	2.546509549247138349e+00
1.633126625325065220e+02	2.546205357632172372e+00
1.633526705341068066e+02	2.545900654073718794e+00
1.633926785357071196e+02	2.545595438633661445e+00
1.634326865373074611e+02	2.545289711373985408e+00
1.634726945389077741e+02	2.544983472356778798e+00
1.635127025405080872e+02	2.544676721644234973e+00
1.635527105421084286e+02	2.544369459298647662e+00
1.635927185437087417e+02	2.544061685382416282e+00
1.636327265453090547e+02	2.543753399958041506e+00
1.636727345469093962e+02	2.543444603088127920e+00
1.637127425485097092e+02	2.543135294835383142e+00
1.637527505501100222e+02	2.542825475262617818e+00
1.637927585517103637e+02	2.542515144432745178e+00
1.638327665533106483e+02	2.542204302408782368e+00
1.638727745549109898e+02	2.541892949253847789e+00
1.639127825565113028e+02	2.541581085031165976e+00
1.639527905581115874e+02	2.541268709804061388e+00
1.639927985597119289e+02	2.540955823635963284e+00
1.640328065613122703e+02	2.540642426590402181e+00
1.640728145629125549e+02	2.540328518731014729e+00
1.641128225645128964e+02	2.540014100121536611e+00
1.641528305661132379e+02	2.539699170825809649e+00
1.641928385677135225e+02	2.539383730907776471e+00
1.642328465693138639e+02	2.539067780431482735e+00
1.642728545709142054e+02	2.538751319461079792e+00
1.643128625725144900e+02	2.538434348060817580e+00
1.643528705741148315e+02	2.538116866295051288e+00
1.643928785757151729e+02	2.537798874228239132e+00
1.644328865773154575e+02	2.537480371924943245e+00
1.644728945789157706e+02	2.537161359449824793e+00
1.645129025805161120e+02	2.536841836867651523e+00
1.645529105821163967e+02	2.536521804243291545e+00
1.645929185837167381e+02	2.536201261641717775e+00
1.646329265853170796e+02	2.535880209128003937e+00
1.646729345869173642e+02	2.535558646767327673e+00
1.647129425885177056e+02	2.535236574624969652e+00
1.647529505901180471e+02	2.534913992766313129e+00
1.647929585917183317e+02	2.534590901256842610e+00
1.648329665933186732e+02	2.534267300162146963e+00
1.648729745949189862e+02	2.533943189547917640e+00
1.649129825965192992e+02	2.533618569479946903e+00
1.649529905981196407e+02	2.533293440024133147e+00
1.649929985997199537e+02	2.532967801246474249e+00
1.650330066013202668e+02	2.532641653213071997e+00
1.650730146029205798e+02	2.532314995990131212e+00
1.651130226045208929e+02	2.531987829643957966e+00
1.651530306061212059e+02	2.531660154240962690e+00
1.651930386077215474e+02	2.531331969847657071e+00
1.652330466093218604e+02	2.531003276530656265e+00
1.652730546109221734e+02	2.530674074356676684e+00
1.653130626125225149e+02	2.530344363392539542e+00
1.653530706141228279e+02	2.530014143705165086e+00
1.653930786157231410e+02	2.529683415361580590e+00
1.654330866173234824e+02	2.529352178428911468e+00
1.654730946189237955e+02	2.529020432974388832e+00
1.655131026205241085e+02	2.528688179065344155e+00
1.655531106221244215e+02	2.528355416769212827e+00
1.655931186237247630e+02	2.528022146153532823e+00
1.656331266253250476e+02	2.527688367285942928e+00
1.656731346269253606e+02	2.527354080234184508e+00
1.657131426285257021e+02	2.527019285066103738e+00
1.657531506301260151e+02	2.526683981849647154e+00
1.657931586317263282e+02	2.526348170652863434e+00
1.658331666333266696e+02	2.526011851543903841e+00
1.658731746349269827e+02	2.525675024591024886e+00
1.659131826365272957e+02	2.525337689862579893e+00
1.659531906381276372e+02	2.524999847427030097e+00
1.659931986397279502e+02	2.524661497352934880e+00
1.660332066413282632e+02	2.524322639708958871e+00
1.660732146429286047e+02	2.523983274563867063e+00
1.661132226445289177e+02	2.523643401986527035e+00
1.661532306461292308e+02	2.523303022045908506e+00
1.661932386477295438e+02	2.522962134811085555e+00
1.662332466493298284e+02	2.522620740351231738e+00
1.662732546509301699e+02	2.522278838735624973e+00
1.663132626525305113e+02	2.521936430033642651e+00
1.663532706541307959e+02	2.521593514314766526e+00
1.663932786557311374e+02	2.521250091648580938e+00
1.664332866573314789e+02	2.520906162104770587e+00
1.664732946589317635e+02	2.520561725753124094e+00
1.665133026605321049e+02	2.520216782663529997e+00
1.665533106621324464e+02	2.519871332905980754e+00
1.665933186637327310e+02	2.519525376550570961e+00
1.666333266653330725e+02	2.519178913667496467e+00
1.666733346669334139e+02	2.518831944327055705e+00
1.667133426685336985e+02	2.518484468599649251e+00
1.667533506701340400e+02	2.518136486555778930e+00
1.667933586717343530e+02	2.517787998266048710e+00
1.668333666733346377e+02	2.517439003801165587e+00
1.668733746749349791e+02	2.517089503231938696e+00
1.669133826765353206e+02	2.516739496629276651e+00
1.669533906781356052e+02	2.516388984064193313e+00
1.669933986797359466e+02	2.516037965607802906e+00
1.670334066813362881e+02	2.515686441331320022e+00
1.670734146829365727e+02	2.515334411306064943e+00
1.671134226845369142e+02	2.514981875603457429e+00
1.671534306861372272e+02	2.514628834295018489e+00
1.671934386877375402e+02	2.514275287452372609e+00
1.672334466893378817e+02	2.513921235147245525e+00
1.672734546909381947e+02	2.513566677451465115e+00
1.673134626925385078e+02	2.513211614436960950e+00
1.673534706941388208e+02	2.512856046175763858e+00
1.673934786957391339e+02	2.512499972740006804e+00
1.674334866973394469e+02	2.512143394201924895e+00
1.674734946989397883e+02	2.511786310633855823e+00
1.675135027005401014e+02	2.511428722108236311e+00
1.675535107021404144e+02	2.511070628697608775e+00
1.675935187037407559e+02	2.510712030474613332e+00
1.676335267053410689e+02	2.510352927511993570e+00
1.676735347069413820e+02	2.509993319882596108e+00
1.677135427085417234e+02	2.509633207659367482e+00
1.677535507101420365e+02	2.509272590915356815e+00
1.677935587117423495e+02	2.508911469723714482e+00
1.678335667133426909e+02	2.508549844157692110e+00
1.678735747149430040e+02	2.508187714290643466e+00
1.679135827165432886e+02	2.507825080196025347e+00
1.679535907181436016e+02	2.507461941947392248e+00
1.679935987197439431e+02	2.507098299618404802e+00
1.680336067213442561e+02	2.506734153282822231e+00
1.680736147229445692e+02	2.506369503014506339e+00
1.681136227245449106e+02	2.506004348887421074e+00
1.681536307261452237e+02	2.505638690975630301e+00
1.681936387277455367e+02	2.505272529353300026e+00
1.682336467293458782e+02	2.504905864094698842e+00
1.682736547309461912e+02	2.504538695274196147e+00
1.683136627325465042e+02	2.504171022966262150e+00
1.683536707341468457e+02	2.503802847245469643e+00
1.683936787357471587e+02	2.503434168186491338e+00
1.684336867373474718e+02	2.503064985864103864e+00
1.684736947389478132e+02	2.502695300353181995e+00
1.685137027405480978e+02	2.502325111728704865e+00
1.685537107421484109e+02	2.501954420065751528e+00
1.685937187437487523e+02	2.501583225439501845e+00
1.686337267453490369e+02	2.501211527925238265e+00
1.686737347469493784e+02	2.500839327598344042e+00
1.687137427485497199e+02	2.500466624534304572e+00
1.687537507501500045e+02	2.500093418808705170e+00
1.687937587517503459e+02	2.499719710497232406e+00
1.688337667533506874e+02	2.499345499675675430e+00
1.688737747549509720e+02	2.498970786419924206e+00
1.689137827565513135e+02	2.498595570805970389e+00
1.689537907581516549e+02	2.498219852909904226e+00
1.689937987597519395e+02	2.497843632807920766e+00
1.690338067613522810e+02	2.497466910576314536e+00
1.690738147629525940e+02	2.497089686291479982e+00
1.691138227645528787e+02	2.496711960029915911e+00
1.691538307661532201e+02	2.496333731868219274e+00
1.691938387677535616e+02	2.495955001883090052e+00
1.692338467693538462e+02	2.495575770151328143e+00
1.692738547709541876e+02	2.495196036749835145e+00
1.693138627725545291e+02	2.494815801755612572e+00
1.693538707741548137e+02	2.494435065245767635e+00
1.693938787757551552e+02	2.494053827297500359e+00
1.694338867773554966e+02	2.493672087988119124e+00
1.694738947789557812e+02	2.493289847395030456e+00
1.695139027805561227e+02	2.492907105595742134e+00
1.695539107821564357e+02	2.492523862667862300e+00
1.695939187837567488e+02	2.492140118689101680e+00
1.696339267853570618e+02	2.491755873737270033e+00
1.696739347869573749e+02	2.491371127890279258e+00
1.697139427885576879e+02	2.490985881226142507e+00
1.697539507901580293e+02	2.490600133822971962e+00
1.697939587917583424e+02	2.490213885758983281e+00
1.698339667933586554e+02	2.489827137112491151e+00
1.698739747949589969e+02	2.489439887961911957e+00
1.699139827965593099e+02	2.489052138385762891e+00
1.699539907981596230e+02	2.488663888462661067e+00
1.699939987997599644e+02	2.488275138271325737e+00
1.700340068013602774e+02	2.487885887890575631e+00
1.700740148029605905e+02	2.487496137399332508e+00
1.701140228045609319e+02	2.487105886876615823e+00
1.701540308061612450e+02	2.486715136401547177e+00
1.701940388077615580e+02	2.486323886053350751e+00
1.702340468093618426e+02	2.485932135911347540e+00
1.702740548109621841e+02	2.485539886054963343e+00
1.703140628125624971e+02	2.485147136563722547e+00
1.703540708141628102e+02	2.484753887517248572e+00
1.703940788157631516e+02	2.484360138995270084e+00
1.704340868173634647e+02	2.483965891077611676e+00
1.704740948189637777e+02	2.483571143844200968e+00
1.705141028205641192e+02	2.483175897375065944e+00
1.705541108221644322e+02	2.482780151750335396e+00
1.705941188237647452e+02	2.482383907050237148e+00
1.706341268253650867e+02	2.481987163355102055e+00
1.706741348269653997e+02	2.481589920745360445e+00
1.707141428285657128e+02	2.481192179301541234e+00
1.707541508301660542e+02	2.480793939104276369e+00
1.707941588317663388e+02	2.480395200234297715e+00
1.708341668333666519e+02	2.479995962772436613e+00
1.708741748349669933e+02	2.479596226799626990e+00
1.709141828365673064e+02	2.479195992396900916e+00
1.709541908381676194e+02	2.478795259645391713e+00
1.709941988397679609e+02	2.478394028626333068e+00
1.710342068413682455e+02	2.477992299421059474e+00
1.710742148429685869e+02	2.477590072111006680e+00
1.711142228445689284e+02	2.477187346777707688e+00
1.711542308461692130e+02	2.476784123502798973e+00
1.711942388477695545e+02	2.476380402368015599e+00
1.712342468493698959e+02	2.475976183455194324e+00
1.712742548509701805e+02	2.475571466846270496e+00
1.713142628525705220e+02	2.475166252623281160e+00
1.713542708541708350e+02	2.474760540868363279e+00
1.713942788557711197e+02	2.474354331663753737e+00
1.714342868573714611e+02	2.473947625091789337e+00
1.714742948589718026e+02	2.473540421234908138e+00
1.715143028605720872e+02	2.473132720175648114e+00
1.715543108621724286e+02	2.472724521996645830e+00
1.715943188637727701e+02	2.472315826780639991e+00
1.716343268653730547e+02	2.471906634610470110e+00
1.716743348669733962e+02	2.471496945569072068e+00
1.717143428685737376e+02	2.471086759739485661e+00
1.717543508701740222e+02	2.470676077204849719e+00
1.717943588717743637e+02	2.470264898048402546e+00
1.718343668733747052e+02	2.469853222353481037e+00
1.718743748749749898e+02	2.469441050203526888e+00
1.719143828765753028e+02	2.469028381682076390e+00
1.719543908781756159e+02	2.468615216872768858e+00
1.719943988797759289e+02	2.468201555859344865e+00
1.720344068813762703e+02	2.467787398725640013e+00
1.720744148829765834e+02	2.467372745555594715e+00
1.721144228845768964e+02	2.466957596433247968e+00
1.721544308861772379e+02	2.466541951442737801e+00
1.721944388877775509e+02	2.466125810668301277e+00
1.722344468893778640e+02	2.465709174194279374e+00
1.722744548909782054e+02	2.465292042105107218e+00
1.723144628925785184e+02	2.464874414485325183e+00
1.723544708941788315e+02	2.464456291419571343e+00
1.723944788957791729e+02	2.464037672992581474e+00
1.724344868973794860e+02	2.463618559289194376e+00
1.724744948989797990e+02	2.463198950394346998e+00
1.725145029005801121e+02	2.462778846393076648e+00
1.725545109021804251e+02	2.462358247370519670e+00
1.725945189037807381e+02	2.461937153411913215e+00
1.726345269053810512e+02	2.461515564602593908e+00
1.726745349069813926e+02	2.461093481027995633e+00
1.727145429085817057e+02	2.460670902773656632e+00
1.727545509101820187e+02	2.460247829925211072e+00
1.727945589117823602e+02	2.459824262568393038e+00
1.728345669133826732e+02	2.459400200789039648e+00
1.728745749149829862e+02	2.458975644673082606e+00
1.729145829165833277e+02	2.458550594306555759e+00
1.729545909181836407e+02	2.458125049775595095e+00
1.729945989197839538e+02	2.457699011166430747e+00
1.730346069213842952e+02	2.457272478565396767e+00
1.730746149229845798e+02	2.456845452058925350e+00
1.731146229245848929e+02	2.456417931733547277e+00
1.731546309261852343e+02	2.455989917675893697e+00
1.731946389277855474e+02	2.455561409972695230e+00
1.732346469293858604e+02	2.455132408710781089e+00
1.732746549309862019e+02	2.454702913977082623e+00
1.733146629325864865e+02	2.454272925858626664e+00
1.733546709341868279e+02	2.453842444442542625e+00
1.733946789357871694e+02	2.453411469816057178e+00
1.734346869373874540e+02	2.452980002066498688e+00
1.734746949389877955e+02	2.452548041281291891e+00
1.735147029405881369e+02	2.452115587547963216e+00
1.735547109421884215e+02	2.451682640954138126e+00
1.735947189437887630e+02	2.451249201587540227e+00
1.736347269453890760e+02	2.450815269535992602e+00
1.736747349469893607e+02	2.450380844887420029e+00
1.737147429485897021e+02	2.449945927729842321e+00
1.737547509501900436e+02	2.449510518151381433e+00
1.737947589517903282e+02	2.449074616240258795e+00
1.738347669533906696e+02	2.448638222084792648e+00
1.738747749549910111e+02	2.448201335773402931e+00
1.739147829565912957e+02	2.447763957394606837e+00
1.739547909581916372e+02	2.447326087037022369e+00
1.739947989597919786e+02	2.446887724789365670e+00
1.740348069613922632e+02	2.446448870740452364e+00
1.740748149629926047e+02	2.446009524979195326e+00
1.741148229645929462e+02	2.445569687594608688e+00
1.741548309661932308e+02	2.445129358675806941e+00
1.741948389677935722e+02	2.444688538311998727e+00
1.742348469693938853e+02	2.444247226592496602e+00
1.742748549709941699e+02	2.443805423606709937e+00
1.743148629725945113e+02	2.443363129444145798e+00
1.743548709741948244e+02	2.442920344194413396e+00
1.743948789757951374e+02	2.442477067947219194e+00
1.744348869773954789e+02	2.442033300792367356e+00
1.744748949789957919e+02	2.441589042819762856e+00
1.745149029805961050e+02	2.441144294119408809e+00
1.745549109821964464e+02	2.440699054781407362e+00
1.745949189837967594e+02	2.440253324895958364e+00
1.746349269853970725e+02	2.439807104553362915e+00
1.746749349869974139e+02	2.439360393844018482e+00
1.747149429885977270e+02	2.438913192858422896e+00
1.747549509901980400e+02	2.438465501687172576e+00
1.747949589917983531e+02	2.438017320420960310e+00
1.748349669933986661e+02	2.437568649150581912e+00
1.748749749949989791e+02	2.437119487966929565e+00
1.749149829965993206e+02	2.436669836960993152e+00
1.749549909981996336e+02	2.436219696223862474e+00
1.749949989997999467e+02	2.435769065846725923e+00
1.750350070014002597e+02	2.435317945920870031e+00
1.750750150030006012e+02	2.434866336537681697e+00
1.751150230046009142e+02	2.434414237788644630e+00
1.751550310062012272e+02	2.433961649765339796e+00
1.751950390078015687e+02	2.433508572559451189e+00
1.752350470094018817e+02	2.433055006262756947e+00
1.752750550110021948e+02	2.432600950967135578e+00
1.753150630126025362e+02	2.432146406764565061e+00
1.753550710142028208e+02	2.431691373747119744e+00
1.753950790158031339e+02	2.431235852006974341e+00
1.754350870174034753e+02	2.430779841636400374e+00
1.754750950190037884e+02	2.430323342727768843e+00
1.755151030206041014e+02	2.429866355373549336e+00
1.755551110222044429e+02	2.429408879666309584e+00
1.755951190238047843e+02	2.428950915698715018e+00
1.756351270254050689e+02	2.428492463563530102e+00
1.756751350270054104e+02	2.428033523353618328e+00
1.757151430286057519e+02	2.427574095161937784e+00
1.757551510302060365e+02	2.427114179081552692e+00
1.757951590318063779e+02	2.426653775205616537e+00
1.758351670334067194e+02	2.426192883627386720e+00
1.758751750350070040e+02	2.425731504440218345e+00
1.759151830366073170e+02	2.425269637737561990e+00
1.759551910382076585e+02	2.424807283612968156e+00
1.759951990398079431e+02	2.424344442160088597e+00
1.760352070414082846e+02	2.423881113472666105e+00
1.760752150430085976e+02	2.423417297644547830e+00
1.761152230446089106e+02	2.422952994769677737e+00
1.761552310462092521e+02	2.422488204942095713e+00
1.761952390478095651e+02	2.422022928255942009e+00
1.762352470494098782e+02	2.421557164805454132e+00
1.762752550510102196e+02	2.421090914684966400e+00
1.763152630526105327e+02	2.420624177988914827e+00
1.763552710542108457e+02	2.420156954811829131e+00
1.763952790558111872e+02	2.419689245248339393e+00
1.764352870574115002e+02	2.419221049393173839e+00
1.764752950590118132e+02	2.418752367341157061e+00
1.765153030606121263e+02	2.418283199187214016e+00
1.765553110622124393e+02	2.417813545026363808e+00
1.765953190638127523e+02	2.417343404953728569e+00
1.766353270654130938e+02	2.416872779064523247e+00
1.766753350670134068e+02	2.416401667454064039e+00
1.767153430686137199e+02	2.415930070217764847e+00
1.767553510702140329e+02	2.415457987451133715e+00
1.767953590718143744e+02	2.414985419249781717e+00
1.768353670734146874e+02	2.414512365709414077e+00
1.768753750750150004e+02	2.414038826925835490e+00
1.769153830766153419e+02	2.413564802994947911e+00
1.769553910782156549e+02	2.413090294012750991e+00
1.769953990798159680e+02	2.412615300075340752e+00
1.770354070814163094e+02	2.412139821278914020e+00
1.770754150830165941e+02	2.411663857719762660e+00
1.771154230846169071e+02	2.411187409494276235e+00
1.771554310862172485e+02	2.410710476698944227e+00
1.771954390878175616e+02	2.410233059430351599e+00
1.772354470894178746e+02	2.409755157785182345e+00
1.772754550910182161e+02	2.409276771860215494e+00
1.773154630926185291e+02	2.408797901752330439e+00
1.773554710942188422e+02	2.408318547558502498e+00
1.773954790958191836e+02	2.407838709375805575e+00
1.774354870974194682e+02	2.407358387301411717e+00
1.774754950990198097e+02	2.406877581432587565e+00
1.775155031006201511e+02	2.406396291866698345e+00
1.775555111022204358e+02	2.405914518701209648e+00
1.775955191038207772e+02	2.405432262033678992e+00
1.776355271054210903e+02	2.404949521961767367e+00
1.776755351070213749e+02	2.404466298583229467e+00
1.777155431086217163e+02	2.403982591995916795e+00
1.777555511102220578e+02	2.403498402297781666e+00
1.777955591118223424e+02	2.403013729586869207e+00
1.778355671134226839e+02	2.402528573961325353e+00
1.778755751150230253e+02	2.402042935519391964e+00
1.779155831166233099e+02	2.401556814359408598e+00
1.779555911182236514e+02	2.401070210579811182e+00
1.779955991198239929e+02	2.400583124279133340e+00
1.780356071214242775e+02	2.400095555556007287e+00
1.780756151230246189e+02	2.399607504509159384e+00
1.781156231246249604e+02	2.399118971237416353e+00
1.781556311262252450e+02	2.398629955839699068e+00
1.781956391278255865e+02	2.398140458415028764e+00
1.782356471294258995e+02	2.397650479062520823e+00
1.782756551310261841e+02	2.397160017881390104e+00
1.783156631326265256e+02	2.396669074970945612e+00
1.783556711342268386e+02	2.396177650430596273e+00
1.783956791358271516e+02	2.395685744359847824e+00
1.784356871374274931e+02	2.395193356858299261e+00
1.784756951390278061e+02	2.394700488025652163e+00
1.785157031406281192e+02	2.394207137961701370e+00
1.785557111422284606e+02	2.393713306766338977e+00
1.785957191438287737e+02	2.393218994539554334e+00
1.786357271454290867e+02	2.392724201381435822e+00
1.786757351470294282e+02	2.392228927392164639e+00
1.787157431486297412e+02	2.391733172672021901e+00
1.787557511502300542e+02	2.391236937321384648e+00
1.787957591518303673e+02	2.390740221440726732e+00
1.788357671534306803e+02	2.390243025130618815e+00
1.788757751550309933e+02	2.389745348491727484e+00
1.789157831566313348e+02	2.389247191624818356e+00
1.789557911582316478e+02	2.388748554630751642e+00
1.789957991598319609e+02	2.388249437610484804e+00
1.790358071614323023e+02	2.387749840665072121e+00
1.790758151630326154e+02	2.387249763895665122e+00
1.791158231646329284e+02	2.386749207403511264e+00
1.791558311662332414e+02	2.386248171289953923e+00
1.791958391678335829e+02	2.385746655656435067e+00
1.792358471694338959e+02	2.385244660604491251e+00
1.792758551710342090e+02	2.384742186235757178e+00
1.793158631726345504e+02	2.384239232651963913e+00
1.793558711742348351e+02	2.383735799954938006e+00
1.793958791758351481e+02	2.383231888246601482e+00
1.794358871774354895e+02	2.382727497628976288e+00
1.794758951790358026e+02	2.382222628204179848e+00
1.795159031806361156e+02	2.381717280074421961e+00
1.795559111822364571e+02	2.381211453342014561e+00
1.795959191838367701e+02	2.380705148109363289e+00
1.796359271854370832e+02	2.380198364478970152e+00
1.796759351870374246e+02	2.379691102553432636e+00
1.797159431886377376e+02	2.379183362435447258e+00
1.797559511902380507e+02	2.378675144227803795e+00
1.797959591918383921e+02	2.378166448033390612e+00
1.798359671934386768e+02	2.377657273955191997e+00
1.798759751950390182e+02	2.377147622096286828e+00
1.799159831966393313e+02	2.376637492559850795e+00
1.799559911982396159e+02	2.376126885449159509e+00
1.799959991998399573e+02	2.375615800867578287e+00
1.800360072014402988e+02	2.375104238918573252e+00
1.800760152030405834e+02	2.374592199705705564e+00
1.801160232046409249e+02	2.374079683332633195e+00
1.801560312062412663e+02	2.373566689903107818e+00
1.801960392078415509e+02	2.373053219520979695e+00
1.802360472094418924e+02	2.372539272290195012e+00
1.802760552110422339e+02	2.372024848314792767e+00
1.803160632126425185e+02	2.371509947698912768e+00
1.803560712142428599e+02	2.370994570546787639e+00
1.803960792158432014e+02	2.370478716962746368e+00
1.804360872174434860e+02	2.369962387051215646e+00
1.804760952190438275e+02	2.369445580916715866e+00
1.805161032206441405e+02	2.368928298663864229e+00
1.805561112222444251e+02	2.368410540397375197e+00
1.805961192238447666e+02	2.367892306222056042e+00
1.806361272254451080e+02	2.367373596242813072e+00
1.806761352270453926e+02	2.366854410564646294e+00
1.807161432286457341e+02	2.366334749292652972e+00
1.807561512302460471e+02	2.365814612532024519e+00
1.807961592318463602e+02	2.365294000388050488e+00
1.808361672334467016e+02	2.364772912966112806e+00
1.808761752350470147e+02	2.364251350371692872e+00
1.809161832366473277e+02	2.363729312710365793e+00
1.809561912382476692e+02	2.363206800087800374e+00
1.809961992398479822e+02	2.362683812609765788e+00
1.810362072414482952e+02	2.362160350382124019e+00
1.810762152430486083e+02	2.361636413510832089e+00
1.811162232446489213e+02	2.361112002101944274e+00
1.811562312462492343e+02	2.360587116261609442e+00
1.811962392478495758e+02	2.360061756096071495e+00
1.812362472494498888e+02	2.359535921711672035e+00
1.812762552510502019e+02	2.359009613214845036e+00
1.813162632526505433e+02	2.358482830712123501e+00
1.813562712542508564e+02	2.357955574310132807e+00
1.813962792558511694e+02	2.357427844115596471e+00
1.814362872574515109e+02	2.356899640235330384e+00
1.814762952590518239e+02	2.356370962776248135e+00
1.815163032606521369e+02	2.355841811845358791e+00
1.815563112622524500e+02	2.355312187549765124e+00
1.815963192638527914e+02	2.354782089996665828e+00
1.816363272654530761e+02	2.354251519293356409e+00
1.816763352670533891e+02	2.353720475547226521e+00
1.817163432686537305e+02	2.353188958865758629e+00
1.817563512702540436e+02	2.352656969356536898e+00
1.817963592718543566e+02	2.352124507127233421e+00
1.818363672734546981e+02	2.351591572285619769e+00
1.818763752750550111e+02	2.351058164939562989e+00
1.819163832766553242e+02	2.350524285197022500e+00
1.819563912782556656e+02	2.349989933166054978e+00
1.819963992798559786e+02	2.349455108954811688e+00
1.820364072814562917e+02	2.348919812671538043e+00
1.820764152830566331e+02	2.348384044424577599e+00
1.821164232846569462e+02	2.347847804322364951e+00
1.821564312862572592e+02	2.347311092473431504e+00
1.821964392878576007e+02	2.346773908986404589e+00
1.822364472894578569e+02	2.346236253970005681e+00
1.822764552910581983e+02	2.345698127533051291e+00
1.823164632926585398e+02	2.345159529784452079e+00
1.823564712942588244e+02	2.344620460833215514e+00
1.823964792958591659e+02	2.344080920788441436e+00
1.824364872974595073e+02	2.343540909759326496e+00
1.824764952990597919e+02	2.343000427855161938e+00
1.825165033006601334e+02	2.342459475185334039e+00
1.825565113022604748e+02	2.341918051859322336e+00
1.825965193038607595e+02	2.341376157986703177e+00
1.826365273054611009e+02	2.340833793677145724e+00
1.826765353070614424e+02	2.340290959040414620e+00
1.827165433086617270e+02	2.339747654186370873e+00
1.827565513102620685e+02	2.339203879224968752e+00
1.827965593118623815e+02	2.338659634266255782e+00
1.828365673134626661e+02	2.338114919420377635e+00
1.828765753150630076e+02	2.337569734797570131e+00
1.829165833166633490e+02	2.337024080508169011e+00
1.829565913182636336e+02	2.336477956662600164e+00
1.829965993198639751e+02	2.335931363371384073e+00
1.830366073214643166e+02	2.335384300745140695e+00
1.830766153230646012e+02	2.334836768894579695e+00
1.831166233246649426e+02	2.334288767930505770e+00
1.831566313262652557e+02	2.333740297963820431e+00
1.831966393278655687e+02	2.333191359105517115e+00
1.832366473294659102e+02	2.332641951466686070e+00
1.832766553310662232e+02	2.332092075158508582e+00
1.833166633326665362e+02	2.331541730292264969e+00
1.833566713342668493e+02	2.330990916979326588e+00
1.833966793358671623e+02	2.330439635331158499e+00
1.834366873374674753e+02	2.329887885459323904e+00
1.834766953390678168e+02	2.329335667475475713e+00
1.835167033406681298e+02	2.328782981491364090e+00
1.835567113422684429e+02	2.328229827618833792e+00
1.835967193438687843e+02	2.327676205969821499e+00
1.836367273454690974e+02	2.327122116656358486e+00
1.836767353470694104e+02	2.326567559790572393e+00
1.837167433486697519e+02	2.326012535484683230e+00
1.837567513502700649e+02	2.325457043851005157e+00
1.837967593518703779e+02	2.324901085001948697e+00
1.838367673534706910e+02	2.324344659050014084e+00
1.838767753550710324e+02	2.323787766107798802e+00
1.839167833566713455e+02	2.323230406287995820e+00
1.839567913582716301e+02	2.322672579703386919e+00
1.839967993598719715e+02	2.322114286466852473e+00
1.840368073614722846e+02	2.321555526691365223e+00
1.840768153630725976e+02	2.320996300489992503e+00
1.841168233646729391e+02	2.320436607975894461e+00
1.841568313662732521e+02	2.319876449262326723e+00
