# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC]"
2.308461692338467586e+01	2.254355759809628101e-01
2.312462492498499600e+01	2.254207432144446355e-01
2.316463292658531969e+01	2.254058850894014587e-01
2.320464092818563984e+01	2.253910016075049150e-01
2.324464892978595643e+01	2.253760927704294703e-01
2.328465693138627657e+01	2.253611585798524775e-01
2.332466493298659671e+01	2.253461990374541202e-01
2.336467293458691330e+01	2.253312141449176353e-01
2.340468093618724055e+01	2.253162039039287023e-01
2.344468893778755714e+01	2.253011683161762480e-01
2.348469693938787728e+01	2.252861073833517802e-01
2.352470494098819742e+01	2.252710211071498325e-01
2.356471294258851756e+01	2.252559094892677138e-01
2.360472094418883771e+01	2.252407725314055364e-01
2.364472894578915785e+01	2.252256102352664102e-01
2.368473694738947799e+01	2.252104226025561096e-01
2.372474494898979458e+01	2.251952096349833787e-01
2.376475295059012183e+01	2.251799713342598763e-01
2.380476095219043842e+01	2.251647077020999255e-01
2.384476895379075856e+01	2.251494187402208191e-01
2.388477695539107870e+01	2.251341044503426259e-01
2.392478495699139529e+01	2.251187648341883840e-01
2.396479295859171543e+01	2.251033998934839075e-01
2.400480096019203913e+01	2.250880096299578415e-01
2.404480896179235927e+01	2.250725940453417173e-01
2.408481696339267586e+01	2.250571531413698700e-01
2.412482496499299955e+01	2.250416869197794378e-01
2.416483296659331970e+01	2.250261953823106675e-01
2.420484096819363984e+01	2.250106785307063040e-01
2.424484896979395998e+01	2.249951363667122006e-01
2.428485697139427657e+01	2.249795688920768477e-01
2.432486497299459671e+01	2.249639761085518164e-01
2.436487297459492041e+01	2.249483580178913145e-01
2.440488097619524055e+01	2.249327146218525475e-01
2.444488897779555714e+01	2.249170459221954965e-01
2.448489697939588083e+01	2.249013519206828626e-01
2.452490498099619742e+01	2.248856326190805666e-01
2.456491298259651757e+01	2.248698880191569438e-01
2.460492098419684126e+01	2.248541181226834662e-01
2.464492898579715785e+01	2.248383229314342979e-01
2.468493698739747799e+01	2.248225024471865729e-01
2.472494498899779813e+01	2.248066566717201176e-01
2.476495299059811828e+01	2.247907856068177834e-01
2.480496099219843842e+01	2.247748892542650589e-01
2.484496899379876211e+01	2.247589676158504579e-01
2.488497699539907870e+01	2.247430206933652974e-01
2.492498499699939885e+01	2.247270484886036979e-01
2.496499299859972254e+01	2.247110510033625275e-01
2.500500100020003913e+01	2.246950282394417631e-01
2.504500900180036282e+01	2.246789801986440460e-01
2.508501700340067941e+01	2.246629068827747377e-01
2.512502500500099956e+01	2.246468082936423916e-01
2.516503300660132325e+01	2.246306844330580865e-01
2.520504100820164339e+01	2.246145353028358993e-01
2.524504900980195998e+01	2.245983609047926544e-01
2.528505701140228012e+01	2.245821612407481738e-01
2.532506501300260027e+01	2.245659363125249719e-01
2.536507301460291686e+01	2.245496861219484497e-01
2.540508101620324410e+01	2.245334106708468391e-01
2.544508901780356069e+01	2.245171099610512588e-01
2.548509701940388084e+01	2.245007839943956307e-01
2.552510502100420098e+01	2.244844327727167910e-01
2.556511302260452112e+01	2.244680562978542682e-01
2.560512102420484126e+01	2.244516545716505329e-01
2.564512902580516140e+01	2.244352275959510257e-01
2.568513702740548155e+01	2.244187753726036294e-01
2.572514502900579814e+01	2.244022979034595300e-01
2.576515303060612538e+01	2.243857951903724390e-01
2.580516103220644197e+01	2.243692672351990658e-01
2.584516903380676212e+01	2.243527140397988673e-01
2.588517703540708226e+01	2.243361356060342426e-01
2.592518503700739885e+01	2.243195319357702833e-01
2.596519303860771899e+01	2.243029030308751337e-01
2.600520104020804268e+01	2.242862488932194087e-01
2.604520904180836283e+01	2.242695695246770815e-01
2.608521704340867942e+01	2.242528649271245123e-01
2.612522504500900311e+01	2.242361351024411698e-01
2.616523304660932325e+01	2.242193800525091041e-01
2.620524104820964340e+01	2.242025997792134739e-01
2.624524904980996354e+01	2.241857942844421581e-01
2.628525705141028013e+01	2.241689635700858940e-01
2.632526505301060027e+01	2.241521076380381672e-01
2.636527305461092396e+01	2.241352264901954605e-01
2.640528105621124411e+01	2.241183201284569770e-01
2.644528905781156070e+01	2.241013885547246398e-01
2.648529705941188439e+01	2.240844317709035638e-01
2.652530506101220098e+01	2.240674497789013619e-01
2.656531306261252112e+01	2.240504425806286726e-01
2.660532106421284482e+01	2.240334101779987985e-01
2.664532906581316141e+01	2.240163525729280958e-01
2.668533706741348155e+01	2.239992697673356403e-01
2.672534506901380169e+01	2.239821617631433115e-01
2.676535307061412183e+01	2.239650285622757642e-01
2.680536107221444198e+01	2.239478701666607896e-01
2.684536907381476567e+01	2.239306865782285938e-01
2.688537707541508226e+01	2.239134777989125746e-01
2.692538507701539885e+01	2.238962438306487945e-01
2.696539307861572610e+01	2.238789846753761470e-01
2.700540108021604269e+01	2.238617003350363843e-01
2.704540908181636283e+01	2.238443908115740622e-01
2.708541708341668297e+01	2.238270561069366782e-01
2.712542508501700311e+01	2.238096962230744225e-01
2.716543308661731970e+01	2.237923111619403993e-01
2.720544108821764695e+01	2.237749009254905441e-01
2.724544908981796354e+01	2.237574655156835401e-01
2.728545709141828013e+01	2.237400049344810959e-01
2.732546509301860382e+01	2.237225191838474736e-01
2.736547309461892041e+01	2.237050082657499606e-01
2.740548109621924411e+01	2.236874721821587308e-01
2.744548909781956425e+01	2.236699109350465953e-01
2.748549709941988439e+01	2.236523245263892234e-01
2.752550510102020098e+01	2.236347129581653659e-01
2.756551310262052823e+01	2.236170762323562988e-01
2.760552110422084482e+01	2.235994143509462961e-01
2.764552910582116141e+01	2.235817273159223517e-01
2.768553710742148510e+01	2.235640151292744571e-01
2.772554510902180169e+01	2.235462777929952127e-01
2.776555311062212184e+01	2.235285153090801891e-01
2.780556111222244553e+01	2.235107276795278430e-01
2.784556911382276567e+01	2.234929149063393239e-01
2.788557711542308581e+01	2.234750769915186397e-01
2.792558511702340240e+01	2.234572139370726851e-01
2.796559311862372255e+01	2.234393257450111581e-01
2.800560112022404624e+01	2.234214124173465599e-01
2.804560912182436638e+01	2.234034739560941951e-01
2.808561712342468297e+01	2.233855103632722550e-01
2.812562512502500667e+01	2.233675216409017894e-01
2.816563312662532326e+01	2.233495077910065685e-01
2.820564112822564695e+01	2.233314688156132488e-01
2.824564912982596709e+01	2.233134047167513458e-01
2.828565713142628368e+01	2.232953154964531228e-01
2.832566513302660383e+01	2.232772011567537018e-01
2.836567313462692752e+01	2.232590616996911193e-01
2.840568113622724766e+01	2.232408971273060483e-01
2.844568913782756425e+01	2.232227074416422152e-01
2.848569713942788795e+01	2.232044926447458721e-01
2.852570514102820454e+01	2.231862527386664907e-01
2.856571314262852468e+01	2.231679877254559852e-01
2.860572114422884837e+01	2.231496976071694061e-01
2.864572914582916496e+01	2.231313823858643575e-01
2.868573714742948511e+01	2.231130420636014411e-01
2.872574514902980525e+01	2.230946766424440342e-01
2.876575315063012539e+01	2.230762861244583728e-01
2.880576115223044553e+01	2.230578705117134131e-01
2.884576915383076923e+01	2.230394298062810254e-01
2.888577715543108582e+01	2.230209640102359114e-01
2.892578515703140596e+01	2.230024731256555759e-01
2.896579315863172965e+01	2.229839571546202437e-01
2.900580116023204624e+01	2.229654160992131651e-01
2.904580916183236639e+01	2.229468499615202270e-01
2.908581716343268653e+01	2.229282587436302310e-01
2.912582516503300667e+01	2.229096424476347538e-01
2.916583316663332326e+01	2.228910010756282867e-01
2.920584116823365051e+01	2.228723346297079855e-01
2.924584916983396710e+01	2.228536431119740313e-01
2.928585717143428369e+01	2.228349265245291311e-01
2.932586517303460738e+01	2.228161848694791558e-01
2.936587317463492397e+01	2.227974181489325856e-01
2.940588117623524766e+01	2.227786263650007592e-01
2.944588917783556781e+01	2.227598095197977635e-01
2.948589717943588795e+01	2.227409676154407658e-01
2.952590518103620454e+01	2.227221006540493486e-01
2.956591318263652823e+01	2.227032086377463416e-01
2.960592118423684838e+01	2.226842915686569890e-01
2.964592918583716497e+01	2.226653494489096718e-01
2.968593718743748866e+01	2.226463822806354631e-01
2.972594518903780525e+01	2.226273900659682670e-01
2.976595319063812539e+01	2.226083728070447076e-01
2.980596119223844909e+01	2.225893305060044070e-01
2.984596919383876923e+01	2.225702631649896512e-01
2.988597719543908582e+01	2.225511707861456412e-01
2.992598519703940951e+01	2.225320533716202975e-01
2.996599319863972610e+01	2.225129109235645386e-01
3.000600120024004624e+01	2.224937434441318640e-01
3.004600920184036994e+01	2.224745509354787154e-01
3.008601720344068653e+01	2.224553333997643656e-01
3.012602520504100667e+01	2.224360908391508906e-01
3.016603320664132681e+01	2.224168232558031422e-01
3.020604120824165051e+01	2.223975306518887751e-01
3.024604920984196710e+01	2.223782130295783310e-01
3.028605721144228724e+01	2.223588703910451270e-01
3.032606521304260738e+01	2.223395027384653388e-01
3.036607321464292397e+01	2.223201100740178349e-01
3.040608121624325122e+01	2.223006923998843976e-01
3.044608921784356781e+01	2.222812497182496405e-01
3.048609721944388795e+01	2.222617820313008696e-01
3.052610522104420809e+01	2.222422893412283607e-01
3.056611322264452824e+01	2.222227716502251094e-01
3.060612122424484838e+01	2.222032289604869426e-01
3.064612922584516852e+01	2.221836612742124628e-01
3.068613722744548866e+01	2.221640685936031312e-01
3.072614522904580880e+01	2.221444509208632401e-01
3.076615323064612895e+01	2.221248082581999128e-01
3.080616123224644909e+01	2.221051406078228541e-01
3.084616923384677278e+01	2.220854479719448771e-01
3.088617723544708937e+01	2.220657303527815429e-01
3.092618523704740952e+01	2.220459877525510772e-01
3.096619323864773321e+01	2.220262201734745922e-01
3.100620124024804980e+01	2.220064276177760587e-01
3.104620924184836994e+01	2.219866100876822790e-01
3.108621724344869008e+01	2.219667675854227473e-01
3.112622524504901023e+01	2.219469001132297614e-01
3.116623324664932682e+01	2.219270076733386443e-01
3.120624124824965406e+01	2.219070902679872725e-01
3.124624924984997065e+01	2.218871478994164648e-01
3.128625725145028724e+01	2.218671805698698152e-01
3.132626525305061449e+01	2.218471882815937490e-01
3.136627325465093108e+01	2.218271710368374949e-01
3.140628125625125122e+01	2.218071288378530015e-01
3.144628925785156781e+01	2.217870616868951317e-01
3.148629725945189506e+01	2.217669695862216073e-01
3.152630526105221165e+01	2.217468525380927036e-01
3.156631326265253179e+01	2.217267105447718323e-01
3.160632126425284838e+01	2.217065436085249586e-01
3.164632926585316497e+01	2.216863517316209342e-01
3.168633726745349222e+01	2.216661349163314421e-01
3.172634526905380881e+01	2.216458931649310238e-01
3.176635327065412895e+01	2.216256264796968856e-01
3.180636127225445264e+01	2.216053348629091480e-01
3.184636927385477279e+01	2.215850183168505960e-01
3.188637727545508938e+01	2.215646768438070402e-01
3.192638527705541662e+01	2.215443104460669277e-01
3.196639327865573321e+01	2.215239191259216200e-01
3.200640128025604980e+01	2.215035028856650878e-01
3.204640928185636994e+01	2.214830617275943547e-01
3.208641728345669719e+01	2.214625956540091367e-01
3.212642528505701023e+01	2.214421046672118143e-01
3.216643328665733037e+01	2.214215887695078488e-01
3.220644128825765051e+01	2.214010479632052553e-01
3.224644928985797065e+01	2.213804822506150183e-01
3.228645729145829080e+01	2.213598916340508149e-01
3.232646529305861094e+01	2.213392761158291810e-01
3.236647329465893108e+01	2.213186356982695113e-01
3.240648129625925122e+01	2.212979703836937817e-01
3.244648929785957137e+01	2.212772801744271045e-01
3.248649729945989151e+01	2.212565650727970068e-01
3.252650530106021876e+01	2.212358250811341520e-01
3.256651330266053179e+01	2.212150602017718404e-01
3.260652130426085193e+01	2.211942704370461754e-01
3.264652930586117208e+01	2.211734557892960640e-01
3.268653730746149222e+01	2.211526162608632995e-01
3.272654530906181236e+01	2.211317518540923122e-01
3.276655331066213250e+01	2.211108625713305575e-01
3.280656131226245265e+01	2.210899484149280170e-01
3.284656931386276568e+01	2.210690093872376971e-01
3.288657731546309293e+01	2.210480454906152969e-01
3.292658531706341307e+01	2.210270567274192910e-01
3.296659331866373321e+01	2.210060431000110126e-01
3.300660132026405336e+01	2.209850046107545707e-01
3.304660932186437350e+01	2.209639412620169607e-01
3.308661732346469364e+01	2.209428530561677040e-01
3.312662532506501378e+01	2.209217399955794581e-01
3.316663332666533393e+01	2.209006020826274064e-01
3.320664132826565407e+01	2.208794393196897299e-01
3.324664932986597421e+01	2.208582517091472741e-01
3.328665733146629435e+01	2.208370392533837157e-01
3.332666533306661449e+01	2.208158019547855344e-01
3.336667333466693464e+01	2.207945398157419858e-01
3.340668133626724767e+01	2.207732528386451287e-01
3.344668933786756782e+01	2.207519410258898807e-01
3.348669733946789506e+01	2.207306043798738793e-01
3.352670534106821520e+01	2.207092429029975378e-01
3.356671334266852824e+01	2.206878565976640727e-01
3.360672134426885549e+01	2.206664454662795316e-01
3.364672934586917563e+01	2.206450095112528487e-01
3.368673734746949577e+01	2.206235487349954560e-01
3.372674534906981592e+01	2.206020631399219223e-01
3.376675335067013606e+01	2.205805527284493694e-01
3.380676135227045620e+01	2.205590175029977784e-01
3.384676935387076924e+01	2.205374574659899889e-01
3.388677735547108938e+01	2.205158726198516161e-01
3.392678535707141663e+01	2.204942629670108845e-01
3.396679335867173677e+01	2.204726285098990435e-01
3.400680136027204981e+01	2.204509692509501462e-01
3.404680936187237705e+01	2.204292851926006880e-01
3.408681736347269720e+01	2.204075763372903840e-01
3.412682536507301023e+01	2.203858426874614196e-01
3.416683336667333748e+01	2.203640842455590887e-01
3.420684136827365762e+01	2.203423010140311278e-01
3.424684936987397776e+01	2.203204929953282154e-01
3.428685737147429791e+01	2.202986601919039444e-01
3.432686537307461805e+01	2.202768026062144890e-01
3.436687337467493819e+01	2.202549202407189100e-01
3.440688137627525123e+01	2.202330130978790157e-01
3.444688937787557137e+01	2.202110811801595569e-01
3.448689737947589151e+01	2.201891244900277822e-01
3.452690538107621876e+01	2.201671430299540211e-01
3.456691338267653180e+01	2.201451368024111566e-01
3.460692138427685194e+01	2.201231058098749582e-01
3.464692938587717919e+01	2.201010500548241100e-01
3.468693738747749222e+01	2.200789695397398771e-01
3.472694538907781237e+01	2.200568642671063002e-01
3.476695339067813961e+01	2.200347342394103900e-01
3.480696139227845975e+01	2.200125794591418771e-01
3.484696939387877279e+01	2.199903999287931844e-01
3.488697739547910004e+01	2.199681956508595104e-01
3.492698539707942018e+01	2.199459666278389958e-01
3.496699339867974032e+01	2.199237128622324733e-01
3.500700140028005336e+01	2.199014343565435514e-01
3.504700940188037350e+01	2.198791311132785586e-01
3.508701740348070075e+01	2.198568031349468488e-01
3.512702540508101379e+01	2.198344504240602459e-01
3.516703340668133393e+01	2.198120729831334330e-01
3.520704140828166118e+01	2.197896708146841183e-01
3.524704940988197421e+01	2.197672439212325357e-01
3.528705741148229436e+01	2.197447923053017782e-01
